timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
703000,703000,0,nan,nan,-1.0471347e-06,-3.4616075e-06,4.928753e-06,0.0,0.0,0.0,-8.400783e-05,-0.0001745571,0.0005922207,0.0005997679,-0.00011202841,-0.00029445384,0.0,-0.0026958531,-0.005497331,0.031122936,0.12108003,0.12107736,nan,0.10001128,0.7097526,3.5000114,7.0710864,0.45004502,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
712000,712000,0,nan,nan,-1.633915e-06,-5.2755263e-06,1.2791316e-05,0.0,0.0,0.0,-5.0657625e-05,-0.00026140368,0.0009373167,0.00094848295,-0.00011202841,-0.00029445384,0.0,0.0040154005,-0.010709933,0.034717225,0.121082485,0.12107736,nan,0.10001599,0.7202422,3.500026,7.071144,0.45008084,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
795000,795000,0,nan,nan,-1.2470733e-05,-2.871839e-05,-0.0009828183,0.0,0.0,0.0,8.746088e-05,2.8280067e-05,0.0024931366,0.0013680443,-0.00011202841,-0.00029445384,0.0,0.027319215,0.008004915,-0.010772049,0.1210694,0.12107736,nan,0.1,0.95067865,2.0208685,7.0728903,0.45056504,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
891000,891000,0,nan,nan,-2.4853047e-05,-1.9247851e-05,-0.00038067854,0.0,0.0,0.0,-3.9382644e-06,3.3077493e-05,0.0030793434,0.00239499,-0.00011202841,-0.00029445384,0.0,0.003262952,-0.003034141,0.00478886,0.12105166,0.12107736,nan,0.101881824,1.3943846,1.5657727,7.077018,0.4516095,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
996000,996000,0,nan,nan,-7.838826e-05,-1.8960925e-05,-0.0006291742,0.0,0.0,0.0,-0.0010216996,-0.0002910766,0.0048006317,0.003550927,-0.00011202841,-0.00029445384,0.0,0.0017225005,0.00034145426,0.0035874543,0.12103433,0.12107736,nan,0.1,0.8956753,1.3243223,4.3807545,0.4533972,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1102000,1102000,0,nan,nan,-0.00020606413,-3.6878006e-05,-0.0021126762,0.0,0.0,0.0,-0.0014092244,0.00027546482,0.005047814,0.0019501586,-0.00011202841,-0.00029445384,0.0,0.002616308,0.022481266,-0.08260737,0.12103549,0.12107736,nan,0.1,1.2425873,1.1696076,4.395357,0.45577994,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1191000,1191000,0,nan,nan,-0.0003215279,-6.503802e-05,-0.002511251,0.0,0.0,0.0,-0.0016537667,-0.00067311584,0.006196739,0.002489731,-0.00011202841,-0.00029445384,0.0,-0.01472011,-0.0037319567,0.0011939554,0.12105919,0.12107736,nan,0.1,0.7657181,1.0599468,2.6272626,0.4583116,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1300000,1300000,0,nan,nan,-0.00052928814,-0.0001448879,-0.0024916038,0.0,0.0,0.0,-0.0019426071,-0.00080683397,0.009321044,0.0051553394,-0.00011202841,-0.00029445384,0.0,-0.0017589738,-0.011524207,-0.0035930423,0.12105637,0.12107736,nan,0.1,0.9735454,1.0187274,2.6595466,0.4619634,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1400000,1400000,0,nan,nan,-0.00061072025,-0.00021688662,-0.0021882015,0.0,0.0,0.0,-0.0013513343,-0.00041077004,0.012037614,0.0075315232,-0.00011202841,-0.00029445384,0.0,0.022621071,0.016786322,0.041888654,0.12103688,0.12107736,nan,0.1,0.6827977,0.9474795,1.8132865,0.46583775,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1500000,1500000,0,nan,nan,-0.0006264184,-0.00021458823,-0.0017951012,0.0,0.0,0.0,-0.0004862023,0.0005247403,0.012264819,0.0074630766,-0.00011202841,-0.00029445384,0.0,0.008268762,0.006525196,0.011944771,0.12101385,0.12107736,nan,0.1,0.8415072,0.86491954,1.8881415,0.4702126,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1602000,1602000,0,nan,nan,-0.00052618276,-0.000119989025,-0.0017312657,0.0,0.0,0.0,-0.0005052854,0.00039100638,0.012213394,0.00675799,-0.00011202841,-0.00029445384,0.0,0.01329565,0.007136845,-0.0347433,0.12102487,0.12107736,nan,0.1,0.631413,0.82538325,1.4374001,0.47542,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1702000,1702000,0,nan,nan,-0.00038606054,-2.7693222e-05,-0.0018408226,0.0,0.0,0.0,0.0007927196,0.0011010267,0.011781581,0.005692564,-0.00011202841,-0.00029445384,0.0,0.0067887264,0.02076805,0.033487257,0.12104115,0.12107736,nan,0.1,0.7542046,0.81493366,1.5436043,0.4818621,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1800000,1800000,0,nan,nan,-0.0002920573,7.211997e-05,-0.0015331656,0.0,0.0,0.0,-0.0008359403,0.00068639853,0.013415069,0.007019446,-0.00011202841,-0.00029445384,0.0,0.004380668,0.011702187,0.035862435,0.12106911,0.12107736,nan,0.1,0.5843586,0.78607327,1.2935559,0.4869557,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1904000,1904000,0,nan,nan,-0.00026598992,0.00015346183,-0.00093662716,0.0,0.0,0.0,-0.0010570457,0.00050378003,0.012626316,0.0061240084,-0.00011202841,-0.00029445384,0.0,0.005709947,0.011839786,-0.041959435,0.12108191,0.12107736,nan,0.1,0.691997,0.7644041,1.4548843,0.49298736,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1996000,1996000,0,nan,nan,-0.00028901553,0.00023012607,-0.0005046793,0.0,0.0,0.0,-0.00086617155,0.00096926943,0.01313407,0.0064784973,-0.00011202841,-0.00029445384,0.0,0.01665932,0.019339643,-0.044417564,0.12107525,0.12107736,nan,0.1,0.5564609,0.74582106,1.3010004,0.49819946,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2103000,2103000,0,nan,nan,-0.0002694583,0.00033296258,-0.00097358617,0.0,0.0,0.0,-0.0004921762,0.0013429929,0.014075114,0.006437974,-0.00011202841,-0.00029445384,0.0,-0.016251236,0.010277866,0.027414944,0.12108511,0.12107736,nan,0.1,0.6872008,0.7217559,1.5195711,0.5043326,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2200000,2200000,0,nan,nan,-0.00020648772,0.0004141725,-0.0007298089,0.0,0.0,0.0,0.00051004573,0.0011493088,0.015258102,0.00719113,-0.00011202841,-0.00029445384,0.0,0.012419183,-0.027139049,0.03923941,0.12108296,0.12107736,nan,0.1,0.5584444,0.726603,1.3548458,0.51141596,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2300000,2300000,0,nan,nan,-0.000112128575,0.000499246,-0.00049730943,0.0,0.0,0.0,4.318792e-05,0.0018302659,0.015812928,0.0073419623,-0.00011202841,-0.00029445384,0.0,-0.0073131737,0.00787813,0.024993388,0.12107922,0.12107736,nan,0.1,0.6720603,0.7205696,1.5583879,0.5170603,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2396000,2396000,0,nan,nan,-4.664881e-05,0.00058969593,-0.00020301784,0.0,0.0,0.0,0.00018890336,0.0024155579,0.01366194,0.0049553667,-0.00011202841,-0.00029445384,0.0,0.001582124,0.023242496,0.0188819,0.121082954,0.12107736,nan,0.1,0.55561537,0.7171686,1.4001784,0.52242965,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2501000,2501000,0,nan,nan,5.4000757e-05,0.00074822194,-0.00041234778,0.0,0.0,0.0,0.00066633156,0.0025364046,0.016142135,0.006636985,-0.00011202841,-0.00029445384,0.0,-0.0009472741,0.0081173675,0.070013106,0.12108722,0.12107736,nan,0.1,0.6743445,0.7157563,1.5783175,0.527274,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2596000,2596000,0,nan,nan,0.00020737003,0.000874321,-0.0008780671,0.0,0.0,0.0,0.001866872,0.002454501,0.015353936,0.004944436,-0.00011202841,-0.00029445384,0.0,-0.014242704,-0.0009844712,-0.028070062,0.12106483,0.12107736,nan,0.1,0.55273277,0.7160667,1.3923343,0.5316027,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2704000,2704000,0,nan,nan,0.00041297032,0.0009843115,-0.00081783434,0.0,0.0,0.0,0.0020839034,0.0026764977,0.017385894,0.0065845633,-0.00011202841,-0.00029445384,0.0,0.030690169,-0.004230245,-0.017642042,0.12107178,0.12107736,nan,0.1,0.68603957,0.72095543,1.5908233,0.53653044,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2800000,2800000,0,nan,nan,0.00063958514,0.0010683642,-0.00067577895,0.0,0.0,0.0,0.0025221284,0.0022321395,0.017051548,0.005868792,-0.00011202841,-0.00029445384,0.0,-0.0046440754,-0.012595652,0.0602521,0.12107952,0.12107736,nan,0.1,0.55214965,0.7361411,1.354494,0.54332805,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2905000,2905000,0,nan,nan,0.0008616453,0.0010430663,-6.657231e-05,0.0,0.0,0.0,0.0027857374,0.00135253,0.018901326,0.007820162,-0.00011202841,-0.00029445384,0.0,0.011041747,-0.024452034,0.04349798,0.12108619,0.12107736,nan,0.1,0.684166,0.7270873,1.5597554,0.5419023,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3004000,3004000,0,nan,nan,0.0010451098,0.0008995076,0.0009932313,0.0,0.0,0.0,0.002592496,0.00018851714,0.018075202,0.0075482377,-0.00011202841,-0.00029445384,0.0,0.0009729211,0.00879707,-0.0009266659,0.12107608,0.12107736,nan,0.1,0.555659,0.74795526,1.3146605,0.5497171,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3103000,3103000,0,nan,nan,0.001147904,0.0006396629,0.002652731,0.0,0.0,0.0,0.0023378562,-0.0008905891,0.018715076,0.009180024,-0.00011202841,-0.00029445384,0.0,-0.0054038,-0.029608438,-0.017301314,0.12108621,0.12107736,nan,0.1,0.67170256,0.75257707,1.4792316,0.55112755,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3204000,3204000,0,nan,nan,0.0011986891,0.00028312867,0.004282629,0.0,0.0,0.0,0.0024826857,-0.0016665353,0.021507856,0.012537497,-0.00011202841,-0.00029445384,0.0,0.017678974,-0.0052584857,-0.015165657,0.121106945,0.12107736,nan,0.1,0.5431808,0.75731313,1.2386755,0.5518405,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3304000,3304000,0,nan,nan,0.0012139626,-8.3514315e-05,0.005641191,0.0,0.0,0.0,0.002876164,-0.0023084497,0.0210439,0.012255051,-0.00011202841,-0.00029445384,0.0,0.03586129,-0.008113115,-0.030762702,0.1210968,0.12107736,nan,0.1,0.65270543,0.7619841,1.3914185,0.5518595,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3403000,3403000,0,nan,nan,0.0013323124,-0.0004616608,0.0069614653,0.0,0.0,0.0,0.0038846266,-0.0025622814,0.022651058,0.013954824,-0.00011202841,-0.00029445384,0.0,0.013262154,-0.01357901,0.053059842,0.121113814,0.12107736,nan,0.1,0.529348,0.7660717,1.1735605,0.5509467,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3504000,3504000,0,nan,nan,0.0014268786,-0.00083731354,0.008362066,0.0,0.0,0.0,0.0034520337,-0.003744383,0.021634983,0.01294562,-0.00011202841,-0.00029445384,0.0,0.0060440022,-0.008552003,-0.042134892,0.12110982,0.12107736,nan,0.1,0.6323871,0.77005357,1.3084341,0.54956466,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3600000,3600000,0,nan,nan,0.0014540198,-0.0012121042,0.009210743,0.0,0.0,0.0,0.002519857,-0.0038481418,0.024218783,0.015129705,-0.00011202841,-0.00029445384,0.0,0.00500973,0.008300251,0.015350058,0.121112235,0.12107736,nan,0.1,0.5202375,0.7738457,1.1275189,0.5477443,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3696000,3696000,0,nan,nan,0.0014064275,-0.0014774201,0.010372932,0.0,0.0,0.0,0.0020812454,-0.0034092676,0.02232843,0.01298663,-0.00011202841,-0.00029445384,0.0,0.00020220815,0.005380007,-0.008864701,0.121115185,0.12107736,nan,0.1,0.59766006,0.78822106,1.2286704,0.5508314,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
