timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
691000,691000,0,nan,nan,8.99087e-08,-1.3445128e-06,4.2570062e-07,0.0,0.0,0.0,5.2574756e-05,-0.0002637432,0.00012082212,0.00012325577,-1.9617006e-05,-0.0003236523,0.0,0.014880142,0.009765562,0.019453466,0.120317124,0.12031849,nan,0.100004345,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
996000,996000,0,nan,nan,-0.00016407488,-0.0001220827,-0.00075936154,0.0,0.0,0.0,-0.0015614082,-0.00083557784,0.0038578927,0.002592347,-1.9617006e-05,-0.0003236523,0.0,-0.0036575012,-0.0022898582,-0.015158205,0.12024213,0.12031849,nan,0.1,0.8956748,1.3243526,4.380697,0.45340043,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1495000,1495000,0,nan,nan,-0.0008938519,-0.00043365482,-0.0025869468,0.0,0.0,0.0,-0.0009448468,0.00013557689,0.0099887,0.00539359,-1.9617006e-05,-0.0003236523,0.0,0.013028237,0.004194565,0.04206411,0.120205775,0.12031849,nan,0.1,0.8250036,0.8917445,1.8803022,0.4701381,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1996000,1996000,0,nan,nan,-0.00031357195,2.2745437e-05,-0.00249005,0.0,0.0,0.0,-0.0006990201,0.00044674164,0.009606152,0.0033309783,-1.9617006e-05,-0.0003236523,0.0,0.02122059,0.01870769,-0.029751098,0.12028896,0.12031849,nan,0.1,0.5565184,0.7458777,1.3000494,0.49817166,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2501000,2501000,0,nan,nan,0.00026962472,0.0006313418,-0.0036676174,0.0,0.0,0.0,0.0012793461,0.0024052009,0.011658266,0.00296284,-1.9617006e-05,-0.0003236523,0.0,0.0016406863,-0.003178084,0.05622208,0.120309934,0.12031849,nan,0.1,0.67421705,0.7157973,1.5777338,0.5272358,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2996000,2996000,0,nan,nan,0.0012909233,0.0009120536,-0.0036770252,0.0,0.0,0.0,0.0029610135,3.3052274e-05,0.012457336,0.0032549808,-1.9617006e-05,-0.0003236523,0.0,-0.0035551197,0.008086741,0.0043129544,0.12026545,0.12031849,nan,0.1,0.5451717,0.7441635,1.3006442,0.5483201,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3495000,3495000,0,nan,nan,0.0015583371,-0.0008484332,0.0026698622,0.0,0.0,0.0,0.0037676182,-0.0039022474,0.016354771,0.009908571,-1.9617006e-05,-0.0003236523,0.0,-0.0066651944,-0.0067888955,-0.06852112,0.120272286,0.12031849,nan,0.1,0.6318946,0.7667185,1.3205005,0.5486422,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3996000,3996000,0,nan,nan,0.00090311817,-0.0016471291,0.0070141847,0.0,0.0,0.0,0.0009344727,-0.0020039459,0.017641295,0.010831298,-1.9617006e-05,-0.0003236523,0.0,0.0026823166,-0.005419134,-0.0106953075,0.1202845,0.12031849,nan,0.1,0.70213985,0.8010655,1.3106955,0.54338557,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4496000,4492000,0,nan,nan,-0.00014945849,-0.0013913771,0.008789309,0.0,0.0,0.0,-0.002520731,-0.0031290378,0.017111529,0.0074187247,-1.9617006e-05,-0.0003236523,0.0,-0.006022382,0.0048587797,0.042498108,0.12034491,0.12031849,nan,0.1,0.55994934,0.80445063,1.0583206,0.5218629,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4984000,4980000,0,nan,nan,-0.0024285268,-0.0018803613,0.006885798,0.0,0.0,0.0,-0.0064980434,-0.004672413,0.013293148,0.00076563476,-1.9617006e-05,-0.0003236523,0.0,-0.014938963,-0.0147666205,0.05973689,0.1204165,0.12031849,nan,0.1,0.61319494,0.81522256,1.0515901,0.50452185,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
