gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp,DTMode
0.004793691,-0.0015978962,-0.0013315786,-0.01316811,0.0059856744,-9.7444,25459000,2_6
0.006391587,-0.0018642148,-0.000532632,-0.015562311,0.0023943726,-9.76954,25463000,2_6
0.0066579035,-0.002929476,-0.00053263124,-0.0023942017,0.0023943717,-9.736021,25475000,2_6
0.0066579026,-0.0026631623,0.00026631443,-0.008379708,-0.01197084,-9.6845455,25483000,2_6
0.0053263223,-0.0034621102,0.0005326292,-0.0047884034,-0.013167942,-9.599552,25492000,2_6
0.0069242194,-0.0023968439,6.122668e-09,-0.022744916,-0.01077375,-9.035717,25504000,2_6
0.0071905362,-0.00133158,-0.00026631283,-0.021547817,-0.0011969476,-8.785522,25508000,2_6
0.007456852,-0.0010652641,-0.00053263153,-0.016759416,0.0047885547,-8.628704,25512000,2_6
0.008788433,-0.0015978978,-0.00026631702,-0.015562311,0.0047885524,-8.492233,25516000,2_6
0.009321064,-0.0021305303,-1.3138225e-09,-0.008379708,0.00478855,-8.380905,25520000,2_6
0.010918962,-0.002130531,0.000266318,0.011971008,0.009576951,-8.183382,25532000,2_6
0.012250543,-0.0021305291,0.00026631705,0.009576809,0.010774051,-8.090008,25536000,2_6
0.013848439,-0.0023968415,-0.00053263234,0.0035913025,0.0047885436,-7.99903,25544000,2_6
0.015446336,-0.0026631544,-0.0013315805,0.0035913025,-0.0071824673,-7.8900933,25548000,2_6
0.016245283,-0.0029294773,-0.0013315812,0.0,-0.0107737705,-7.7871404,25553000,2_6
0.017310549,-0.0023968494,-0.0007989435,-0.001197101,0.00837984,-7.712921,25559000,2_6
0.018375812,-0.001331581,-0.00079893786,0.0035913025,0.025139254,-7.666235,25563000,2_6
0.018375812,-0.0015979,-0.00026631792,0.009576809,-0.00359117,-7.607577,25571000,2_6
0.018375812,-0.002130531,-3.2997027e-09,0.01316811,0.0035914353,-7.603986,25575000,2_6
0.01917476,-0.0023968434,-0.0002663172,0.01556231,0.019153748,-7.6363063,25584000,2_6
0.019707395,-0.0013315768,-0.00053261593,0.014365212,0.01795665,-7.673417,25587000,2_6
0.01917476,-0.0015978987,-5.418135e-09,0.021547817,-0.0011969667,-7.692571,25595000,2_6
0.01917476,-0.0013315806,3.61754e-09,0.01316811,0.0011972354,-7.703345,25602000,2_6
0.019973708,-0.0010652619,-0.00053263066,0.016759412,-0.005985369,-7.7500305,25607000,2_6
0.0181095,-0.0007989533,-3.6856523e-10,0.0011971011,-0.005985368,-7.788339,25615000,2_6
0.017310549,-0.0015978985,0.0002663111,-0.009576809,-0.013167974,-7.833829,25619000,2_6
0.017044235,-0.0021305261,-0.00026631937,-0.019153617,-0.010773771,-7.8936834,25623000,2_6
0.017044235,-0.0015978953,-0.00053262926,-0.01436521,-0.01077377,-7.9451585,25627000,2_6
0.016245283,-0.00026631754,-0.00026630904,-0.0035913025,-0.020350577,-7.982269,25631000,2_6
0.01597897,0.0007989471,0.0005326323,0.013168109,1.411137e-07,-8.08522,25639000,2_6
0.015446334,0.00053263357,0.0002663149,-0.005985504,1.427016e-07,-8.176199,25643000,2_6
0.014913704,0.0002663191,-0.0002663191,0.0023942022,-0.0071824593,-8.377312,25656000,2_6
0.013848438,0.00026631885,-0.00079894834,0.007182605,0.008379854,-8.438366,25660000,2_6
0.012250543,0.0010652652,-0.0007989447,0.005985504,0.010774057,-8.471883,25664000,2_6
0.012250543,0.0013315786,-0.00026631507,-0.0023942022,0.0131682595,-8.522163,25668000,2_6
0.012250541,0.0010652624,0.00026631507,-0.01556231,0.015562461,-8.617929,25675000,2_6
0.011185277,0.0013315785,0.00053263473,-0.01316811,0.007182758,-8.761581,25685000,2_6
0.010386327,0.0010652716,-0.0002663177,0.0035913023,-0.0059853485,-8.910022,25692000,2_6
0.008788432,0.00026632127,-0.0010652685,0.010773908,-0.010773752,-9.018957,25696000,2_6
0.006657903,-7.9451257e-10,-0.0005326328,0.0035913025,-0.004788245,-9.080009,25701000,2_6
0.0058589545,0.0002663148,7.434426e-10,-0.008379707,-0.0035911433,-9.151836,25707000,2_6
0.0055926396,0.0015978969,1.2690639e-09,0.0047884043,-0.013167948,-9.2942915,25716000,2_6
0.006391587,0.0013315817,-0.00053263246,0.0011971011,0.0023943656,-9.370906,25724000,2_6
0.006125271,0.0013315817,-0.0010652646,0.0035913025,0.0047885687,-9.440338,25728000,2_6
0.0053263223,-2.1994548e-10,-0.00026631658,0.007182605,0.008379873,-9.562441,25735000,2_6
0.005060006,1.8212509e-09,-0.0010652643,0.008379706,0.0071827737,-9.680954,25744000,2_6
0.0045273737,-0.0002663136,-0.0015978978,0.009576807,1.7082404e-07,-9.787497,25749000,2_6
0.004261058,-0.0002663164,-0.0013315806,0.0,-0.0071824333,-9.849746,25756000,2_6
0.004261059,0.00026631483,-0.0007989472,-0.010773908,-0.009576636,-9.896433,25760000,2_6
0.0042610588,-0.0002663165,-0.000532633,-0.0035913023,-0.0023940285,-9.932346,25764000,2_6
0.0042610588,-0.0015978965,-0.0010652647,0.011971009,0.01915379,-10.022131,25772000,2_6
0.0039947424,-0.0010652649,-0.00079894776,0.027533323,0.00478858,-10.079592,25776000,2_6
0.0029294777,-0.0010652645,-0.00079894887,0.037110135,-0.014365033,-10.117899,25780000,2_6
0.002130529,-0.00079894764,-0.0013315806,0.03232172,-0.026336042,-10.151415,25785000,2_6
0.002130529,-0.0007989486,-0.0010652645,0.02394202,-0.020350536,-10.210074,25791000,2_6
0.00079894805,-0.0013315807,0.00026631556,-0.005985504,-0.0071824244,-10.313024,25801000,2_6
0.00053263217,-0.0018642129,0.0005326319,-0.016759412,0.01316829,-10.348937,25808000,2_6
0.0007989496,-0.0023968446,-0.0005326324,0.0023942022,-0.0035911207,-10.430342,25819000,2_6
0.00026631655,-0.0023968448,-0.0010652652,0.007182605,-0.009576625,-10.4399185,25823000,2_6
-4.0190437e-10,-0.0029294773,-0.00079894863,0.009576807,-0.0059853215,-10.463859,25832000,2_6
0.00026631553,-0.002929478,-0.0005326318,0.0047884043,-0.009576624,-10.4961815,25836000,2_6
0.0007989481,-0.003195794,-0.0002663157,0.0,-0.014365028,-10.514137,25840000,2_6
0.001065264,-0.0039947424,0.00026631617,0.0035913025,-0.01675923,-10.522516,25844000,2_6
0.00026631635,-0.0026631611,0.00026631568,0.009576809,-0.013167927,-10.536883,25852000,2_6
-0.00026631582,-0.0034621095,-6.0417804e-10,0.0011971011,-0.008379523,-10.552444,25856000,2_6
-0.00053263234,-0.0034621095,-3.677638e-10,-0.0023942022,1.8469726e-07,-10.582374,25860000,2_6
-2.364143e-10,-0.0029294777,0.00026631638,0.009576809,0.0071827904,-10.6242695,25868000,2_6
-0.0018642123,-0.001065265,-0.0007989498,0.008379707,-0.010773723,-10.612301,25876000,2_6
-0.0021305287,-0.00053263264,-0.001597897,0.0,0.0011972858,-10.620677,25883000,2_6
-0.0013315812,-0.0010652645,-0.0010652635,-0.016759412,0.016759595,-10.613496,25888000,2_6
-0.0018642136,-0.0015978961,-0.00026631614,-0.025139121,0.015562497,-10.577583,25892000,2_6
-0.0010652647,-0.0021305294,9.084725e-10,0.005985504,1.841958e-07,-10.553642,25900000,2_6
-0.0010652645,-0.002396845,5.273284e-11,-0.0023942012,0.0035914872,-10.5763855,25905000,2_6
-0.0013315799,-0.0018642129,-0.00053263275,-0.025139118,0.002394386,-10.565613,25910000,2_6
-0.00079894904,-0.0034621092,-0.0013315807,-0.009576809,-0.028730238,-10.534489,25919000,2_6
-0.0021305294,-0.0034621086,-0.0007989499,-0.0047884034,-0.023941835,-10.503363,25928000,2_6
-0.002929477,-0.0034621102,-0.0010652647,-0.003591303,-0.0011969191,-10.415976,25938000,2_6
-0.0034621095,-0.0039947415,-0.0010652646,-0.0011971008,-0.00239402,-10.401609,25943000,2_6
-0.0037284256,-0.003994743,-0.0013315812,-0.009576809,-0.0059853233,-10.386049,25947000,2_6
-0.0037284256,-0.003462109,-0.0010652653,-0.021547813,-0.010773726,-10.3609085,25956000,2_6
-0.0026631614,-0.00479369,-0.0005326302,-0.019153617,0.0059856847,-10.356121,25964000,2_6
-0.00213053,-0.0058589554,-0.00026631446,-0.008379708,-0.0059853247,-10.336967,25968000,2_6
-0.0015978981,-0.0069242185,0.0002663178,-0.011971009,-0.009576628,-10.30704,25972000,2_6
-0.0005326328,-0.0074568517,0.00053263496,-0.02274492,0.0071827862,-10.326194,25976000,2_6
-0.00053263234,-0.007190535,0.0005326321,-0.019153615,0.010774088,-10.309433,25982000,2_6
-0.0018642123,-0.006391588,0.00026631512,0.021547817,-0.016759235,-10.201695,25991000,2_6
-0.0010652638,-0.006924219,1.9123123e-09,0.021547817,-0.016759232,-10.222044,25996000,2_6
-0.0015978967,-0.007456851,-7.921064e-10,-0.0035913025,0.0035914807,-10.201694,26003000,2_6
-0.0013315798,-0.007723167,-0.00026631524,0.0,-0.013167929,-10.168175,26008000,2_6
-0.0013315806,-0.007456852,-0.0002663164,-0.008379707,-0.016759234,-10.152613,26011000,2_6
-0.001331581,-0.006924219,-2.98161e-10,-0.01436521,-0.0023940245,-10.14543,26016000,2_6
-0.0010652639,-0.007190535,-0.00026631536,-0.009576808,0.009576985,-10.152613,26019000,2_6
-0.000266317,-0.007723167,1.6087603e-09,-0.0047884043,0.011971186,-10.125078,26028000,2_6
-0.00079894846,-0.008255801,-1.4680109e-09,0.0047884043,0.011971185,-10.070014,26032000,2_6
-0.0029294763,-0.0071905362,-0.0005326345,0.021547817,0.014365387,-10.064027,26044000,2_6
-0.0018642119,-0.007456853,-0.00079894287,0.019153617,0.0035914776,-10.032904,26052000,2_6
-0.00053263607,-0.0071905353,6.1631207e-09,0.009576809,-0.00718243,-10.02213,26056000,2_6
-0.0010652643,-0.0039947424,-1.157227e-09,0.016759416,0.01915379,-10.02931,26068000,2_6
-0.0010652652,-0.00479369,0.0002663166,0.02633622,0.009576983,-9.98861,26071000,2_6
-0.0015978969,-0.004261058,0.00079894764,0.0011971008,0.016759586,-9.969456,26080000,2_6
-0.001864212,-0.0045273746,0.00026631574,-0.003591303,0.0287306,-9.998186,26083000,2_6
-0.0015978963,-0.003994742,-0.00053263217,0.0011971008,0.015562483,-9.952696,26092000,2_6
-0.0015978971,-0.0031957936,-0.00026631673,0.0023942022,0.020350888,-9.903616,26096000,2_6
-0.0021305294,-0.0026631611,-0.00026631705,-0.0023942022,0.040701605,-9.916786,26100000,2_6
-0.0018642128,-0.0010652648,-0.00079894875,-0.0011971011,0.040701605,-9.94791,26107000,2_6
-0.0018642128,-0.0005326319,-0.0002663164,0.0035913025,0.025139289,-9.927557,26112000,2_6
-0.003728426,0.00053263264,0.0002663152,0.015562311,0.011971181,-9.884462,26120000,2_6
-0.0042610588,0.0015978971,0.000532631,0.019153617,0.017956685,-9.8677025,26128000,2_6
-0.004527376,0.0023968434,-1.9440465e-09,0.0059855045,0.008379879,-9.864112,26132000,2_6
-0.0037284265,0.0031957927,-0.00053263403,-0.0023942022,0.00957698,-9.8509445,26136000,2_6
-0.0031957936,0.003195794,-0.00026631664,0.007182605,0.01077408,-9.841368,26140000,2_6
-0.002929478,0.0039947415,-0.0002663171,0.021547815,0.007182778,-9.858126,26147000,2_6
-0.003994742,0.004261058,-0.0005326313,0.019153614,0.014365382,-9.827002,26152000,2_6
-0.005060006,0.0037284251,-0.0005326322,0.02873042,-0.010773736,-9.841366,26160000,2_6
-0.0053263223,0.0045273737,-0.0007989497,0.03351883,-0.021547642,-9.872492,26163000,2_6
-0.0053263213,0.004527375,7.90176e-11,0.027533319,-0.020350538,-9.866505,26168000,2_6
-0.0063915877,0.004261058,1.6893477e-10,0.010773907,-0.013167939,-9.825805,26176000,2_6
