x,y,z,vx,vy,vz,ax,ay,az,DTMode
-0.04420353,-0.04528195,-0.6993677,-0.009813123,0.0035641557,-0.0036048358,-0.02863169,0.0045589446,-0.006517395,2_7
-0.044927258,-0.04500804,-0.6993703,-0.010019305,0.0037015486,0.0053453995,-0.0131035475,0.03179437,0.19591208,2_7
-0.045217533,-0.044287328,-0.696548,-0.008219036,0.011656735,0.058084838,0.05962659,0.1762514,1.1314638,2_7
-0.04565266,-0.041585036,-0.68033904,-0.0068876096,0.025922736,0.23264523,0.0064225267,0.06997259,2.0652096,2_7
-0.046078376,-0.038594384,-0.63903713,-0.0048506255,0.017059552,0.4504456,0.0133196125,-0.16169526,2.1734972,2_7
-0.045770813,-0.03852105,-0.5717062,-0.003956512,-0.0020180875,0.6651853,-0.020540105,-0.16507325,1.9079436,2_7
-0.044588916,-0.04057002,-0.48466858,-0.003615867,-0.01674292,0.7819232,0.029699795,-0.11083634,0.3627669,2_7
-0.04367819,-0.043921657,-0.3957647,-0.00138719,-0.023176493,0.75720114,-0.0020654674,0.014359161,-0.70983446,2_7
-0.043447305,-0.047731716,-0.3212683,1.774219e-05,-0.022444163,0.68454754,0.010019024,0.048590977,-0.82784516,2_7
-0.042857546,-0.051621925,-0.25414637,0.00020907642,-0.017009383,0.59857774,-0.01263562,0.06401486,-0.85468215,2_7
-0.0424507,-0.05386101,-0.19840866,0.00011027164,-0.008234465,0.51668423,-0.0012505945,0.06453119,-0.3183894,2_7
-0.042554203,-0.053674057,-0.15281175,-0.0011656597,0.0003710679,0.5287214,0.006116805,0.08381215,0.4420215,2_7
-0.04321412,-0.051874027,-0.10358855,-0.0016788779,0.0075559733,0.575137,0.0016527191,0.051809024,0.47360358,2_7
-0.044910844,-0.049596045,-0.04637626,-0.0029067218,0.011964629,0.6153378,-0.015604219,0.017619211,0.3271969,2_7
-0.04768983,-0.047607522,0.01635111,-0.0051094093,0.01448279,0.6324741,-0.0035604516,0.010211144,0.14380272,2_7
-0.050342258,-0.04607152,0.04467582,0.0019382412,0.0037089896,-0.059715357,0.066664055,-0.13068135,0.6421683,2_7
-0.05124333,-0.046188112,0.014428393,0.0035691273,0.00026051686,-0.04419196,-0.008820909,-0.023711711,-0.065180995,2_7
-0.05111918,-0.046933193,-0.016651198,0.005442072,-0.0012902656,-0.05593367,0.014252306,-0.022713397,-0.01565069,2_7
-0.050288785,-0.04737034,-0.039416958,0.005575879,-0.002093801,-0.0614551,-7.825928e-05,0.008834065,0.009790993,2_7
-0.0497553,-0.047090955,-0.054762587,0.0060380287,-0.0022122702,-0.065722644,-0.015362942,-0.012531316,-0.0009251138,2_7
-0.04925682,-0.046932768,-0.06749203,0.005367807,-0.0020060875,-0.06717165,0.0048689907,0.008376014,-0.02666097,2_7
-0.048669137,-0.04714373,-0.075838454,0.0060305814,-0.0018391311,-0.06773511,0.0067840223,-0.010938159,-0.035757195,2_7
-0.04958623,-0.047227845,-0.08155401,0.005759947,-0.0027484589,-0.06540617,0.023394622,-0.034378592,-0.03686733,2_7
-0.05148027,-0.04742938,-0.084943704,0.004218144,-0.0034367626,-0.06174487,0.026620453,-0.020323552,0.02896413,2_7
-0.05286526,-0.047948763,-0.087373435,0.0035215802,-0.0051683728,-0.05887415,-0.0051813126,0.0015242097,0.03344472,2_7
