gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],x,y,z,vx,vy,vz,ax,ay,az
0.013382003,0.0017887112,-0.004742222,0.66747534,0.4876837,-9.61103,-0.715727,-0.15201442,0.83546257,0.012383943,-0.0005692342,-0.06440076,-0.0070004943,0.008724223,0.005675645,0.45812246,0.46560574,0.31087643
-0.011695378,-0.0050644097,0.023878979,-0.5933105,-0.8896544,-9.903803,-0.715746649817296,-0.1518531385749086,0.8357472706942752,0.0123763549232643,-0.0005996857901339,-0.0644247109135201,-0.0071774030823386,0.008483307367844,0.0054970588300852,0.3882943767600487,0.3932425167235079,0.275327612777101
0.0039632246,-0.014211228,0.0030017453,0.08963646,0.060385957,-9.91019,-0.7157662996345919,-0.1516918571498173,0.8360319713885506,0.0123687668465286,-0.0006301373802679,-0.0644486618270401,-0.0073543118646772,0.0082423917356881,0.0053184726601705,0.3184662935200975,0.3208792934470158,0.2397787955542021
-0.021737471,-0.0008005409,0.022766622,-0.7090581,-0.8734761,-9.698974,-0.7157859494518879,-0.1515305757247259,0.8363166720828258,0.0123611787697929,-0.0006605889704019,-0.0644726127405602,-0.0075312206470158,0.0080014761035322,0.0051398864902557,0.2486382102801461,0.2485160701705237,0.2042299783313032
-0.0070126015,-0.0023910806,0.0075877127,0.05212029,-0.021845264,-9.774071,-0.715805599269184,-0.1513692942996346,0.8366013727771011,0.0123535906930572,-0.0006910405605359,-0.0644965636540804,-0.0077081294293544,0.0077605604713763,0.004961300320341,0.1788101270401949,0.1761528468940316,0.1686811611084043
-0.005070907,0.0029994196,-0.004194594,0.10196625,-0.01017629,-9.698857,-0.7158252490864799,-0.1512080128745432,0.8368860734713763,0.0123460026163215,-0.0007214921506699,-0.0645205145676004,-0.007885038211693,0.0075196448392204,0.0047827141504263,0.1089820438002436,0.1037896236175396,0.1331323438855054
-0.021667952,-0.0005441327,0.025184162,-0.77701885,-0.8390181,-9.904181,-0.7158448989037759,-0.1510467314494519,0.8371707741656517,0.0123384145395858,-0.0007519437408038,-0.0645444654811205,-0.0080619469940316,0.0072787292070645,0.0046041279805115,0.0391539605602922,0.0314264003410474,0.0975835266626065
-0.0033966156,0.014048177,-0.018658675,0.29558882,0.2351198,-9.509375,-0.7158645487210719,-0.1508854500243605,0.8374554748599269,0.0123308264628501,-0.0007823953309378,-0.0645684163946406,-0.0082388557763702,0.0070378135749086,0.0044255418105968,-0.030674122679659,-0.0409368229354445,0.0620347094397076
0.006919636,-0.005962015,0.017486146,-0.10474627,-0.3065383,-9.962835,-0.7158841985383678,-0.1507241685992691,0.8377401755542022,0.0123232383861144,-0.0008128469210718,-0.0645923673081607,-0.0084157645587088,0.0067968979427527,0.004246955640682,-0.1005022059196102,-0.1133000462119366,0.0264858922168087
-0.014014468,0.024113372,-0.007319605,-0.5493723,-0.6434178,-9.6672325,-0.7159038483556638,-0.1505628871741778,0.8380248762484774,0.0123156503093788,-0.0008432985112058,-0.0646163182216808,-0.0085926733410475,0.0065559823105968,0.0040683694707673,-0.1703302891595616,-0.1856632694884288,-0.0090629250060901
-0.011016885,0.0051244167,0.018511264,-0.8082063,-0.8947543,-9.849253,-0.7159234981729597,-0.1504016057490864,0.8383095769427528,0.0123080622326431,-0.0008737501013398,-0.0646402691352009,-0.0087695821233861,0.0063150666784409,0.0038897833008526,-0.2401583723995127,-0.2580264927649207,-0.044611742228989
0.01806929,0.004348076,-0.016817166,0.4069678,0.17634867,-9.460332,-0.7159431479902558,-0.1502403243239951,0.838594277637028,0.0123004741559074,-0.0009042016914738,-0.064664220048721,-0.0089464909057247,0.006074151046285,0.0037111971309378,-0.3099864556394641,-0.3303897160414129,-0.0801605594518879
0.00011796269,-0.01474627,0.02413039,-0.39031988,-0.3889919,-10.074766,-0.7159627978075518,-0.1500790428989037,0.8388789783313033,0.0122928860791717,-0.0009346532816077,-0.0646881709622411,-0.0091233996880633,0.0058332354141291,0.0035326109610231,-0.3798145388794155,-0.402752939317905,-0.1157093766747869
-0.006221091,0.018082267,-0.0041529746,-0.23051523,-0.34431064,-9.572091,-0.7159824476248478,-0.1499177614738124,0.8391636790255785,0.012285298002436,-0.0009651048717417,-0.0647121218757612,-0.0093003084704019,0.0055923197819732,0.0033540247911084,-0.4496426221193667,-0.475116162594397,-0.1512581938976857
0.01895119,-0.009120362,-0.005991163,0.32588905,0.2499585,-9.849142,-0.7160020974421437,-0.149756480048721,0.8394483797198539,0.0122777099257003,-0.0009955564618757,-0.0647360727892813,-0.0094772172527405,0.0053514041498172,0.0031754386211936,-0.519470705359318,-0.5474793858708891,-0.1868070111205846
-0.0069638765,0.0029833484,0.031435728,-0.6697423,-0.98789966,-9.780818,-0.7160217472594397,-0.1495951986236297,0.8397330804141291,0.0122701218489646,-0.0010260080520097,-0.0647600237028014,-0.0096541260350791,0.0051104885176613,0.0029968524512789,-0.5892987885992693,-0.6198426091473812,-0.2223558283434835
0.0055707064,0.0038287689,0.0026401833,0.12804115,0.07836084,-9.830184,-0.7160413970767356,-0.1494339171985383,0.8400177811084044,0.0122625337722289,-0.0010564596421437,-0.0647839746163215,-0.0098310348174177,0.0048695728855054,0.0028182662813641,-0.6591268718392205,-0.6922058324238733,-0.2579046455663825
-0.0143347895,0.00730053,-0.005150144,-0.42737925,-0.8270448,-9.48024,-0.7160610468940317,-0.149272635773447,0.8403024818026796,0.0122537359464068,-0.0010880288795371,-0.0648101669427527,-0.0099462859671132,0.004728252801218,0.0026755876047503,-0.7021783597076736,-0.7322329749208283,-0.2806750268818514
-0.0037840223,-0.005235891,-0.00292545,0.4201039,0.584222,-9.921102,-0.7160806967113277,-0.1491113543483556,0.840587182496955,0.0122412080609013,-0.0011230441959805,-0.0648432702923264,-0.0098714260828258,0.0048940189895249,0.0026436236991473,-0.6626686785140072,-0.6725572016808768,-0.2640452308160779
-0.008685405,-0.0025541822,0.01697693,-0.65296495,-0.9562098,-9.810937,-0.7161003465286236,-0.1489500729232643,0.8408718831912302,0.0122286801753958,-0.0011580595124238,-0.0648763736419001,-0.0097965661985383,0.0050597851778319,0.0026116597935444,-0.6231589973203411,-0.6128814284409256,-0.2474154347503044
-0.017234828,0.0040955315,-0.014702027,0.25888625,0.1484045,-9.554719,-0.7161199963459196,-0.1487887914981729,0.8411565838855055,0.0122161522898903,-0.0011930748288672,-0.0649094769914738,-0.0097217063142509,0.0052255513661388,0.0025796958879415,-0.5836493161266748,-0.5532056552009745,-0.230785638684531
-0.027961707,0.011488661,-0.019167487,-0.45244598,-0.74841774,-9.556576,-0.7161396461632156,-0.1486275100730816,0.8414412845797807,0.0122036244043848,-0.0012280901453105,-0.0649425803410475,-0.0096468464299634,0.0053913175544457,0.0025477319823386,-0.5441396349330084,-0.493529881961023,-0.2141558426187575
-0.0035960793,-0.0018173641,0.02118493,0.52129096,0.52044183,-9.885556,-0.7161592959805115,-0.1484662286479902,0.8417259852740561,0.0121910965188794,-0.0012631054617539,-0.0649756836906211,-0.009571986545676,0.0055570837427527,0.0025157680767356,-0.5046299537393423,-0.4338541087210718,-0.1975260465529841
-0.013678023,0.00090948277,-0.0013828009,-0.35025397,-0.43785164,-9.674197,-0.7161789457978075,-0.1483049472228989,0.8420106859683313,0.0121785686333739,-0.0012981207781973,-0.0650087870401948,-0.0094971266613885,0.0057228499310596,0.0024838041711327,-0.465120272545676,-0.3741783354811206,-0.1808962504872107
0.007647255,-0.02565584,0.016952299,-0.02903507,-0.19795941,-9.961125,-0.7161985956151036,-0.1481436657978075,0.8422953866626066,0.0121660407478684,-0.0013331360946406,-0.0650418903897685,-0.009422266777101,0.0058886161193666,0.0024518402655298,-0.4256105913520097,-0.3145025622411692,-0.1642664544214372
-0.005724703,-0.0127726495,0.010798338,0.60546005,0.46224004,-9.647946,-0.7162182454323995,-0.1479823843727162,0.8425800873568818,0.0121535128623629,-0.001368151411084,-0.0650749937393422,-0.0093474068928136,0.0060543823076735,0.0024198763599269,-0.3861009101583434,-0.254826789001218,-0.1476366583556638
-0.010806691,0.003356442,-0.0047339224,-0.8878689,-0.9176842,-10.01533,-0.7162378952496955,-0.1478211029476248,0.8428647880511572,0.0121409849768574,-0.0014031667275274,-0.0651080970889159,-0.0092725470085261,0.0062201484959805,0.0023879124543239,-0.3465912289646772,-0.1951510157612668,-0.1310068622898904
-0.012388182,0.0072832215,0.009479761,0.4753712,0.32708472,-9.455144,-0.7162575450669915,-0.1476598215225335,0.8431494887454324,0.012128457091352,-0.0014381820439707,-0.0651412004384896,-0.0091976871242387,0.0063859146842874,0.002355948548721,-0.307081547771011,-0.1354752425213156,-0.1143770662241169
0.0050223893,-0.0060691703,-0.00388649,-0.47496125,-0.4072207,-10.107232,-0.7162771948842874,-0.1474985400974421,0.8434341894397077,0.0121159292058465,-0.0014731973604141,-0.0651743037880633,-0.0091228272399512,0.0065516808725943,0.0023239846431181,-0.2675718665773447,-0.0757994692813641,-0.0977472701583434
-0.016687464,0.016433263,0.013967711,-0.0654447,-0.2320255,-9.490701,-0.7162968447015834,-0.1473372586723507,0.8437188901339829,0.012103401320341,-0.0015082126768574,-0.065207407137637,-0.0090479673556638,0.0067174470609013,0.0022920207375152,-0.2280621853836785,-0.0161236960414129,-0.08111747409257
