gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],x,y,z,vx,vy,vz,ax,ay,az
0.013382003,0.0017887112,-0.004742222,0.66747534,0.4876837,-9.61103,-0.715727,-0.15201442,0.83546257,0.012383943,-0.0005692342,-0.06440076,-0.0070004943,0.008724223,0.005675645,0.45812246,0.46560574,0.31087643
-0.010641952427071177,-0.00477653064235706,0.022676688176196034,-0.5403486677479581,-0.8317965568261376,-9.891504484247374,-0.7157458243873979,-0.1518599135239206,0.8357353112718786,0.01237667367561259,-0.0005984066101516125,-0.06442370480746791,-0.007169971674912475,0.008493427511085092,0.0055045606995331965,0.391227645134189,0.39628227872812133,0.2768209119836639
0.002647682724620768,-0.013442767185997663,0.004755725260793469,0.03225935250875145,-0.019430735770128327,-9.909653402567095,-0.7157646487747957,-0.15170540704784133,0.8360080525437573,0.012369404351225181,-0.0006275790203033165,-0.06444664961493574,-0.007339449049824949,0.008262632022170277,0.005333476399066484,0.3243328302683781,0.32695881745624267,0.2427653939673278
-0.01849864354982497,-0.0024905691459743313,0.020275832404200698,-0.6084058100583429,-0.7557898664457409,-9.725591652275378,-0.7157834731621937,-0.1515509005717619,0.8362807938156359,0.012362135026837773,-0.0006567514304550248,-0.06446959442240363,-0.007508926424737423,0.008031836533255465,0.005162392098599689,0.25743801540256706,0.25763535618436406,0.20870987595099175
-0.009486791941073514,-0.002123825387864644,0.010138194542707119,-0.07577899606767813,-0.16494309408634777,-9.761452600933488,-0.7158022975495917,-0.15139639409568262,0.8365535350875146,0.012354865702450363,-0.0006859238406067332,-0.06449253922987164,-0.007678403799649898,0.007801041044340652,0.004991307798132969,0.19054320053675614,0.18831189491248534,0.1746543579346557
-0.00547873081563594,0.001867225859043173,-0.001719897143523919,0.09149685350058342,-0.012627183022170363,-9.714654572928822,-0.7158211219369895,-0.15124188761960322,0.8368262763593932,0.012347596378062955,-0.0007150962507584414,-0.06451548403733949,-0.007847881174562372,0.00757024555542584,0.004820223497666261,0.12364838567094516,0.11898843364060678,0.14059883991831965
-0.017484799467911316,0.0003489913336056018,0.01777948137456242,-0.5554776812718785,-0.63011514672112,-9.852430726954491,-0.7158399463243874,-0.15108738114352394,0.8370990176312719,0.012340327053675545,-0.0007442686609100749,-0.06453842884480739,-0.008017358549474846,0.007339450066511028,0.004649139197199477,0.05675357080513411,0.04966497236872807,0.1065433219019836
-0.008769283946324391,0.009757322805834303,-0.005766732264877467,-0.019810401516919818,-0.08072938413068875,-9.625467312718786,-0.7158587707117853,-0.15093287466744454,0.8373717589031505,0.012333057729288135,-0.000773441071061758,-0.0645613736522753,-0.008186835924387322,0.007108654577596216,0.004478054896732744,-0.01014124406067684,-0.019658488903150473,0.07248780388564754
0.003452797656009331,0.0007625302695449306,0.005339461696616091,0.029788742742123786,-0.12451084049008154,-9.810447042007,-0.7158775950991831,-0.15077836819136514,0.8376445001750292,0.012325788404900727,-0.0008026134812134663,-0.06458431845974322,-0.008356313299299796,0.006877859088681404,0.00430697059626597,-0.07703605892648774,-0.08898195017502908,0.038432285869311494
-0.006100057619603243,0.01274298064877476,0.002058531900816833,-0.3812756445507579,-0.5160561220536752,-9.778988871061845,-0.7158964194865811,-0.15062386171528583,0.8379172414469078,0.012318519080513379,-0.0008317858913651745,-0.06460726326721113,-0.008525790674212332,0.006647063599766592,0.004135886295799229,-0.14393087379229869,-0.15830541144690774,0.004376767852975534
-0.012276079725787634,0.01310110737444575,0.007660490557759617,-0.6994778985997666,-0.789175373512252,-9.772791646441073,-0.715915243873979,-0.15046935523920646,0.8381899827187864,0.012311249756126009,-0.0008609583015168829,-0.06463020807467905,-0.008695268049124844,0.00641626811085178,0.003964801995332521,-0.21082568865810966,-0.22762887271878637,-0.02967875016336051
0.00462923714119021,0.0047068051915985995,-0.000492710597432923,-0.15453621820303332,-0.3185833908168022,-9.640043453908984,-0.7159340682613768,-0.15031484876312712,0.8384627239906651,0.012303980431738599,-0.0008901307116685912,-0.06465315288214694,-0.00886474542403732,0.006185472621936968,0.003793717694865759,-0.27772050352392064,-0.29695233399066506,-0.06373426817969659
0.009166939817094523,-0.005121115423570588,0.0034893816079346364,0.01158009404900856,-0.10401275619603242,-9.76503964294049,-0.7159528926487748,-0.15016034228704778,0.8387354652625437,0.012296711107351189,-0.0009193031218202497,-0.06467609768961485,-0.009034222798949793,0.005954677133022156,0.003622633394399005,-0.3446153183897317,-0.3662757952625437,-0.09778978619603265
-0.0027593907352158604,0.00015489790315047908,0.01129231668681451,-0.3177831135472581,-0.3687106746324388,-9.846597301050176,-0.7159717170361727,-0.15000583581096844,0.8390082065344224,0.01228944178296378,-0.0009484755319719077,-0.06469904249708278,-0.009203700173862267,0.005723881644107344,0.0034515490939322968,-0.41151013325554264,-0.4355992565344223,-0.13184530421236867
0.004147421477246194,0.006877450154025685,-0.00491012804830805,-0.0013312033488917518,-0.09953000240373427,-9.68620885647608,-0.7159905414235705,-0.1498513293348891,0.839280947806301,0.01228217245857637,-0.000977647942123616,-0.06472198730455068,-0.009373177548774743,0.00549308615519249,0.003280464793465548,-0.4784049481213536,-0.5049227178063009,-0.1659008222287047
0.009365336930571753,-0.004643260253442236,0.007852856191365241,-0.04238999078179728,-0.20791902242707164,-9.82386929521587,-0.7160093658109685,-0.14969682285880975,0.8395536890781797,0.012274903134188962,-0.0010068203522753244,-0.06474493211201861,-0.009542654923687216,0.005262290666277619,0.003109380492998781,-0.5452997629871646,-0.5742461790781797,-0.1999563402450408
-0.0028539374161026905,0.003260551621120186,0.021994014977012855,-0.40815869504084057,-0.6382856570828477,-9.797004518086347,-0.7160281901983664,-0.1495423163827304,0.8398264303500583,0.012267633809801552,-0.0010359927624270327,-0.06476787691948652,-0.009712132298599692,0.005031495177362808,0.00293829619253204,-0.6121945778529756,-0.6435696403500583,-0.23401185826137685
