gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],x,y,z,vx,vy,vz,ax,ay,az
0.02498488,-0.018248612,0.17783584,0.10246188,0.26471594,-11.712938,-0.6502552,-0.25591257,0.85216725,0.023966629,-0.12088608,-0.8265659,0.04653318,0.0023692888,-0.04962642,-0.32152265,-1.1603172,1.9089333
0.021007605,-0.0045559816,0.19561832,-0.8420932,-0.9526547,-9.369476,-0.650289013255814,-0.2556311218604651,0.8512921610465116,0.0242109639687882,-0.1209346390758874,-0.8267715219094247,0.0465172168255813,0.0017634434075887,-0.0457540926793145,-0.3151469506364749,-1.1365011953243571,1.7870956098102817
-0.004287941,-0.004886801,0.11437237,1.202407,-0.91830313,-7.6258926,-0.650322826511628,-0.2553496737209302,0.8504170720930233,0.0244552989375765,-0.1209831981517747,-0.8269771438188495,0.0465012536511627,0.0011575980151774,-0.0418817653586291,-0.3087712512729498,-1.1126851906487147,1.665257919620563
-0.012922665,-0.03781709,-0.015052787,0.44662204,-0.3242887,-10.422462,-0.6503566397674418,-0.2550682255813953,0.8495419831395349,0.0246996339063647,-0.1210317572276621,-0.8271827657282741,0.0464852904767441,0.0005517526227662,-0.0380094380379436,-0.3023955519094247,-1.088869185973072,1.5434202294308443
-0.027233576,0.027858691,-0.14443815,-1.6653832,-1.0346966,-10.822943,-0.6503904530232558,-0.2547867774418604,0.8486668941860466,0.024943968875153,-0.1210803163035495,-0.8273883876376988,0.0464693273023255,-5.409276964504295e-05,-0.0341371107172582,-0.2960198525458996,-1.0650531812974295,1.421582539241126
-0.07954513,0.0075938622,-0.20616436,0.26720414,-1.0468426,-7.7472763,-0.6504242662790698,-0.2545053293023256,0.8477918052325581,0.0251883038439412,-0.1211288753794369,-0.8275940095471236,0.0464533641279069,-0.0006599381620563,-0.0302647833965728,-0.2896441531823746,-1.041237176621787,1.2997448490514074
-0.077809796,-0.033614423,-0.015171938,-0.25519693,0.506234,-9.87372,-0.6504580795348838,-0.2542238811627907,0.8469167162790698,0.0254326388127295,-0.1211774344553243,-0.8277996314565483,0.0464374009534883,-0.0012657835544675,-0.0263924560758873,-0.2832684538188494,-1.0174211719461443,1.177907158861689
-0.11934902,0.020148756,0.12789509,-1.0199951,-0.542424,-9.26661,-0.6504918927906977,-0.2539424330232558,0.8460416273255814,0.0256769737815177,-0.1212259935312117,-0.8280052533659731,0.0464214377790697,-0.0018716289468788,-0.0225201287552019,-0.2768927544553243,-0.9936051672705016,1.0560694686719705
-0.12947373,0.0102887545,0.18517736,0.41426498,0.48883176,-9.314911,-0.6505257060465116,-0.2536609848837209,0.8451665383720931,0.025921308750306,-0.1212745526070991,-0.8282108752753977,0.0464054746046511,-0.00247747433929,-0.0186478014345165,-0.2705170550917992,-0.9697891625948593,0.934231778482252
-0.104148746,-0.018307721,0.17565785,0.8907751,-0.5349025,-9.026442,-0.6505595193023256,-0.253379536744186,0.8442914494186047,0.0261656437190942,-0.1213231116829865,-0.8284164971848225,0.0463895114302325,-0.0030833197317013,-0.014775474113831,-0.2641413557282742,-0.9459731579192168,0.8123940882925336
-0.13945247,0.0044534807,0.063572384,-0.26867935,-1.3899807,-7.8090215,-0.6505933325581396,-0.2530980886046511,0.8434163604651164,0.0264099786878824,-0.1213716707588739,-0.8286221190942472,0.0463735482558139,-0.0036891651241126,-0.0109031467931456,-0.2577656563647491,-0.922157153243574,0.6905563981028149
-0.15057373,-0.014778997,-0.16053265,0.34189224,-0.09603426,-10.495571,-0.6506271458139535,-0.2528166404651162,0.8425412715116279,0.0266543136566707,-0.1214202298347613,-0.828827741003672,0.0463575850813953,-0.0042950105165238,-0.0070308194724602,-0.251389957001224,-0.8983411485679315,0.5687187079130964
