timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
13619000,13619000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
13631000,13631000,2.896614,3.700006,-2.5132704,-1.2566333,3.8004373e-06,1.2566409,2.513278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
14623000,14623000,-1.0083097,3.613901,-2.512915,-1.25636,0.0001573899,1.2568032,2.513565,-0.009687671,-0.00682207,-0.0075085545,-0.010798696,-0.012145544,-0.0040186676,-0.0023655773,0.00087064994,0.0012178826,-0.0018040837,0.20000365,0.2000538,0.20002958,0.19996457,0.19994847
15620000,15620000,-1.8287162,3.881304,-2.5107613,-1.2544096,0.0021248069,1.258984,2.5158613,-0.0005838706,0.0060144723,0.005508303,-0.0014047383,-0.005170266,0.001202845,0.0038801483,0.010983294,0.012697195,0.006651212,0.20009561,0.20010334,0.19996834,0.19987719,0.19995555
16619000,16619000,-0.812556,3.7446027,-2.511155,-1.2548094,0.001229249,1.257789,2.5149765,-0.0057561905,0.0014690226,-0.004835318,-0.015961207,-0.016533025,-0.010402252,-0.0014217626,0.0082249595,0.0052124574,-0.0063035134,0.19996628,0.20023742,0.20018028,0.19987419,0.19974178
17623000,17623000,-0.62966496,3.9375858,-2.5105958,-1.2542166,0.0015937827,1.2579789,2.5152864,0.0038627414,0.007497351,0.0064323503,0.0021380458,0.0005469691,-0.0036322281,-0.0013285157,0.0028390253,0.0031165094,-0.0008848758,0.19989069,0.20028949,0.2002879,0.19988875,0.19964316
18619000,18619000,-0.30439126,3.6411376,-2.5103624,-1.2537196,0.0021139807,1.2582488,2.515379,0.005506149,0.008934699,0.0024215563,-0.005038159,-0.0031350448,-0.015845425,-0.007877886,-0.0021548513,-0.0065779304,-0.015044017,0.19978252,0.20021299,0.20034882,0.20000295,0.19965273
19618000,19618000,-0.13713388,3.5656345,-2.5099556,-1.2531449,0.0026074552,1.2585254,2.5156019,0.0053574233,0.0010093915,-0.0042432337,-0.0031501376,0.0027846023,-0.0076364772,-0.0035231775,-0.0063838605,-0.01226444,-0.013043822,0.1996887,0.2001898,0.20042838,0.20007521,0.19961783
20617000,20617000,-0.26696542,3.6148162,-2.5095506,-1.2528441,0.002328597,1.2579913,2.5154912,0.016109075,0.012174039,0.00391197,0.0027202517,0.010261599,0.005388456,0.012804398,0.011361923,0.0030558277,-0.00064830994,0.19957832,0.20037276,0.20065203,0.20003003,0.19936684
21620000,21620000,-0.17538106,3.571878,-2.5095115,-1.2526177,0.0023121794,1.2576371,2.515171,-0.0052540735,-0.0097868815,-0.0054651024,0.0017437848,0.0018845488,0.021613915,0.015586656,0.009416967,0.011611901,0.01915668,0.19943197,0.20038739,0.20080774,0.2001112,0.19926168
22616000,22616000,-0.23891145,3.5916934,-2.5093231,-1.2524759,0.0014719453,1.2562339,2.5144029,-0.009442989,-0.015977168,-0.012797013,-0.0042963508,-0.0022002133,0.005936558,0.00045149028,-0.0074459985,-0.00688167,0.0013974071,0.19918784,0.20066243,0.20122252,0.20009111,0.1988361
