timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
24503000,24503000,1310988,1310988,3.1957934e-06,6.3915877e-06,-1.01218553e-13,-4.3095635e-05,7.661515e-05,-0.03907816,4000,4000,0,0
25003000,25003000,1310988,1310988,-1.2783175e-05,0.0,0.0,-2.8730423e-05,-9.5767384e-05,-0.039149992,4000,4000,0,0
25501000,25501000,1310988,1310988,9.587372e-06,3.0892676e-05,5.391789e-13,-1.9153616e-05,-7.661378e-05,-0.039217032,4000,4000,0,0
26003000,26003000,1310988,1310988,-3.8349524e-05,4.793686e-06,-1.5979022e-06,1.4365211e-05,-3.5912006e-05,-0.058660332,6000,6000,0,0
26503000,26503000,1310988,1310988,0.0,3.1957939e-06,-3.1957939e-06,-5.267244e-05,-1.4364528e-05,-0.03911647,4000,4000,0,0
27000000,27000000,1310988,1310988,-9.587385e-06,-4.1545314e-05,-7.251025e-13,-9.576808e-06,3.830791e-05,-0.038857896,4000,4000,0,0
27503000,27503000,1310988,1310988,1.0652644e-05,7.4568543e-06,2.1305261e-06,-6.2249244e-05,-3.8306553e-05,-0.039054215,4000,4000,0,0
28000000,28000000,1310988,1310988,4.2610623e-06,-1.7044233e-05,-2.1305323e-06,9.576807e-05,0.0001436528,-0.03898239,4000,4000,0,0
28504000,28504000,1310988,1310988,5.3263216e-06,-1.4647386e-05,-1.3315782e-06,2.3942017e-05,-1.1970155e-05,-0.04886565,5000,5000,0,0
29001000,29001000,1310988,1310988,0.0,-2.663161e-06,-4.648093e-14,2.3942017e-05,9.5768926e-05,-0.04902128,5000,5000,0,0
29500000,29500000,1310988,1310988,2.9827408e-05,1.0652612e-06,-2.8183786e-12,1.43652105e-05,4.7890867e-06,-0.039106894,4000,4000,0,0
30003000,30003000,1310988,1310988,-1.1717916e-05,3.834952e-05,7.5489805e-12,4.7884034e-05,4.7884718e-05,-0.039121255,4000,4000,0,0
30500000,30500000,1310988,1310988,-2.263687e-05,-2.5300029e-05,-1.97827e-12,0.00011971008,2.3942866e-05,-0.04864419,5000,5000,0,0
31000000,31000000,1310988,1310988,5.3263234e-06,1.0652643e-05,1.6044089e-12,5.9855043e-05,-4.1897678e-05,-0.048913535,5000,5000,0,0
31503000,31503000,1310988,1310988,-1.0652672e-06,1.4913704e-05,-1.065263e-06,-4.7884034e-05,1.4365894e-05,-0.03915478,4000,4000,0,0
32003000,32003000,1310988,1310988,1.2783176e-05,1.1717913e-05,3.1957807e-06,9.576807e-05,-0.0001244978,-0.03929843,4000,4000,0,0
32501000,32501000,1310988,1310988,-7.989482e-06,1.4647386e-05,1.3315841e-06,1.7956512e-05,-0.000101752696,-0.049212817,5000,5000,0,0
33004000,33004000,1310988,1310988,-1.3315837e-06,-1.7310547e-05,2.663159e-06,5.3869535e-05,5.98559e-05,-0.048991345,5000,5000,0,0
33500000,33500000,1310988,1310988,-5.9103573e-12,-3.5952675e-05,-5.326313e-06,3.591302e-05,0.00012569645,-0.049140986,5000,5000,0,0
34003000,34003000,1310988,1310988,3.5153735e-05,1.4381068e-05,3.1957848e-06,-0.00015801731,3.5914047e-05,-0.058416132,6000,6000,0,0
34501000,34501000,1310988,1310988,1.7576867e-05,-2.5566347e-05,-3.1958027e-06,0.0,7.1827075e-05,-0.0585095,6000,6000,0,0
35003000,35003000,1310988,1310988,-8.522117e-06,4.2610595e-06,3.1957923e-06,-9.576808e-06,0.00013886439,-0.03935589,4000,4000,0,0
35500000,35500000,1310988,1310988,-9.456573e-13,-1.5978969e-05,-1.0652676e-06,-7.6614466e-05,6.224993e-05,-0.03935589,4000,4000,0,0
36001000,36001000,1310988,1310988,-4.7936924e-06,-2.3968449e-05,1.5978986e-06,0.000107739084,-0.00022265974,-0.05884708,6000,6000,0,0
36503000,36503000,1310988,1310988,-8.522117e-06,6.391586e-06,-3.1957952e-06,-1.9153616e-05,4.7884725e-05,-0.03933674,4000,4000,0,0
37003000,37003000,1310988,1310988,-6.383185e-13,-3.1957934e-06,1.5978967e-06,-1.4365211e-05,-0.000100555466,-0.058473587,6000,6000,0,0
37501000,37501000,1310988,1310988,4.2610545e-06,-1.9174762e-05,-3.6444615e-12,-1.9153616e-05,7.6615834e-05,-0.078434065,8000,8000,0,0
38000000,38000000,1310988,1310988,-0.000103863276,3.328952e-05,-3.328948e-05,2.992752e-05,0.00017956599,-0.048865657,5000,5000,0,0
38500000,38500000,1310988,1310988,0.0009153284,-5.2195453e-05,-0.0001864218,-5.865794e-05,-2.5138059e-05,-0.06056013,7000,7000,0,0
39001000,39001000,1310988,1310988,-8.149283e-05,-7.5101045e-05,-0.00069508515,-9.337386e-05,-6.464241e-05,-0.059910107,6000,6000,0,0
39501000,39501000,1310988,1310988,3.595268e-05,-9.3210565e-06,1.7310544e-05,-7.781155e-05,-8.379619e-05,-0.04947617,5000,5000,0,0
40000000,40000000,1310988,1310988,1.3315763e-06,-7.9894835e-06,7.989484e-06,-0.0001316811,-2.3941162e-05,-0.049003318,5000,5000,0,0
40508000,40508000,1310988,1310988,3.1915911e-13,2.3968446e-06,4.793689e-06,-0.0003124433,4.309717e-05,-0.08844301,9000,9000,0,0
41000000,41000000,1310988,1310988,-5.326322e-06,1.0652644e-05,-2.2964259e-12,3.5913024e-05,7.78124e-05,-0.049164932,5000,5000,0,0
41504000,41504000,1310988,1310988,7.092428e-13,9.321064e-06,-1.3315811e-06,4.189853e-05,-5.984648e-06,-0.04904522,5000,5000,0,0
42003000,42003000,1310988,1310988,1.6549002e-13,3.195794e-06,-2.1305289e-06,-1.43652105e-05,2.8731105e-05,-0.039164353,4000,4000,0,0
42500000,42500000,1310988,1310988,-1.0652647e-06,2.364143e-13,-1.1820715e-13,2.3942017e-05,9.577494e-06,-0.039260127,4000,4000,0,0
43003000,43003000,1310988,1310988,-4.793691e-06,-1.5978951e-06,-4.7936906e-06,2.8730423e-05,2.8731454e-05,-0.05904102,6000,6000,0,0
43501000,43501000,1310988,1310988,3.1957939e-06,-3.1957939e-06,1.0652647e-06,-0.00010534488,-1.9152933e-05,-0.03919787,4000,4000,0,0
44003000,44003000,1310988,1310988,2.1305298e-06,2.1305289e-06,2.1305293e-06,0.00021068976,3.8308608e-05,-0.07875967,8000,8000,0,0
