timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
787000,787000,4.079809e-12,1.906083e-06,0.009389833,4.55986e-06,0.00039211177,2.2220502e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
800000,800000,4.068813e-12,1.9290408e-06,0.009599176,3.95729e-06,0.00048266706,4.9459286e-06,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
980000,980000,4.6749987e-12,2.2231043e-06,0.011384691,5.3166892e-05,0.00071579154,0.0018413796,512,0,1.3943689,1.5657496,0.0,nan,nan,0.0018479691,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1197000,1197000,5.103181e-12,2.5102627e-06,0.012620047,1.2850787e-05,0.00046616467,0.001063355,512,0,0.6192546,1.1696439,0.0,nan,nan,0.0008189253,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1393000,1393000,5.178332e-12,2.630134e-06,0.01349432,2.1774943e-06,0.00022546151,0.0014552998,512,0,1.0212921,1.019179,0.0,nan,nan,0.0027350944,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1587000,1587000,5.2602393e-12,2.7359408e-06,0.015035943,2.5763516e-06,0.00045547888,0.0005193149,512,0,0.82559997,0.891258,0.0,nan,nan,0.00074716425,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1792000,1792000,5.2568887e-12,2.7096607e-06,0.014328572,9.987257e-06,0.00052008056,0.0010702254,512,0,0.74480414,0.8115441,0.0,nan,nan,2.5449423e-05,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1992000,1992000,5.6661264e-12,2.7490667e-06,0.013578861,3.0279107e-05,0.0006526075,0.0010217685,512,0,0.7108012,0.7622016,0.0,nan,nan,0.000113007234,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2188000,2188000,6.9233547e-12,2.9919433e-06,0.01407699,6.9978625e-05,0.000960306,0.0016715068,512,0,0.6870408,0.7306238,0.0,nan,nan,0.00060572434,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2397000,2397000,6.8167624e-12,3.089422e-06,0.014689545,0.000106869564,0.0012559184,0.0024356751,512,0,0.6944728,0.7151437,0.0,nan,nan,0.00055402954,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2592000,2592000,6.8681606e-12,3.0811502e-06,0.014525192,0.00012495325,0.0018504818,0.004304025,512,0,0.69650257,0.7073696,0.0,nan,nan,0.0027580042,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2791000,2791000,6.84e-12,3.0474157e-06,0.01332543,0.00010778382,0.0018370302,0.0044249147,512,0,0.7002656,0.7247364,0.0,nan,nan,0.0019136048,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2987000,2987000,6.8821047e-12,3.1652796e-06,0.013988652,5.9992773e-05,0.0017773943,0.0042858943,512,0,0.69146675,0.7320328,0.0,nan,nan,0.0017070705,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3196000,3196000,6.687913e-12,3.1214647e-06,0.015396391,5.9849095e-05,0.0017392305,0.0038055778,512,0,0.6951797,0.7451952,0.0,nan,nan,0.0017760954,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3388000,3388000,5.7805514e-12,2.888852e-06,0.015299019,8.215127e-05,0.0018335604,0.0033049774,512,0,0.66916865,0.7550547,0.0,nan,nan,0.0005016049,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3587000,3587000,5.3098402e-12,2.8405038e-06,0.015924113,7.452773e-05,0.0014772688,0.0018053903,512,0,0.63975614,0.77839166,0.0,nan,nan,0.00014446319,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3796000,3796000,4.9229934e-12,2.6960536e-06,0.015293273,8.771032e-05,0.0021435695,0.0034039589,512,0,0.6440913,0.7759344,0.0,nan,nan,0.0010086606,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3991000,3991000,4.9584646e-12,2.6651817e-06,0.015805803,0.00010747089,0.0027810175,0.004686853,512,0,0.61358005,0.7972766,0.0,nan,nan,0.0020338902,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4197000,4197000,5.5165356e-12,2.6787857e-06,0.015997184,8.923319e-05,0.0028424822,0.005198596,512,0,0.61115736,0.8054388,0.0,nan,nan,0.0016624809,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4392000,4376000,5.3402053e-12,2.7376248e-06,0.01646498,0.00010208648,0.0026677125,0.005026344,512,0,0.57397836,0.7943226,0.0,nan,nan,0.0010529822,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4591000,4580000,5.684213e-12,2.903488e-06,0.015831698,0.0001210979,0.00131059,0.0011348571,512,0,0.5634652,0.81614083,0.0,nan,nan,0.00043761215,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4791000,4780000,5.442695e-12,2.7762574e-06,0.014629819,0.00011980689,0.0012839738,0.0010438133,512,0,0.55511874,0.81924915,0.0,nan,nan,0.00037736373,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4992000,4979000,5.7051937e-12,2.9466432e-06,0.014357602,0.00010252423,0.0014935477,0.0019257948,512,0,0.5431255,0.8161408,0.0,nan,nan,0.0031295652,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5183000,5168000,5.666903e-12,2.8591148e-06,0.012575229,9.7339485e-05,0.0011786624,0.0012021284,512,0,0.52688456,0.8076304,0.0,nan,nan,0.00018648898,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5383000,5371000,5.73269e-12,3.0019455e-06,0.014896363,6.649045e-05,0.0012139812,0.0021027212,512,0,0.5205633,0.8025553,0.0,nan,nan,0.00022114727,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5597000,5581000,6.449465e-12,2.9864188e-06,0.014142807,1.5795129e-05,0.0004126231,0.0008233153,512,0,0.5187377,0.80064136,0.0,nan,nan,0.00051692576,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5783000,5768000,6.1837215e-12,2.946485e-06,0.014755014,3.7794067e-05,0.0006425804,0.0005962345,512,0,0.5044154,0.81165767,0.0,nan,nan,0.001325422,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5981000,5968000,5.9724404e-12,3.007409e-06,0.016210917,6.0930666e-05,0.0012164315,0.0014300265,512,0,0.49804932,0.80449563,0.0,nan,nan,0.0010424654,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
6187000,6171000,5.5044537e-12,2.9063108e-06,0.015408666,8.3890765e-05,0.0016548056,0.0017439191,512,0,0.48953655,0.7978074,0.0,nan,nan,0.0019360962,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
6396000,6383000,6.470157e-12,3.1180489e-06,0.015566548,0.00010021054,0.0022315213,0.0029447838,512,0,0.4859549,0.79488856,0.0,nan,nan,0.0009277552,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
6592000,6592000,6.2329404e-12,3.0327988e-06,0.01811925,9.828419e-05,0.0021701609,0.0025977122,512,0,0.47715485,0.7840802,0.0,nan,nan,0.00016497432,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
6791000,6791000,6.608846e-12,3.0631327e-06,0.01769515,9.96777e-05,0.0024743334,0.003624348,512,0,0.46959558,0.77645594,0.0,nan,nan,0.0022591571,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
6991000,6991000,6.189623e-12,3.06896e-06,0.016883224,0.00011883256,0.0023976606,0.0039124317,531,0,0.4627234,0.7664311,0.00072719954,nan,nan,0.00079031615,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
7192000,7192000,6.485798e-12,3.0852227e-06,0.016444754,5.2817137e-05,0.0018275765,0.0025671446,531,0,0.4529919,0.75787127,0.00035998665,nan,nan,0.00083719863,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
7392000,7392000,7.1576334e-12,3.1177988e-06,0.016913185,0.000458912,0.0014769061,0.0020957242,531,0,0.43663642,0.76283795,0.0018639163,nan,nan,0.0004772003,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
7592000,7592000,7.1671818e-12,3.1614388e-06,0.016479582,0.0005088555,0.0017157276,0.0031613687,531,0,0.42112365,0.74943006,0.003656842,nan,nan,0.0016494147,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
7788000,7788000,7.487067e-12,3.2809414e-06,0.016444996,0.0005122601,0.0013595897,0.0017489567,531,0,0.40876558,0.7363387,0.0060911556,nan,nan,0.0020772894,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
7988000,7988000,7.5658325e-12,3.1332247e-06,0.01569334,0.00037762945,0.00061652326,0.000991353,531,0,0.49219447,0.7263999,0.009296614,nan,nan,0.001515728,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
8193000,8193000,6.949088e-12,3.0358265e-06,0.016024405,0.00031543997,0.0007569422,0.0011487631,531,0,0.48433384,0.7145522,0.004564562,nan,nan,0.0009858017,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
