timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
787000,787000,0.0,0.0,0.0,100.25,100.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.27000102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003000,1003000,0.0,0.0,0.0,1.3097005,1.3097005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.314957,0.0,0.0,nan,0.0,0.0,0.25813082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503000,1503000,0.0,0.0,0.0,0.7965765,0.7965765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213656,0.0,0.0,nan,0.0,0.0,0.2545319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003000,2003000,0.0,0.0,0.0,0.54726774,0.5472678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.851584,0.0,0.0,nan,0.0,0.0,0.25440645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2497000,2497000,0.0,0.0,0.0,0.52010906,0.52010906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.773881,0.0,0.0,nan,0.0,0.0,0.25425243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2987000,2987000,0.0,0.0,0.0,0.56020665,0.56020665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.793308,0.0,0.0,nan,0.0,0.0,0.2538353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,3500000,0.0,0.0,0.0,0.53742146,0.53742146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.855303,0.0,0.0,nan,0.0,0.0,0.2533556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3999000,3999000,0.0,0.0,0.0,0.5220541,0.5220541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89769,0.0,0.0,nan,0.0,0.0,0.25293377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4497000,4484000,0.0,0.0,0.0,0.49242622,0.4924262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.916079,0.0,0.0,nan,0.0,0.0,0.25260466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5003000,4988000,0.0,0.0,0.0,0.47886023,0.47886005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9316845,0.0,0.0,nan,0.0,0.0,0.2523183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,5483000,0.0,0.0,0.0,0.45913506,0.45913482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.92494,0.0,0.0,nan,0.0,0.0,0.25208828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6003000,5992000,0.0,0.0,0.0,0.4415245,0.44152433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.909792,0.0,0.0,nan,0.0,0.0,0.2518975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6504000,6504000,0.0,0.0,0.0,0.43605214,0.436052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.896643,0.0,0.0,nan,0.0,0.0,0.25174034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6999000,6999000,0.0,0.0,0.0,0.4159193,0.41591915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.861632,0.0,0.0,nan,0.0,0.0,0.10161285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7496000,7496000,0.0,0.0,0.0,0.39528102,0.39528087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.825889,0.0,0.0,nan,0.0,0.0,0.09294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7998000,7998000,0.0,0.0,0.0,0.37331986,0.3733197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.793459,0.0,0.0,nan,0.0,0.0,0.091719784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8499000,8499000,0.0,0.0,0.0,0.3718464,0.3718461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.762147,0.0,0.0,nan,0.0,0.0,0.09126387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8995000,8995000,0.0,0.0,0.0,0.37426338,0.37426305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.738579,0.0,0.0,nan,0.0,0.0,0.09105819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9499000,9499000,0.0,0.0,0.0,0.378546,0.37854567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.731455,0.0,0.0,nan,0.0,0.0,0.09095305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
