timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
6972000,6972000,0.998057,-0.00015303772,0.00031504448,0.062308248,0.9980601,-2.865606e-11,-1.6282947e-12,0.06225868,1
6977000,6977000,0.9980567,-0.00015298443,0.0003132785,0.062311012,0.9980601,-2.865606e-11,-1.6282947e-12,0.06225868,1
7468000,7468000,0.99999917,-0.00014455992,0.00026116095,-0.0013210877,0.9979837,-5.456968e-12,5.4114935e-11,-0.06347109,2
7975000,7975000,0.999998,-0.00017848356,0.00024079658,-0.0020070472,0.9979837,-5.456968e-12,5.4114935e-11,-0.06347109,2
8472000,8472000,0.99999845,-0.00013114109,0.0001265019,-0.0018173923,0.9979837,-5.456968e-12,5.4114935e-11,-0.06347109,2
8972000,8972000,0.99999833,-6.374966e-05,-3.140603e-05,-0.0018218318,0.9979837,-5.456968e-12,5.4114935e-11,-0.06347109,2
9476000,9476000,0.9999989,7.36308e-06,-0.00012901265,-0.0014874149,0.9979837,-5.456968e-12,5.4114935e-11,-0.06347109,2
9968000,9968000,0.99999905,1.856319e-05,-0.00016899966,-0.0014190649,0.9979837,-5.456968e-12,5.4114935e-11,-0.06347109,2
10471000,10471000,0.9999993,1.4668528e-05,-0.00021969002,-0.0012136782,0.9979837,-5.456968e-12,5.4114935e-11,-0.06347109,2
10975000,10975000,0.9999994,3.1222233e-05,-0.00017391975,-0.00108611,0.9979837,-5.456968e-12,5.4114935e-11,-0.06347109,2
11480000,11480000,0.9999994,8.004116e-05,-0.00031048982,-0.0010779835,0.9979837,-5.456968e-12,5.4114935e-11,-0.06347109,2
11971000,11971000,0.9999994,0.000104996885,-0.00018306164,-0.0011375173,0.9979837,-5.456968e-12,5.4114935e-11,-0.06347109,2
12471000,12471000,0.9999995,0.0002607039,-2.6741192e-05,-0.0010025997,0.9979837,-5.456968e-12,5.4114935e-11,-0.06347109,2
