timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
10012000,10012000,40.15402960664173,116.25948589844432,49.829475,50.048004,-0.0,0.4715431,0.79504734,49.728718,2,0,1,0
10023000,10023000,40.154029607092426,116.25948589868277,49.829487,50.048016,-0.0,0.47155094,0.78395516,49.728767,2,0,1,0
11011000,11011000,40.154029945385666,116.25948588993064,49.832703,50.042324,-0.0,0.3628054,0.66106164,49.731403,2,0,1,0
12013000,12013000,40.15403013631669,116.25948571959952,49.836506,50.03716,-0.0,0.34861803,0.60570395,49.735077,2,0,1,0
13011000,13011000,40.15403012837393,116.25948567728578,49.834793,50.02461,-0.0,0.3459281,0.5762925,49.734177,2,0,1,0
14011000,14011000,40.15403016908433,116.25948580337861,49.835777,50.016758,-0.0,0.34451705,0.55644846,49.736145,2,0,1,0
15011000,15011000,40.15403008486008,116.25948563920693,49.91623,50.087524,-0.0,0.34378532,0.54508996,49.736145,2,0,1,0
16012000,16012000,40.15403007457068,116.2594855509114,50.203484,50.361122,-0.0,0.34400314,0.53828555,49.736145,2,0,1,0
17011000,17011000,40.15403009350546,116.25948565141762,50.408432,50.555088,-0.0,0.34381145,0.53346735,49.736145,2,0,1,0
18016000,18016000,40.1540301330667,116.25948554276809,50.556976,50.69701,-0.0,0.3434472,0.52883506,49.736145,2,0,1,0
19011000,19011000,40.15403020228773,116.25948562396592,50.47194,50.60883,-0.0,0.347446,0.52927434,nan,2,0,0,0
20020000,20020000,40.15403029280522,116.25948554890664,50.485725,50.616795,-0.0,0.34785968,0.52715176,nan,2,0,0,0
21007000,21007000,40.15403019193604,116.25948561642805,50.501564,50.624725,-0.0,0.34706292,0.52557546,nan,2,0,0,0
22011000,22011000,40.15403024346727,116.25948573328598,50.51569,50.635067,-0.0,0.3468115,0.5247054,nan,2,0,0,0
23008000,23008000,40.15403013047339,116.25948576326626,50.52701,50.643856,-0.0,0.34655872,0.5240605,nan,2,0,0,0
24011000,24011000,40.15402996719135,116.25948551161112,50.537247,50.65366,-0.0,0.34630573,0.52361494,nan,2,0,0,0
25013000,25013000,40.15402990505191,116.25948532801601,50.54035,50.656403,-0.0,0.34530482,0.5226608,nan,2,0,0,0
26008000,26008000,40.15403014989817,116.25948537647938,50.54682,50.66313,-0.0,0.34529638,0.5223231,nan,2,0,0,0
27013000,27013000,40.15403021197599,116.25948547397752,50.552868,50.668034,-0.0,0.3457409,0.5219051,nan,2,0,0,0
28008000,28008000,40.15403025126547,116.2594855305214,50.553696,50.668533,-0.0,0.34558094,0.5220974,nan,2,0,0,0
29007000,29007000,40.15402995631699,116.25948562876168,50.550148,50.663452,-0.0,0.34490234,0.52171576,nan,2,0,0,0
30017000,30017000,40.15403001949889,116.25948551906323,50.549377,50.662296,-0.0,0.34523416,0.5220927,nan,2,0,0,0
31011000,31011000,40.15403001006484,116.2594855679419,50.547344,50.660664,-0.0,0.34498146,0.5221435,nan,2,0,0,0
32007000,32007000,40.154030222973645,116.25948558899648,50.544704,50.656597,-0.0,0.34479335,0.5212315,nan,2,0,0,0
33007000,33007000,40.15403025734754,116.25948573730702,50.546623,50.656254,-0.0,0.34495032,0.5214352,nan,2,0,0,0
34013000,34013000,40.154030164589514,116.25948576145532,50.546253,50.653538,-0.0,0.34474662,0.52160853,nan,2,0,0,0
35008000,35008000,40.154030177135276,116.25948561042067,50.54712,50.655174,-0.0,0.34463403,0.52082205,nan,2,0,0,0
36011000,36011000,40.154030057407866,116.25948555537222,50.546936,50.654606,-0.0,0.34460518,0.521989,nan,2,0,0,0
37011000,37011000,40.15403004047597,116.25948556544697,50.546104,50.65294,-0.0,0.3445204,0.52114224,nan,2,0,0,0
38012000,38012000,40.15403010566503,116.25948542572057,50.54385,50.646656,-0.0,0.34448442,0.52124363,nan,2,0,0,0
39011000,39011000,40.1540301803501,116.25948541261539,50.007923,50.10887,-0.0,0.34435913,0.52134967,nan,2,0,0,0
40013000,40013000,40.154030029774255,116.25948539185222,49.84064,49.943768,-0.0,0.3444453,0.5214003,nan,2,0,0,0
41013000,41013000,40.15403014983234,116.25948547975695,49.84343,49.946785,-0.0,0.34440565,0.5202888,nan,2,0,0,0
42012000,42012000,40.1540302262935,116.25948539685982,49.840263,49.940784,-0.0,0.3459599,0.5202432,49.73877,2,0,1,0
43017000,43017000,40.154030185252296,116.25948548087594,49.837593,49.937153,-0.0,0.3455369,0.51874846,49.73652,2,0,1,0
44012000,44012000,40.15403017569511,116.25948552951502,49.83836,49.938477,-0.0,0.34522557,0.5185033,49.735416,2,0,1,0
