timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
6903000,6903000,0.9999993,-6.910511e-05,0.00031464972,-0.001144598,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
6907000,6907000,0.9999993,-6.825354e-05,0.00031385044,-0.0011410292,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
7404000,7404000,0.9999994,-8.2219216e-05,0.0002892195,-0.0010954974,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
7904000,7904000,0.99999845,-9.213486e-05,0.00026181864,-0.0017453373,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
8403000,8403000,0.99999857,-7.737312e-05,0.00017570212,-0.0016812409,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
8903000,8903000,0.99999857,-3.40813e-05,1.8803716e-05,-0.0017356517,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
9408000,9408000,0.9999989,6.900018e-06,-4.9994105e-05,-0.0014587464,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
9903000,9903000,0.99999917,1.2474887e-05,-8.496782e-05,-0.0013319079,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
10404000,10404000,0.9999993,1.2462234e-06,-0.00012468833,-0.0012228431,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
10903000,10903000,0.9999994,2.2296395e-05,-8.681008e-05,-0.0010746437,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
11403000,11403000,0.9999994,6.886632e-05,-0.0002506278,-0.001043729,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
11903000,11903000,0.9999993,3.885963e-05,-0.00017041853,-0.0011862031,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
12403000,12403000,0.9999995,0.00023532205,-2.5932428e-05,-0.0010289886,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
12903000,12903000,0.9999995,0.0002928115,-6.49363e-05,-0.0009422183,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
13408000,13408000,0.99999964,0.000310761,-3.0009021e-05,-0.0008687848,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
13903000,13903000,0.99999964,0.00015843805,6.9013713e-06,-0.0008315949,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
14403000,14403000,0.9999995,-0.0006116791,0.00041285835,-0.0007206441,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
14908000,14908000,0.9999998,-0.0004803798,0.00024630895,-0.00019014494,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
15408000,15408000,0.99999964,0.00035386067,-0.00064408145,0.0004911932,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
15903000,15903000,0.9999995,0.0009072445,0.00023179402,0.00027984582,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
16403000,16403000,0.99999964,0.0006302372,-0.00057374535,5.2150215e-05,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
16903000,16903000,1.0,-3.5308072e-05,0.00015472514,2.3977096e-05,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
17404000,17404000,1.0,0.00018485512,0.00031474108,4.4491426e-05,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
17903000,17903000,0.9999995,0.00084209495,0.000636029,1.713359e-05,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
18403000,18403000,0.9999999,0.0005520488,3.5003457e-05,-3.95791e-06,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
18903000,18903000,0.99999964,-0.00048064394,0.0007023443,3.3789467e-05,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
19403000,19403000,0.99999964,-1.50464275e-05,0.000840897,3.5668545e-05,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
19903000,19903000,0.9999993,0.00045387645,0.0011856802,5.9537873e-05,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
20403000,20403000,0.99999994,0.0005142553,-0.00029132,-6.043942e-05,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
20903000,20903000,1.0,1.51544255e-05,-2.6510244e-05,0.00011338478,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
21403000,21403000,0.9999992,-0.0012739951,8.359019e-05,0.00013245751,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
21907000,21907000,1.0,-0.00013245264,0.00038717603,0.00011792263,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
22404000,22404000,1.0,-0.000415536,-0.00021057669,-5.787599e-05,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
22903000,22903000,0.99999976,-0.0005374652,-0.0005142023,7.759625e-05,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
23403000,23403000,0.9999993,0.00086562586,-0.0009083157,4.9129052e-05,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
23904000,23904000,0.999998,0.0014235736,-0.0014615899,9.389751e-07,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
24404000,24404000,0.9999968,0.0019237762,-0.0016620076,-9.628584e-06,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
24903000,24903000,0.9999972,0.0019144011,-0.0013999887,-5.412314e-05,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
25403000,25403000,0.9999998,0.0006379556,9.66703e-06,1.0454876e-05,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
25908000,25908000,0.9999991,0.001062244,0.00090696214,2.028094e-05,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
26403000,26403000,0.9999991,0.0004485481,0.001245194,-3.4134413e-05,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
26904000,26904000,0.9999998,0.00031663122,0.0006309991,-7.61723e-05,0.9980283,0.0,-7.9580795e-12,-0.0627664,2
