timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
13619000,13619000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
13631000,13631000,-2.6779451,3.5801752,-2.513276,-1.256639,-1.9689965e-06,1.2566352,2.5132723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
14615000,14615000,-1.4630482,3.5954056,-2.5129557,-1.2563851,0.00020293336,1.2568765,2.5135858,9.604737e-05,0.0022679195,0.0023288312,0.00019439624,-0.0011856114,-0.003271211,-0.002629421,-0.00036549277,0.0003920899,-0.0014039016,0.20001562,0.20003086,0.20000345,0.19997123,0.1999788
15620000,15620000,-1.6982502,3.7490788,-2.5103433,-1.2539526,0.0025646416,1.2593749,2.5162394,-0.0005520412,0.004586585,0.0045965384,-0.0005370978,-0.0037194982,0.002716797,0.0043768333,0.009777092,0.01145568,0.0070912736,0.20007445,0.20009784,0.19998614,0.1998934,0.19994818
16612000,16612000,-0.73912495,3.816288,-2.5112734,-1.2548064,0.0014197928,1.2579743,2.5149722,-0.00513418,-0.0004515648,-0.008676418,-0.018444017,-0.016256835,-0.009408166,0.00076383067,0.0083600525,0.0028868692,-0.008096313,0.19996409,0.20015514,0.20013183,0.19992617,0.19982277
17614000,17614000,-0.6622348,3.8980498,-2.5104868,-1.2541364,0.0016633793,1.2580706,2.5154042,0.003922422,0.0076839207,0.007472517,0.0035798817,0.0013827165,-0.003327794,-0.0018807375,0.0021423495,0.0031871276,-0.00019493699,0.19990043,0.20030002,0.20028482,0.19987589,0.19963883
18619000,18619000,-0.38309655,3.6960611,-2.5102363,-1.2536578,0.0021768212,1.2583772,2.5155482,0.0054325247,0.00827504,0.0020781495,-0.0046003135,-0.0025296032,-0.015187429,-0.00774334,-0.002738915,-0.0070839887,-0.014782336,0.19981098,0.20022993,0.2003309,0.19997457,0.19965361
19623000,19623000,-0.22209553,3.5970936,-2.5097284,-1.2530032,0.0027295104,1.2587208,2.5158646,0.005088373,-0.0007930278,-0.005091037,-0.00187485,0.004419821,-0.0058308183,-0.0032210406,-0.008003413,-0.013571824,-0.012233751,0.19972064,0.20021789,0.20041396,0.20003784,0.1996097
20617000,20617000,-0.38850656,3.6951344,-2.5093687,-1.2528532,0.0022462322,1.2580547,2.5157197,0.016024891,0.010781935,0.0031332672,0.0036295624,0.011603801,0.0068268813,0.013169659,0.010153246,0.0019410609,-0.00012524909,0.1996414,0.20044337,0.2006325,0.19994712,0.19933556
21620000,21620000,-0.2423343,3.5997891,-2.5094497,-1.2526757,0.0021250157,1.2574899,2.5151792,-0.005731977,-0.012585088,-0.006691334,0.0038141464,0.004421451,0.024448715,0.01600937,0.0068881493,0.009662593,0.020526703,0.19944942,0.20045409,0.20083147,0.20005894,0.19920619
22620000,22620000,-0.2859686,3.6136947,-2.5092716,-1.2525493,0.00097633206,1.2556015,2.51411,-0.009515552,-0.018359808,-0.01428291,-0.0029154206,6.6233784e-05,0.008381733,0.0011928733,-0.009422679,-0.008855623,0.0021618558,0.19912851,0.20080914,0.20137253,0.20003635,0.19865347
23617000,23617000,-0.18055372,3.546033,-2.5076852,-1.2502236,0.00069722766,1.2529615,2.5126188,-0.007396687,-0.004898144,0.0006150687,0.0015748348,-0.003376821,0.011206076,0.00619719,0.0070088934,0.012503203,0.015130363,0.19810374,0.20130676,0.20271084,0.20035648,0.1975222
24623000,24623000,-0.19425572,3.5362854,-2.5063941,-1.2487612,7.57292e-05,1.2508631,2.5116954,-0.0067022853,0.013009859,0.008713387,-0.013594303,-0.023296954,-0.028385306,-0.017357899,0.004686285,0.0075601465,-0.012896508,0.19746086,0.20181799,0.20367512,0.20043117,0.19661477
25616000,25616000,-0.1149371,3.4658732,-2.5020373,-1.2423584,0.00046854152,1.2454431,2.5086823,-0.0006691627,0.015062315,0.009294532,-0.009906139,-0.016354134,-0.018745508,-0.007394135,0.01089362,0.011303131,-0.00704441,0.19490942,0.20287117,0.20691839,0.20132479,0.19397618
26615000,26615000,-0.097272746,3.4478955,-2.500845,-1.2404273,0.00057720515,1.2436624,2.5075495,0.02130572,0.008553832,-0.0057111443,-0.0022341278,0.014550585,-0.0019981377,0.009004284,0.00047366694,-0.015803428,-0.017603468,0.19407758,0.20315602,0.20794575,0.20164923,0.19317149
27619000,27619000,-0.053733222,3.4239519,-2.4995735,-1.237737,0.0014145781,1.2419182,2.5060318,0.0010331357,-0.007376494,-0.012258761,-0.0071248217,0.0012012542,0.00030473247,0.0027411347,-0.0043607797,-0.011292395,-0.008543169,0.19293703,0.20325525,0.20918007,0.2022767,0.19235097
28612000,28612000,-0.053306334,3.419552,-2.4987369,-1.2367305,0.0018330766,1.2417933,2.506155,0.013864666,0.0074523706,0.0062355036,0.011749777,0.016582431,0.012318539,0.011493099,0.005248617,0.0020630588,0.0063736993,0.19269608,0.2033652,0.20949635,0.20235234,0.19209011
29620000,29620000,-0.04728223,3.4031253,-2.4971457,-1.2343935,0.0021281822,1.2400482,2.50517,-0.026970448,-0.00890816,0.003459069,-0.0062905485,-0.025339255,-0.007777027,-0.015037657,-0.00045109575,0.016022645,0.011857927,0.19179165,0.2037018,0.21063869,0.2026832,0.1911846
30620000,30620000,-0.07034639,3.3894377,-2.4951937,-1.2324053,0.0016615553,1.2379696,2.5045536,-0.008671185,-0.005297209,-0.010429198,-0.017038882,-0.016116794,-0.0054398244,0.0012061825,0.006406343,0.003268675,-0.0041452805,0.19107369,0.2043529,0.21178429,0.2026979,0.19009125
31621000,31621000,-0.07706978,3.3899045,-2.494578,-1.2319534,0.0019359197,1.2382902,2.505087,-0.0057444163,-0.0041955207,-0.005978482,-0.008644413,-0.008566583,-0.0011656205,0.001269781,0.0034664306,0.0025049371,-0.00038833683,0.19109425,0.20444791,0.21182133,0.20262457,0.190012
32617000,32617000,-0.07389429,3.3792882,-2.4931788,-1.2301271,0.002404878,1.2374644,2.5048046,0.027495565,0.01391804,0.003425932,0.00989397,0.024976883,0.009881154,0.016632752,0.006121702,-0.0072794002,-0.005302179,0.1905172,0.20468989,0.2125705,0.20281501,0.18940738
33613000,33613000,-0.076595664,3.363264,-2.491612,-1.2280775,0.0022068727,1.2353365,2.5037196,0.011223108,0.0038607884,0.006552431,0.015472598,0.018626817,0.0072637135,0.0018880566,-0.006603629,-0.0068895277,0.0016933428,0.18965533,0.20515557,0.21375635,0.2030304,0.18840232
34619000,34619000,-0.064270094,3.3531263,-2.49073,-1.2265255,0.002783348,1.2346232,2.5031588,0.00015140418,0.003576471,0.008653059,0.008629737,0.003363084,0.008113211,0.0037765075,0.0055981893,0.011000883,0.012725027,0.18907896,0.20522344,0.2144017,0.20333052,0.1879654
35621000,35621000,-0.059909716,3.346064,-2.4901142,-1.2255324,0.002949287,1.2338843,2.5026708,0.012188321,0.011679725,0.0032262513,-0.0017942209,0.0035983403,-0.011242651,-0.0022697824,4.83873e-05,-0.0071560782,-0.01437875,0.18867394,0.20533553,0.21489553,0.20349933,0.18759556
36620000,36620000,-0.05904678,3.3431196,-2.4895337,-1.2248344,0.00328611,1.2338718,2.5027983,0.003607829,0.015111916,0.016587969,0.0063833203,-0.0019887276,-0.010415466,-0.008143028,0.0031920746,0.008389194,0.00012764652,0.18851748,0.20539823,0.21509846,0.20355204,0.18743378
37620000,37620000,-0.06015893,3.340579,-2.48919,-1.2244401,0.0033242737,1.233627,2.5027344,-0.0021989315,0.0049954313,0.0054915897,-0.0011668869,-0.006148565,-0.0066204118,-0.00473704,0.0024938688,0.005389962,-0.00016157793,0.18839094,0.20547903,0.21528104,0.203575,0.187274
38620000,38620000,0.0005803933,3.3262906,-2.415956,-1.1510468,0.074453555,1.3031194,2.5734725,0.0051210583,0.0035160598,0.008181766,0.0127985375,0.011063745,0.010255315,0.0046514203,0.0014288111,0.004742098,0.010328904,0.18764508,0.20604026,0.21641089,0.20365341,0.18625037
39621000,39621000,-0.1085034,3.3088062,-2.4986303,-1.2339338,-0.011685211,1.2150525,2.48749,0.0017314199,-0.00414002,-0.0039346553,0.0018829261,0.00561917,0.01233729,0.010119842,0.004029695,0.0021497959,0.007235415,0.18679842,0.2069763,0.21787891,0.20354362,0.18480273
40620000,40620000,-0.09682157,3.3024926,-2.4962845,-1.2310989,-0.009239944,1.2167597,2.4891005,-0.00071676855,-0.0055645467,-0.001726251,0.0054966304,0.006402322,0.007270367,0.0014464993,-0.0048235375,-0.0033413828,0.00421935,0.18644337,0.20693988,0.21823321,0.20377694,0.18460664
41468000,41468000,-0.09218434,3.3010285,-2.4958804,-1.2304809,-0.008680294,1.2170808,2.489324,0.0031294164,-0.0010934367,-0.0027764817,0.00019104908,0.003969889,0.012444828,0.012843549,0.00908854,0.0062206006,0.008191731,0.1863572,0.20688812,0.2182931,0.20386164,0.18460003
