timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
23955000,1310996,1310996,0,0,0,0,0,218.95093,218.95093,218.95093,218.95093,0.015434606,1.25752895e-05,1.3290052e-10,0.005452509,0.022015853,-9.827129,-0.0008329328,-0.005447109,-0.00084298325,14.670628,14.670628
24972000,1310996,1310996,0,0,0,0,0,218.95093,218.95093,218.95093,218.95093,0.014906015,1.1312936e-05,1.2840283e-10,-0.010158625,-0.0045311446,-9.824732,-0.007415341,0.0030093028,0.00033102607,14.670861,14.670861
25992000,1310996,1310996,0,0,0,0,0,218.95093,218.95093,218.95093,218.95093,0.016357208,1.3516631e-05,1.51321e-10,-0.003569288,-0.0029274835,-9.784142,-0.0052562803,0.0036398196,0.0002379834,14.670691,14.670691
26957000,1310996,1310996,0,0,0,0,0,219.17839,219.17839,219.17839,219.17839,0.0149914995,1.2345049e-05,1.310198e-10,-0.0048215366,-0.0025879818,-9.792957,-0.0012900885,-0.009805989,0.0004355739,14.6707535,14.6707535
28000000,1310996,1310996,0,0,0,0,0,219.39903,219.39903,219.39903,219.39903,0.012623605,9.49501e-06,1.00871686e-10,-0.0028520976,0.009325068,-9.774058,0.0021330158,-0.0017627236,-0.00028167974,14.670599,14.670599
28907000,1310996,1310996,0,0,0,0,0,219.39903,219.39903,219.39903,219.39903,0.015414993,1.2556213e-05,1.3909326e-10,0.010956389,-0.0042352676,-9.799968,0.0031517325,-0.0053970255,0.00011469951,14.670873,14.670873
29928000,1310996,1310996,0,0,0,0,0,219.39903,219.39903,219.39903,219.39903,0.013122985,1.1480533e-05,1.5457255e-10,0.004003224,-0.0026937062,-9.804725,-0.00059020554,0.007052344,-0.00042579178,14.670682,14.670682
30923000,1310996,1310996,0,0,0,0,0,219.62509,219.62509,219.62509,219.62509,0.0126812365,1.0683795e-05,1.11368914e-10,-0.0005971471,-0.0035689694,-9.825107,-0.0026974643,-0.005048542,0.00021350445,14.67096,14.67096
31956000,1310996,1310996,0,0,0,0,0,219.84833,219.84833,219.84833,219.84833,0.014682896,9.086717e-06,8.7938795e-11,-0.0068978067,-0.004160721,-9.810731,0.00029443912,0.0023134137,0.00032728398,14.670922,14.670922
32995000,1310996,1310996,0,0,0,0,0,219.5412,219.5412,219.5412,219.5412,0.014887111,1.1110877e-05,1.219482e-10,-0.00441136,-0.0039648116,-9.78198,-4.19854e-05,-0.00092229736,-0.00042719755,14.67084,14.67084
33988000,1310996,1310996,0,0,0,0,0,219.76408,219.76408,219.76408,219.76408,0.013816942,9.540481e-06,1.02679455e-10,0.0015225929,-0.006616685,-9.800039,0.0056554866,0.0027145895,0.00039250765,14.670798,14.670798
35003000,1310996,1310996,0,0,0,0,0,219.76408,219.76408,219.76408,219.76408,0.014796152,9.727582e-06,1.0499078e-10,0.0041561336,0.013462147,-9.799745,-0.0020146964,0.002241504,0.00024880862,14.67075,14.67075
35960000,1310996,1310996,0,0,0,0,0,219.54335,219.54335,219.54335,219.54335,0.01523083,1.1993007e-05,1.367327e-10,-0.0012508992,-0.00024948263,-9.783452,0.002382757,-0.0027765678,0.00047779665,14.670862,14.670862
36983000,1310996,1310996,0,0,0,0,0,219.54335,219.54335,219.54335,219.54335,0.014594811,8.943797e-06,8.529483e-11,0.0012019943,-0.0123205315,-9.811054,0.002694276,-0.0028456768,0.00028516687,14.670849,14.670849
37901000,1310996,1310996,0,0,0,0,0,219.54335,219.54335,219.54335,219.54335,0.014664082,9.936758e-06,9.564757e-11,-0.0042819357,-0.018945241,-9.803336,0.00064120704,0.0069083003,0.00019778931,14.670957,14.670957
38912000,1310996,1310996,0,0,0,0,0,219.54335,219.54335,219.54335,219.54335,0.0137978755,0.00023692382,1.9633255e-08,-0.009711785,0.00091630185,-10.749461,0.019416668,-0.016339513,-0.16007441,14.673576,14.673576
39928000,1310996,1310996,0,0,0,0,0,219.54335,219.54335,219.54335,219.54335,0.014802326,4.8222715e-05,2.4781481e-09,-0.018138321,-0.018517654,-9.77585,0.0011558901,-0.0016152902,0.0015734907,14.6755705,14.6755705
40961000,1310996,1310996,0,0,0,0,0,219.54335,219.54335,219.54335,219.54335,0.01618636,1.2263637e-05,3.2691064e-10,-0.010848971,-0.01501071,-9.792819,-0.0024399005,0.002421401,-8.5219406e-05,14.675637,14.675637
41975000,1310996,1310996,0,0,0,0,0,219.3236,219.3236,219.3236,219.3236,0.01370813,7.4018303e-06,7.0442735e-11,-0.013274878,0.00177512,-9.81139,-0.00048698112,0.0005606852,0.00020167722,14.675614,14.675614
42997000,1310996,1310996,0,0,0,0,0,219.3236,219.3236,219.3236,219.3236,0.016092047,6.8342415e-06,3.2416562e-11,0.0033822637,0.0067541753,-9.806993,-0.00010782172,0.00032929564,-0.00041660652,14.675439,14.675439
43963000,1310996,1310996,0,0,0,0,0,219.10391,219.10391,219.10391,219.10391,0.016488496,6.3750635e-06,2.5632137e-11,-0.003255097,-0.00959136,-9.817533,0.00014201005,-0.0004591567,0.00026587438,14.67545,14.67545
