timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
515000,515000,0.03818736,0.01946976,0.13396545
524000,524000,-0.0216817,0.017059676,0.013144767
532000,532000,-0.03450526,0.015582183,-0.12034614
536000,536000,-0.022487428,-0.009003856,-0.15169366
548000,548000,-0.005759328,-0.05470578,0.023215108
556000,556000,0.009538585,0.019324929,0.013181098
572000,572000,-0.014660342,-0.04028736,0.00081451726
580000,580000,-0.004898777,-0.011269187,0.07740738
591000,591000,-0.054852217,0.021466486,0.045832403
595000,595000,-0.012899009,0.0009784291,-0.016415894
607000,607000,0.006721203,0.06497159,-0.039762102
623000,619000,-0.0014048452,-0.05288051,0.04541817
628000,628000,-0.02056524,0.042406358,0.010616434
631000,631000,-0.05477037,0.058247495,-0.0022447626
647000,647000,0.0744226,0.033224296,0.025011573
656000,656000,0.024354685,-0.0014881383,0.019990092
667000,667000,-0.051470105,-0.010126329,-0.056268968
676000,676000,-0.03604961,0.03121552,-0.01281814
683000,683000,-0.05296708,0.02394552,0.050700895
696000,696000,0.014180245,-0.045427762,0.037759252
712000,712000,0.026869575,0.07287933,-0.07357463
716000,716000,-0.013425099,0.004092652,-0.07493485
728000,728000,0.056468952,0.042877477,0.088898554
735000,735000,-0.042344008,0.012487446,0.004814025
748000,748000,0.036701467,0.011689384,-0.09485374
757000,757000,0.0023979656,0.048069082,0.0021079173
773000,773000,0.034874946,-0.028718807,0.057022765
777000,777000,0.0069233924,-0.005716458,0.02973685
783000,783000,-0.056486707,0.03179785,0.02198033
795000,795000,0.052355226,-0.023168981,0.01653162
807000,807000,-0.014613086,-0.04161121,-0.01576845
820000,820000,0.010288335,-0.033221766,-0.01279396
831000,831000,-0.03232343,0.036911502,0.006537376
835000,835000,-0.017710103,0.027469628,0.030134685
848000,848000,0.020535614,0.072453424,-0.016164085
856000,856000,0.016607288,0.03907688,-0.021306539
871000,871000,0.04562,-0.032516822,-0.03363105
877000,877000,0.04015947,0.013407981,-0.0057034628
887000,887000,-0.041699402,0.0050174245,0.010669674
896000,896000,-0.087332994,0.02711451,-0.03146516
908000,908000,0.18697728,-0.042659443,0.0796046
920000,920000,0.03881488,0.023030132,0.06955846
923000,923000,-0.025718812,0.0074127773,0.05637323
935000,935000,-0.056132995,-0.055464618,-0.09331604
948000,948000,-0.03827704,-0.0255869,-0.055290923
956000,956000,-0.058878858,0.009015643,-0.009689178
967000,967000,0.0738306,0.067612424,0.060661003
975000,975000,0.013833874,0.02524567,0.04893791
988000,988000,-0.053424373,0.0149641065,-0.062323187
996000,996000,0.034564223,0.0119475145,0.01568854
1007000,1007000,0.10754511,-0.03302516,-0.15760031
1010000,1010000,0.014546506,-0.038856927,-0.1598013
1028000,1028000,-0.033304896,-0.024283474,0.09932249
1036000,1036000,-0.016750894,0.0038026758,0.004474134
1047000,1047000,0.05470537,-2.520996e-05,-0.01396151
1056000,1056000,0.0758926,0.012794785,0.02383808
1068000,1068000,-0.12984629,-0.0457771,0.032666516
1076000,1076000,-0.061530367,0.059825476,-0.006861115
1092000,1092000,-0.012860912,-0.1098074,-0.043439776
1096000,1096000,0.020116191,-0.07190678,-0.01336029
1108000,1108000,0.09020754,0.005460712,0.08587138
