timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
787000,787000,1.594514e-11,4.328604e-06,0.009455857,9.730479e-06,0.00052318943,3.0929227e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
800000,800000,1.5735243e-11,4.339851e-06,0.009661696,1.3036069e-05,0.00047131302,4.387129e-06,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
992000,992000,1.8651133e-11,4.8495867e-06,0.0115743335,7.223917e-05,0.00041930398,0.0017219926,512,0,0.636049,1.5658705,0.0,nan,nan,0.0018450449,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1183000,1183000,1.9302794e-11,5.141804e-06,0.012219807,1.9522908e-05,0.00022972932,0.0028795584,512,0,1.2424777,1.2406553,0.0,nan,nan,4.6070025e-05,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1393000,1393000,1.988556e-11,5.510159e-06,0.013519182,3.0263204e-06,0.0002798337,0.0014914116,512,0,1.0212944,1.019179,0.0,nan,nan,0.002752615,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1587000,1587000,2.0910563e-11,5.7887482e-06,0.01504969,2.7592887e-06,0.0005644387,0.00065622694,512,0,0.8256053,0.891258,0.0,nan,nan,0.00071575126,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1792000,1792000,2.0547371e-11,5.955514e-06,0.014339186,1.21259345e-05,0.0006102933,0.00097458053,512,0,0.7448169,0.8115441,0.0,nan,nan,7.528787e-05,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1992000,1992000,2.190022e-11,6.063087e-06,0.0135848615,3.679658e-05,0.00077531784,0.00095854927,512,0,0.7107743,0.7622016,0.0,nan,nan,4.6181864e-05,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2183000,2183000,2.5345446e-11,6.3004595e-06,0.014124788,0.00010183577,0.0012121479,0.0015799196,512,0,0.67942965,0.7305363,0.0,nan,nan,0.0007027378,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2397000,2397000,2.5829217e-11,6.4506053e-06,0.014695906,0.00014979055,0.0016173078,0.0023760498,512,0,0.6748348,0.7147529,0.0,nan,nan,0.00066523516,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
