timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
15908000,1311004,1311004,0,0,0,0,0,217.21907,217.21907,217.21907,217.21907,0.015385843,1.2365383e-05,1.4208357e-10,0.0026564752,0.008252669,-9.770614,0.0004366983,-0.0019553897,-0.0014346762,14.673628,14.673628
16923000,1311004,1311004,0,0,0,0,0,217.6586,217.6586,217.6586,217.6586,0.013030411,1.0110506e-05,1.0833586e-10,-0.005098334,-0.0023188933,-9.760684,-0.0013714829,0.00080405903,0.00033823997,14.671981,14.671981
17960000,1311004,1311004,0,0,0,0,0,217.37682,217.37682,217.37682,217.37682,0.016806388,1.085967e-05,1.1315315e-10,0.008407833,0.006388616,-9.345697,0.004553811,-0.0035796594,-0.00047860394,14.670799,14.670799
18923000,1311004,1311004,0,0,0,0,0,217.59973,217.59973,217.59973,217.59973,0.015301214,1.189814e-05,1.3190424e-10,-0.0077055986,-0.0040510283,-9.859247,-0.002099542,0.00035019164,0.0008277542,14.671284,14.671284
19943000,1311004,1311004,0,0,0,0,0,218.04814,218.04814,218.04814,218.04814,0.0132931145,1.0558969e-05,1.2035306e-10,-0.0049393983,0.0084450785,-9.817469,0.0039766966,-0.0048111794,-0.00071271823,14.671233,14.671233
20999000,1311004,1311004,0,0,0,0,0,218.48613,218.48613,218.48613,218.48613,0.014203006,1.097526e-05,1.08811724e-10,0.0072810734,-0.005301301,-9.804042,-0.0049808705,-0.004485842,-0.00039204417,14.671234,14.671234
21996000,1311004,1311004,0,0,0,0,0,218.70847,218.70847,218.70847,218.70847,0.015051194,1.3642148e-05,1.5982579e-10,-0.008795666,-0.0077465717,-9.810744,0.004471867,0.0023141373,-0.0007580956,14.670881,14.670881
22912000,1311004,1311004,0,0,0,0,0,218.70847,218.70847,218.70847,218.70847,0.01374068,1.0911004e-05,1.1605616e-10,-0.003124015,-0.009333604,-9.783418,-0.0030902568,-0.007829979,-6.239729e-05,14.67092,14.67092
23955000,1311004,1311004,0,0,0,0,0,218.93625,218.93625,218.93625,218.93625,0.015434606,1.25752895e-05,1.3290052e-10,0.005452509,0.022015853,-9.827129,-0.0008329328,-0.005447109,-0.00084298325,14.670628,14.670628
24972000,1311004,1311004,0,0,0,0,0,218.93625,218.93625,218.93625,218.93625,0.014906015,1.1312936e-05,1.2840283e-10,-0.010158625,-0.0045311446,-9.824732,-0.007415341,0.0030093028,0.00033102607,14.670861,14.670861
25992000,1311004,1311004,0,0,0,0,0,218.93625,218.93625,218.93625,218.93625,0.016357208,1.3516631e-05,1.51321e-10,-0.003569288,-0.0029274835,-9.784142,-0.0052562803,0.0036398196,0.0002379834,14.670691,14.670691
26951000,1311004,1311004,0,0,0,0,0,219.15596,219.15596,219.15596,219.15596,0.014943336,1.21814965e-05,1.2013045e-10,-0.0044996496,-0.0034975666,-9.791353,-0.0011113556,-0.009524312,0.0005247165,14.670715,14.670715
27992000,1311004,1311004,0,0,0,0,0,219.38107,219.38107,219.38107,219.38107,0.012781654,9.534309e-06,1.0008657e-10,-0.004338963,0.0046734186,-9.773512,0.0022562954,-0.0011720962,-5.149046e-05,14.670545,14.670545
28903000,1311004,1311004,0,0,0,0,0,219.38107,219.38107,219.38107,219.38107,0.015372407,1.2540938e-05,1.4018879e-10,0.011383775,-0.004308464,-9.803422,0.0033869166,-0.0055788374,7.811207e-06,14.670884,14.670884
29928000,1311004,1311004,0,0,0,0,0,219.38107,219.38107,219.38107,219.38107,0.013122985,1.1480533e-05,1.5457255e-10,0.004003224,-0.0026937062,-9.804725,-0.00059020554,0.007052344,-0.00042579178,14.670682,14.670682
30916000,1311004,1311004,0,0,0,0,0,219.6021,219.6021,219.6021,219.6021,0.012738574,1.0764884e-05,1.1257658e-10,-0.0035964483,-0.0011936064,-9.82686,-0.002677037,-0.005436233,0.00024159465,14.670945,14.670945
31939000,1311004,1311004,0,0,0,0,0,219.82924,219.82924,219.82924,219.82924,0.0146872625,9.127675e-06,8.696962e-11,-0.0056368695,-0.0047823475,-9.80344,-0.0002132596,0.0019070562,0.00030026893,14.670892,14.670892
32995000,1311004,1311004,0,0,0,0,0,219.53056,219.53056,219.53056,219.53056,0.014887111,1.1110877e-05,1.219482e-10,-0.00441136,-0.0039648116,-9.78198,-4.19854e-05,-0.00092229736,-0.00042719755,14.67084,14.67084
33988000,1311004,1311004,0,0,0,0,0,219.75383,219.75383,219.75383,219.75383,0.013816942,9.540481e-06,1.02679455e-10,0.0015225929,-0.006616685,-9.800039,0.0056554866,0.0027145895,0.00039250765,14.670798,14.670798
35003000,1311004,1311004,0,0,0,0,0,219.75383,219.75383,219.75383,219.75383,0.014796152,9.727582e-06,1.0499078e-10,0.0041561336,0.013462147,-9.799745,-0.0020146964,0.002241504,0.00024880862,14.67075,14.67075
35960000,1311004,1311004,0,0,0,0,0,219.53374,219.53374,219.53374,219.53374,0.01523083,1.1993007e-05,1.367327e-10,-0.0012508992,-0.00024948263,-9.783452,0.002382757,-0.0027765678,0.00047779665,14.670862,14.670862
36983000,1311004,1311004,0,0,0,0,0,219.53374,219.53374,219.53374,219.53374,0.014594811,8.943797e-06,8.529483e-11,0.0012019943,-0.0123205315,-9.811054,0.002694276,-0.0028456768,0.00028516687,14.670849,14.670849
37901000,1311004,1311004,0,0,0,0,0,219.53374,219.53374,219.53374,219.53374,0.014664082,9.936758e-06,9.564757e-11,-0.0042819357,-0.018945241,-9.803336,0.00064120704,0.0069083003,0.00019778931,14.670957,14.670957
38912000,1311004,1311004,0,0,0,0,0,219.53374,219.53374,219.53374,219.53374,0.0137978755,0.00023692382,1.9633255e-08,-0.009711785,0.00091630185,-10.749461,0.019416668,-0.016339513,-0.16007441,14.673576,14.673576
39928000,1311004,1311004,0,0,0,0,0,219.53374,219.53374,219.53374,219.53374,0.014802326,4.8222715e-05,2.4781481e-09,-0.018138321,-0.018517654,-9.77585,0.0011558901,-0.0016152902,0.0015734907,14.6755705,14.6755705
40961000,1311004,1311004,0,0,0,0,0,219.53374,219.53374,219.53374,219.53374,0.01618636,1.2263637e-05,3.2691064e-10,-0.010848971,-0.01501071,-9.792819,-0.0024399005,0.002421401,-8.5219406e-05,14.675637,14.675637
41933000,1311004,1311004,0,0,0,0,0,219.30672,219.30672,219.30672,219.30672,0.013155145,7.403295e-06,7.340662e-11,-0.010244164,0.0022601723,-9.808178,-0.0003492735,0.00068812794,0.00042970263,14.675556,14.675556
42955000,1311004,1311004,0,0,0,0,0,219.30672,219.30672,219.30672,219.30672,0.016250493,6.903183e-06,3.3265887e-11,-0.0020618604,0.0042064986,-9.8133545,-0.00032948074,0.00018627624,-5.2605617e-05,14.675461,14.675461
43940000,1311004,1311004,0,0,0,0,0,219.0756,219.0756,219.0756,219.0756,0.016630478,6.3160182e-06,2.5752397e-11,-0.003321114,-0.012413131,-9.814616,0.00026326248,-0.00055437244,0.00016950992,14.675301,14.675301
