timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
7916000,1310988,1310988,1310996,1311004,0,0.0012686285,0.0007827741,0.0016312546,0.0,1310988,1310988,1310996,1311004,0,0.00012581564,0.00010575143,2.094565e-05,0.0,1,1,1,0,1,1,1,0
8111000,1310988,1310988,1310996,1311004,0,0.0012432579,0.0022421447,0.0011631828,0.0,1310988,1310988,1310996,1311004,0,7.833011e-05,4.9991275e-05,8.0996186e-05,0.0,1,1,1,0,1,1,1,0
8315000,1310988,1310988,1310996,1311004,0,0.0018854772,0.0017372293,0.001958964,0.0,1310988,1310988,1310996,1311004,0,0.000120262586,9.2058275e-05,7.1179886e-05,0.0,1,1,1,0,1,1,1,0
8512000,1310988,1310988,1310996,1311004,0,0.0018959073,0.0020524478,0.00040692443,0.0,1310988,1310988,1310996,1311004,0,0.00018251388,7.645578e-05,0.000110494795,0.0,1,1,1,0,1,1,1,0
8721000,1310988,1310988,1310996,1311004,0,0.0036397218,0.0006944183,0.0034682646,0.0,1310988,1310988,1310996,1311004,0,7.436676e-05,6.5308486e-05,6.551014e-05,0.0,1,1,1,0,1,1,1,0
8917000,1310988,1310988,1310996,1311004,0,0.0018655164,0.00020966545,0.002009559,0.0,1310988,1310988,1310996,1311004,0,0.000105684434,6.596243e-05,6.283851e-05,0.0,1,1,1,0,1,1,1,0
9120000,1310988,1310988,1310996,1311004,0,0.0009951177,0.0013344762,0.00044795513,0.0,1310988,1310988,1310996,1311004,0,7.578163e-05,5.6232588e-05,4.7679307e-05,0.0,1,1,1,0,1,1,1,0
9316000,1310988,1310988,1310996,1311004,0,0.0023744486,0.0011142408,0.001467714,0.0,1310988,1310988,1310996,1311004,0,0.00019465522,0.00011140443,9.4248484e-05,0.0,1,1,1,0,1,1,1,0
9519000,1310988,1310988,1310996,1311004,0,0.0011323292,0.00046073264,0.0008618823,0.0,1310988,1310988,1310996,1311004,0,0.00012285176,4.575027e-05,8.236282e-05,0.0,1,1,1,0,1,1,1,0
9719000,1310988,1310988,1310996,1311004,0,0.002298825,0.0016976855,0.0010741351,0.0,1310988,1310988,1310996,1311004,0,3.840373e-05,2.235831e-05,2.2092081e-05,0.0,1,1,1,0,1,1,1,0
9916000,1310988,1310988,1310996,1311004,0,0.0029825368,0.0004947663,0.0026617663,0.0,1310988,1310988,1310996,1311004,0,0.000105785955,5.3307936e-05,9.908142e-05,0.0,1,1,1,0,1,1,1,0
10119000,1310988,1310988,1310996,1311004,0,0.0021915126,0.0014288346,0.0009162445,0.0,1310988,1310988,1310996,1311004,0,0.000118647775,8.851279e-05,7.865436e-05,0.0,1,1,1,0,1,1,1,0
10316000,1310988,1310988,1310996,1311004,0,0.0013562388,0.0005012619,0.0009607508,0.0,1310988,1310988,1310996,1311004,0,8.115412e-05,4.375603e-05,7.470694e-05,0.0,1,1,1,0,1,1,1,0
10516000,1310988,1310988,1310996,1311004,0,0.0009084283,0.0009366865,0.00096239586,0.0,1310988,1310988,1310996,1311004,0,0.00017035355,4.5451558e-05,0.00014733295,0.0,1,1,1,0,1,1,1,0
10717000,1310988,1310988,1310996,1311004,0,0.0005300114,0.0004425616,0.00087614876,0.0,1310988,1310988,1310996,1311004,0,0.00014636641,0.00010019971,7.935794e-05,0.0,1,1,1,0,1,1,1,0
10917000,1310988,1310988,1310996,1311004,0,0.001185893,0.00030791428,0.0014310655,0.0,1310988,1310988,1310996,1311004,0,0.000123678,9.239497e-05,8.1460705e-05,0.0,1,1,1,0,1,1,1,0
11112000,1310988,1310988,1310996,1311004,0,0.0018452461,0.00068464206,0.0024794582,0.0,1310988,1310988,1310996,1311004,0,0.00011290078,0.00010891198,5.5358232e-05,0.0,1,1,1,0,1,1,1,0
11311000,1310988,1310988,1310996,1311004,0,0.0015708965,0.002827958,0.0019233663,0.0,1310988,1310988,1310996,1311004,0,8.457733e-05,6.300774e-05,6.525804e-05,0.0,1,1,1,0,1,1,1,0
11512000,1310988,1310988,1310996,1311004,0,0.0015846062,0.0010461324,0.002135432,0.0,1310988,1310988,1310996,1311004,0,0.00013258727,5.104137e-05,0.00013984343,0.0,1,1,1,0,1,1,1,0
11715000,1310988,1310988,1310996,1311004,0,0.0035343503,0.002433422,0.0013320636,0.0,1310988,1310988,1310996,1311004,0,0.000102719234,6.860285e-05,5.4941815e-05,0.0,1,1,1,0,1,1,1,0
11912000,1310988,1310988,1310996,1311004,0,0.0012761411,0.0012122346,0.0009398088,0.0,1310988,1310988,1310996,1311004,0,6.38838e-05,4.457891e-05,5.6859608e-05,0.0,1,1,1,0,1,1,1,0
12115000,1310988,1310988,1310996,1311004,0,0.002394996,0.0017327741,0.0010491881,0.0,1310988,1310988,1310996,1311004,0,7.797304e-05,4.86393e-05,0.00010347391,0.0,1,1,1,0,1,1,1,0
12312000,1310988,1310988,1310996,1311004,0,0.0029936715,0.001899156,0.0011538421,0.0,1310988,1310988,1310996,1311004,0,0.00021463401,0.00015073158,0.00010946937,0.0,1,1,1,0,1,1,1,0
12516000,1310988,1310988,1310996,1311004,0,0.0017453958,0.0010350472,0.0009131591,0.0,1310988,1310988,1310996,1311004,0,5.31308e-05,4.5175464e-05,5.985348e-05,0.0,1,1,1,0,1,1,1,0
12717000,1310988,1310988,1310996,1311004,0,0.0013874124,0.0007933821,0.0011206924,0.0,1310988,1310988,1310996,1311004,0,6.40412e-05,8.3752966e-05,2.1103548e-05,0.0,1,1,1,0,1,1,1,0
12917000,1310988,1310988,1310996,1311004,0,0.0022362692,0.0004423546,0.0018867672,0.0,1310988,1310988,1310996,1311004,0,0.000101288744,3.142152e-05,7.012083e-05,0.0,1,1,1,0,1,1,1,0
13112000,1310988,1310988,1310996,1311004,0,0.001306995,0.00073149626,0.0016379699,0.0,1310988,1310988,1310996,1311004,0,9.01993e-05,6.889971e-05,5.470717e-05,0.0,1,1,1,0,1,1,1,0
13311000,1310988,1310988,1310996,1311004,0,0.0021844588,0.002987026,0.0037564125,0.0,1310988,1310988,1310996,1311004,0,4.7992788e-05,2.2434433e-05,3.3294193e-05,0.0,1,1,1,0,1,1,1,0
13517000,1310988,1310988,1310996,1311004,0,0.0011026091,0.0005305442,0.000917277,0.0,1310988,1310988,1310996,1311004,0,0.00012420489,3.099364e-05,0.00010375737,0.0,1,1,1,0,1,1,1,0
13716000,1310988,1310988,1310996,1311004,0,0.0020447846,0.0025934975,0.0012149509,0.0,1310988,1310988,1310996,1311004,0,0.00012462796,7.2129325e-05,6.141576e-05,0.0,1,1,1,0,1,1,1,0
13912000,1310988,1310988,1310996,1311004,0,0.00476566,0.0008039944,0.0049039475,0.0,1310988,1310988,1310996,1311004,0,0.00030686168,0.00016634612,0.00014255181,0.0,1,1,1,0,1,1,1,0
14111000,1310988,1310988,1310996,1311004,0,0.0030750881,0.0011213864,0.0038677857,0.0,1310988,1310988,1310996,1311004,0,0.00042742363,0.00031062792,0.00011743359,0.0,1,1,1,0,1,1,1,0
14320000,1310988,1310988,1310996,1311004,0,0.00244924,0.00093223626,0.0019684152,0.0,1310988,1310988,1310996,1311004,0,0.00046654197,0.00025698708,0.00022881619,0.0,1,1,1,0,1,1,1,0
14510000,1310988,1310988,1310996,1311004,0,0.0033357877,0.0016969573,0.0016660411,0.0,1310988,1310988,1310996,1311004,0,0.00038715458,0.00019805609,0.00020153835,0.0,1,1,1,0,1,1,1,0
14711000,1310988,1310988,1310996,1311004,0,0.0074708457,0.005642609,0.0019225873,0.0,1310988,1310988,1310996,1311004,0,0.00039083275,0.00023098693,0.00016499212,0.0,1,1,1,0,1,1,1,0
14915000,1310988,1310988,1310996,1311004,0,0.0022222735,0.0011814405,0.001145255,0.0,1310988,1310988,1310996,1311004,0,0.00052641006,0.0002074144,0.00031996603,0.0,1,1,1,0,1,1,1,0
15116000,1310988,1310988,1310996,1311004,0,0.003962391,0.005527218,0.0019570324,0.0,1310988,1310988,1310996,1311004,0,0.0005823224,0.0002516869,0.0003363768,0.0,1,1,1,0,1,1,1,0
