timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
787000,787000,1.5535464e-11,4.1259327e-06,0.009214467,9.7287875e-06,0.00052317535,3.092854e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
800000,800000,1.5337733e-11,4.1431995e-06,0.009427476,1.3042991e-05,0.00047129943,4.3868995e-06,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
980000,980000,1.8066243e-11,4.722051e-06,0.011271872,7.3045914e-05,0.00039746493,0.0018111084,512,0,1.394369,1.5657496,0.0,nan,nan,0.0018450449,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1183000,1183000,1.913361e-11,5.0581143e-06,0.012120128,1.9522617e-05,0.0002297213,0.0028795593,512,0,1.2424778,1.2406553,0.0,nan,nan,4.6070025e-05,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1393000,1393000,1.9780068e-11,5.4579755e-06,0.01345703,3.0261897e-06,0.00027983548,0.001491413,512,0,1.0212946,1.019179,0.0,nan,nan,0.002752615,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1587000,1587000,2.0841391e-11,5.7545344e-06,0.0150089385,2.7593223e-06,0.0005644517,0.0006562376,512,0,0.8256057,0.891258,0.0,nan,nan,0.00071575126,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1792000,1792000,2.05038e-11,5.933966e-06,0.014313523,1.2126176e-05,0.00061030476,0.00097458117,512,0,0.74481714,0.8115441,0.0,nan,nan,7.528787e-05,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1983000,1983000,2.131841e-11,5.9915324e-06,0.013208959,4.01079e-05,0.00081639586,0.0009705034,512,0,0.69879365,0.76052004,0.0,nan,nan,4.6181864e-05,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2188000,2188000,2.5537978e-11,6.2877575e-06,0.01407162,8.548006e-05,0.0011285397,0.0015680393,512,0,0.68711466,0.73071516,0.0,nan,nan,0.00070260686,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2397000,2397000,2.581777e-11,6.444946e-06,0.014689168,0.00013227524,0.0014395878,0.0022536404,512,0,0.6946558,0.71523863,0.0,nan,nan,0.00066457555,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2592000,2592000,2.6028985e-11,6.5160084e-06,0.014523194,0.00015750172,0.001935671,0.0039905747,512,0,0.69656295,0.7074628,0.0,nan,nan,0.0026258428,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2791000,2791000,2.7597483e-11,6.8275726e-06,0.013335635,0.0001411576,0.0018625618,0.0041284123,512,0,0.7002549,0.7248305,0.0,nan,nan,0.0017650485,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2987000,2987000,2.8909247e-11,6.9095186e-06,0.013996085,7.600079e-05,0.0016165192,0.0038768542,512,0,0.6914384,0.73211825,0.0,nan,nan,0.0015355663,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3187000,3187000,2.8339704e-11,6.8612167e-06,0.015613938,6.312187e-05,0.0015749218,0.0034439345,512,0,0.682115,0.74139434,0.0,nan,nan,0.0015829833,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3388000,3388000,2.4860293e-11,6.4126834e-06,0.015308543,9.309187e-05,0.0017443263,0.0027460055,512,0,0.66915834,0.75511605,0.0,nan,nan,0.0002908275,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3587000,3587000,2.3343678e-11,6.4303936e-06,0.015933415,9.844475e-05,0.0017412452,0.0015963296,512,0,0.6399641,0.77844346,0.0,nan,nan,7.893323e-05,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3796000,3796000,2.2670317e-11,6.324567e-06,0.0152958995,0.00011838649,0.0022420455,0.0028676353,512,0,0.64411986,0.77597046,0.0,nan,nan,0.0007720148,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3991000,3991000,2.2660162e-11,6.3034095e-06,0.01580913,0.00014402586,0.0028244061,0.004127446,512,0,0.6138338,0.7975239,0.0,nan,nan,0.0017887956,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4197000,4197000,2.2642438e-11,6.424709e-06,0.016005408,0.00012931168,0.002844557,0.004615845,512,0,0.6060126,0.8056475,0.0,nan,nan,0.0014165924,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4392000,4376000,2.3681055e-11,6.444631e-06,0.016474938,0.00012159758,0.002581116,0.0043002926,512,0,0.566463,0.79449123,0.0,nan,nan,0.00080564944,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
