timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
787000,787000,0,nan,nan,7.538107e-07,-1.8996445e-07,-5.053535e-07,0.0,0.0,0.0,0.00017520245,-6.323028e-05,-0.00027042805,-0.00026848263,0.00024336563,-3.831047e-05,0.0,-0.0152024105,-0.006893423,-0.07249973,0.12531663,0.12531567,nan,0.10000178,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1003000,1003000,0,nan,nan,0.00010011879,9.346061e-05,0.005919335,0.0,0.0,0.0,0.00065611384,0.0009803068,0.003039791,0.008341349,0.00024336563,-3.831047e-05,0.0,-0.014260762,0.0373953,0.038065944,0.12534186,0.12531567,nan,0.10133614,0.66397136,1.5660043,4.372852,0.4519697,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1503000,1503000,0,nan,nan,0.00094220106,0.0010871249,0.013353517,0.0,0.0,0.0,0.0021153719,0.0046189395,0.0070231026,0.013522969,0.00024336563,-3.831047e-05,0.0,0.011007573,0.009796987,0.026088206,0.12538166,0.12531567,nan,0.1,0.7158676,0.94878876,1.7951834,0.4673624,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2003000,2003000,0,nan,nan,0.0010901799,0.0032612833,0.019087104,0.0,0.0,0.0,0.0033858554,0.0079546,0.0116544925,0.016286131,0.00024336563,-3.831047e-05,0.0,-0.02241216,-0.009518983,-0.022221357,0.12535466,0.12531567,nan,0.1,0.72299093,0.76391333,1.5105634,0.4938242,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2497000,2497000,0,nan,nan,0.00087186723,0.0032046428,0.023364222,0.0,0.0,0.0,0.00025167462,0.00397087,0.015502971,0.016237812,0.00024336563,-3.831047e-05,0.0,0.016618226,0.016910803,0.009205191,0.12527336,0.12531567,nan,0.1,0.5689599,0.71113443,1.4466741,0.5211833,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3000000,3000000,0,nan,nan,-0.000984777,0.00025376544,0.024665697,0.0,0.0,0.0,-0.0031247796,-0.001848354,0.01688447,0.012016564,0.00024336563,-3.831047e-05,0.0,-0.012521868,-0.0066894437,0.058522183,0.12531926,0.12531567,nan,0.1,0.7005139,0.7353159,1.5783486,0.54647356,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3500000,3500000,0,nan,nan,-0.0011130794,-0.0024519647,0.02664825,0.0,0.0,0.0,-0.00053638895,-0.0067647053,0.01828217,0.009954852,0.00024336563,-3.831047e-05,0.0,0.0251322,-0.019274035,-0.016907603,0.12529147,0.12531567,nan,0.1,0.54975474,0.7631662,1.1802813,0.551751,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3999000,3999000,0,nan,nan,0.00071263843,-0.003248057,0.02872397,0.0,0.0,0.0,0.003937564,-0.0044054096,0.0162435,0.006181487,0.00024336563,-3.831047e-05,0.0,0.01838418,0.04133068,-0.0072742505,0.1252575,0.12531567,nan,0.1,0.62289804,0.8044745,1.2147852,0.54970646,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4497000,4484000,0,nan,nan,0.0023247811,-0.00086396583,0.024351036,0.0,0.0,0.0,0.0031631603,0.0027877958,0.010401178,-0.003529228,0.00024336563,-3.831047e-05,0.0,-0.00033214787,0.0151149975,-0.06980662,0.12531123,0.12531567,nan,0.1,0.6751272,0.80053544,1.2247101,0.5253686,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5003000,4992000,0,nan,nan,0.0011691974,0.0017209895,0.025023675,0.0,0.0,0.0,0.00071806787,0.002619277,0.0083540175,-0.0023473625,0.00024336563,-3.831047e-05,0.0,0.01828479,0.0149642825,0.07021147,0.12530631,0.12531567,nan,0.1,0.5494838,0.82125765,0.9873455,0.51083666,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
