timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
15503000,15503000,1311004,1311004,3.280132e-05,3.261371e-05,-3.5295977e-06,8.856286e-05,-7.57149e-05,-0.05934605,6000,6000,0,0
16003000,16003000,1311004,1311004,-1.5233893e-05,-1.2494512e-05,-1.0632381e-05,1.1217583e-05,2.1816018e-05,-0.038803298,4000,4000,0,0
16500000,16500000,1311004,1311004,-1.3155947e-05,-2.9056037e-07,-2.4536673e-06,7.291911e-05,-9.496607e-06,-0.03911153,4000,4000,0,0
17003000,17003000,1311004,1311004,2.1389296e-06,5.2228657e-08,1.1408201e-06,-1.3352437e-06,-9.2179545e-07,-0.038943816,4000,4000,0,0
17500000,17500000,1311004,1311004,1.3448298e-05,-4.810589e-06,2.2817e-06,2.3030172e-05,-0.00010775035,-0.03907567,4000,4000,0,0
18003000,18003000,1311004,1311004,-3.036656e-05,-1.8532406e-05,4.716019e-06,-1.1712549e-05,1.1638037e-05,-0.030681837,4000,4000,0,0
18503000,18503000,1311004,1311004,-2.433349e-05,2.590904e-05,1.9488805e-06,2.6057161e-05,-2.589095e-05,-0.039659675,4000,4000,0,0
18993000,18993000,1311004,1311004,-7.899771e-06,-3.936565e-05,-2.0626038e-07,-6.9201255e-05,-8.3737235e-05,-0.049461067,5000,5000,0,0
19503000,19503000,1311004,1311004,-6.081816e-06,1.764847e-05,-1.4044713e-06,5.0447867e-05,1.4825311e-05,-0.039393235,4000,4000,0,0
20003000,20003000,1311004,1311004,1.2932584e-05,-3.8037786e-05,-8.236288e-06,-4.655723e-05,-5.299031e-05,-0.03928063,4000,4000,0,0
20503000,20503000,1311004,1311004,-1.0487086e-05,2.2203825e-05,-2.6111554e-08,-4.0675404e-05,6.3054315e-05,-0.03917274,4000,4000,0,0
21003000,21003000,1311004,1311004,-2.4023593e-05,-3.843439e-06,-2.0922344e-06,2.245697e-05,-3.176851e-05,-0.039320175,4000,4000,0,0
21503000,21503000,1311004,1311004,4.923802e-05,-1.2597218e-05,-1.1670493e-05,-3.739765e-05,5.2228243e-05,-0.058752496,6000,6000,0,0
22004000,22004000,1311004,1311004,8.842831e-06,-3.2736642e-07,-7.3358483e-06,6.270785e-05,9.5027935e-05,-0.049112234,5000,5000,0,0
22503000,22503000,1311004,1311004,9.641336e-06,1.2003843e-05,1.7754347e-06,-6.067051e-05,2.041957e-05,-0.039460123,4000,4000,0,0
22995000,22995000,1311004,1311004,3.9260623e-05,-1.8538032e-05,-1.8885595e-06,-1.1187965e-05,7.105315e-05,-0.03912764,4000,4000,0,0
23503000,23503000,1311004,1311004,2.7889746e-05,-1.632552e-05,3.8332146e-06,6.2535823e-06,-2.5380737e-07,-0.03908407,4000,4000,0,0
24003000,24003000,1311004,1311004,-3.8040394e-05,1.9593277e-05,-8.700824e-06,0.0001519743,-0.00015466168,-0.05898329,6000,6000,0,0
24503000,24503000,1311004,1311004,3.0895753e-06,9.189373e-06,2.216875e-06,-1.1257481e-05,9.713281e-05,-0.03915101,4000,4000,0,0
25003000,25003000,1311004,1311004,-1.5955076e-05,6.652145e-07,1.6254539e-06,-7.831567e-05,-6.8937974e-05,-0.03912915,4000,4000,0,0
25501000,25501000,1311004,1311004,1.1849173e-05,2.9334915e-05,-1.1515016e-06,4.8371276e-06,-0.00015939078,-0.039208226,4000,4000,0,0
26003000,26003000,1311004,1311004,-3.783174e-05,8.120616e-06,-6.102811e-06,-3.436445e-05,1.8853143e-05,-0.058663793,6000,6000,0,0
26503000,26503000,1311004,1311004,-3.355341e-08,6.793632e-06,-5.9548274e-06,-8.166145e-05,-3.851557e-05,-0.03912727,4000,4000,0,0
27000000,27000000,1311004,1311004,-1.3637204e-05,-4.2926244e-05,1.3269673e-06,3.2386404e-05,4.076124e-05,-0.038790856,4000,4000,0,0
27499000,27499000,1311004,1311004,1.2779359e-05,1.05842555e-05,4.9839687e-06,-0.00010304515,-4.958152e-05,-0.039060533,4000,4000,0,0
28000000,28000000,1311004,1311004,1.4339201e-06,-2.1218515e-05,-6.11507e-06,0.000107261956,0.00015575603,-0.03897172,4000,4000,0,0
28504000,28504000,1311004,1311004,1.1350174e-05,-1.6580347e-05,1.9612538e-07,0.000107901484,-6.711238e-05,-0.048979282,5000,5000,0,0
28996000,28996000,1311004,1311004,-1.2990217e-06,8.570579e-07,1.293339e-06,3.658651e-06,8.5927975e-05,-0.039239693,4000,4000,0,0
29500000,29500000,1311004,1311004,3.2297856e-05,1.5731542e-06,3.909928e-06,2.5987722e-05,1.8454055e-05,-0.03916124,4000,4000,0,0
29999000,29999000,1311004,1311004,-9.945238e-06,2.9660063e-05,3.1955176e-06,6.154173e-05,4.4390083e-05,-0.029391343,3000,3000,0,0
30500000,30500000,1311004,1311004,-2.3635946e-05,-2.4340115e-05,4.477101e-06,0.00014480004,1.3634273e-05,-0.04862549,5000,5000,0,0
31000000,31000000,1311004,1311004,8.783204e-06,1.7365095e-05,5.118138e-06,3.2160722e-05,2.7139483e-06,-0.04896178,5000,5000,0,0
31503000,31503000,1311004,1311004,-1.0503229e-06,1.6044443e-05,-1.8657804e-06,-6.885368e-05,-2.089789e-05,-0.03923762,4000,4000,0,0
31999000,31999000,1311004,1311004,1.9350211e-05,2.564795e-05,4.858804e-06,0.000108465516,-0.00018351217,-0.059115354,6000,6000,0,0
32501000,32501000,1311004,1311004,-1.0450036e-05,1.6912434e-05,4.1323196e-06,1.7511833e-07,-0.00016179957,-0.04918592,5000,5000,0,0
33004000,33004000,1311004,1311004,-5.5493715e-06,-2.0439498e-05,4.966536e-06,0.00012706722,9.429432e-05,-0.04916959,5000,5000,0,0
33500000,33500000,1311004,1311004,-2.682041e-06,-3.2234355e-05,-2.314363e-06,2.3338165e-05,0.00015755791,-0.04919092,5000,5000,0,0
34003000,34003000,1311004,1311004,3.992949e-05,1.48655945e-05,3.187197e-06,-0.00017670337,7.716478e-06,-0.05838039,6000,6000,0,0
34501000,34501000,1311004,1311004,1.5332884e-05,-2.7990207e-05,-5.977954e-06,-4.3104415e-06,8.611262e-05,-0.058455374,6000,6000,0,0
35003000,35003000,1311004,1311004,-1.0215706e-05,8.1418975e-06,5.2903583e-06,-7.667958e-06,0.00018097182,-0.039353903,4000,4000,0,0
35500000,35500000,1311004,1311004,-4.550232e-06,-1.5494785e-05,2.1239093e-06,-5.375934e-05,4.731626e-05,-0.0393102,4000,4000,0,0
36001000,36001000,1311004,1311004,-3.7189384e-06,-2.3353816e-05,2.6026958e-06,8.085184e-06,-0.00020833632,-0.058880996,6000,6000,0,0
36499000,36499000,1311004,1311004,-7.456696e-06,7.262158e-06,-4.328179e-06,-2.7767649e-06,3.0427522e-05,-0.029489236,3000,3000,0,0
37003000,37003000,1311004,1311004,-1.3236012e-06,-4.19932e-06,5.504789e-06,2.0450421e-05,-0.00011673329,-0.05836315,6000,6000,0,0
37501000,37501000,1311004,1311004,2.3414655e-06,-2.4799809e-05,-3.159173e-08,-3.85663e-05,0.00021384802,-0.078416534,8000,8000,0,0
37995000,37995000,1311004,1311004,-6.610849e-05,2.3273518e-05,-2.2715538e-05,4.329458e-05,0.00011587228,-0.029287646,3000,3000,0,0
38500000,38500000,1311004,1311004,0.0009164298,-6.21277e-05,-0.00021784325,-7.566352e-05,-4.0079543e-05,-0.06096875,7000,7000,0,0
39001000,39001000,1311004,1311004,-8.092488e-05,-7.6529854e-05,-0.0006933267,-8.845091e-05,-4.882905e-05,-0.059663422,6000,6000,0,0
39496000,39496000,1311004,1311004,3.384605e-05,-1.1821921e-05,1.7608614e-05,-9.7447424e-05,-0.000115664596,-0.049942493,5000,5000,0,0
39995000,39995000,1311004,1311004,1.992559e-06,-1.0506432e-05,6.826438e-06,-0.00014380443,-5.2283913e-06,-0.039140213,4000,4000,0,0
40508000,40508000,1311004,1311004,8.374025e-07,8.535413e-06,1.443431e-06,-0.0003354662,-1.1603944e-05,-0.08873881,9000,9000,0,0
41000000,41000000,1311004,1311004,-6.4740916e-06,9.873633e-06,-7.745367e-07,1.971167e-05,9.97667e-05,-0.049289405,5000,5000,0,0
41504000,41504000,1311004,1311004,-4.0567937e-07,1.0456378e-05,1.4239807e-06,4.661197e-05,-2.5310812e-05,-0.048996873,5000,5000,0,0
42003000,42003000,1311004,1311004,-1.1527782e-06,7.3120605e-06,-1.8414771e-06,7.371267e-06,4.4457753e-05,-0.039093148,4000,4000,0,0
42496000,42496000,1311004,1311004,-4.1560365e-06,-1.8971598e-06,-4.5724837e-06,8.422862e-06,1.9330679e-05,-0.049043503,5000,5000,0,0
43003000,43003000,1311004,1311004,-1.109467e-05,-5.109594e-06,-5.8882674e-06,-4.4150615e-06,5.6230823e-05,-0.059106108,6000,6000,0,0
43501000,43501000,1311004,1311004,1.7508214e-06,-4.4142266e-06,1.6082599e-06,-0.00011107057,-7.607566e-05,-0.039189532,4000,4000,0,0
44003000,44003000,1311004,1311004,7.4860027e-06,-4.419639e-06,8.257556e-06,0.00016316347,5.8490044e-05,-0.078579515,8000,8000,0,0
