timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
8092000,0.0011512656,-0.0030722073,-5.79725e-06,0.0,0.0,-0.0
8096000,0.0011512177,-0.0030594303,-8.78633e-06,0.0,0.0,-0.0
8111000,0.001125263,-0.003090438,-2.1823216e-05,0.0,0.0,-0.0
8127000,0.0010773143,-0.0031056236,-1.9015046e-05,0.0,0.0,-0.0
8152000,0.0011457122,-0.0030031453,-3.005704e-05,0.0,0.0,-0.0
8171000,0.0011223366,-0.002918359,-2.494594e-05,0.0,0.0,-0.0
8193000,0.0011752218,-0.0028528133,-2.7816044e-05,0.0,0.0,-0.0
8204000,0.0011819509,-0.0028739967,-2.065301e-05,0.0,0.0,-0.0
8231000,0.0011868407,-0.0027764936,-1.0616612e-05,0.0,0.0,-0.0
8243000,0.0011546728,-0.0027920553,-1.0746997e-05,0.0,0.0,-0.0
8272000,0.0011549582,-0.0026997277,-9.552343e-06,0.0,0.0,-0.0
8295000,0.001178685,-0.0025669383,-3.0982774e-06,0.0,0.0,-0.0
8315000,0.0010996816,-0.0024884865,-1.37817115e-05,0.0,0.0,-0.0
8332000,0.0011376605,-0.0023801595,1.7944258e-06,0.0,0.0,-0.0
8351000,0.0011296902,-0.002331732,-1.2544682e-05,0.0,0.0,-0.0
8368000,0.0010881415,-0.0022963644,-1.0854565e-05,0.0,0.0,-0.0
8388000,0.0010291146,-0.0023314857,-5.3914264e-06,0.0,0.0,-0.0
8412000,0.0010055262,-0.002252424,-2.0232517e-05,0.0,0.0,-0.0
8440000,0.00095800514,-0.002141416,1.3872981e-05,0.0,0.0,-0.0
8448000,0.0009428896,-0.0020709208,7.565599e-06,0.0,0.0,-0.0
8467000,0.0009551152,-0.001932901,6.8061054e-06,0.0,0.0,-0.0
8488000,0.0009029456,-0.0018830242,1.2549572e-06,0.0,0.0,-0.0
8512000,0.0009006699,-0.0017961101,-7.229857e-06,0.0,0.0,-0.0
8527000,0.00095281634,-0.0017286454,-1.8596184e-06,0.0,0.0,-0.0
8553000,0.0009471866,-0.0015721266,1.6151462e-05,0.0,0.0,-0.0
8571000,0.0008875953,-0.0014889402,2.0307489e-06,0.0,0.0,-0.0
8584000,0.0008403988,-0.0013957594,1.1493452e-05,0.0,0.0,-0.0
8612000,0.0007355132,-0.0012996271,-9.762589e-07,0.0,0.0,-0.0
8631000,0.0006849882,-0.0011622973,7.2640833e-06,0.0,0.0,-0.0
