timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
13619000,13619000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
13631000,13631000,3.1415927,3.947839,-2.5132709,-1.2566336,3.4914583e-06,1.2566406,2.5132778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
14615000,14615000,-1.343067,3.5602107,-2.513001,-1.2564259,0.00015693386,1.2568218,2.5135317,-0.00011087621,0.0025484948,0.0026938156,0.00012403741,-0.0016094686,-0.0036288626,-0.0029173899,-0.00016830776,0.0008195066,-0.0013194135,0.20001219,0.20003095,0.20000714,0.1999733,0.19997647
15620000,15620000,-1.838649,3.8927033,-2.5108116,-1.2544667,0.0020684055,1.258934,2.5158157,-0.000593881,0.0060672355,0.0055519906,-0.0014295202,-0.0052282223,0.0011465792,0.003853859,0.01102601,0.012752586,0.006645375,0.20009868,0.2001051,0.1999665,0.199874,0.19995573
16619000,16619000,-0.6938139,3.8650126,-2.5113988,-1.254918,0.0012990463,1.2578331,2.5148277,-0.0056479345,0.00048011076,-0.0075866617,-0.018701298,-0.017505508,-0.010557756,-8.237963e-05,0.008981876,0.0041129757,-0.007964655,0.19995548,0.20015386,0.20013976,0.1999324,0.19981855
17614000,17614000,-0.64890546,3.9137642,-2.5106637,-1.254314,0.0014527239,1.2578396,2.5151935,0.0045742644,0.009205719,0.0077830595,0.0022700583,0.0002829297,-0.0046643573,-0.0016595155,0.0036724613,0.0039704815,-0.0011847494,0.19989173,0.20030919,0.20029947,0.19987573,0.1996239
18619000,18619000,-0.3088772,3.6437469,-2.5104847,-1.253845,0.0019808724,1.2581135,2.5152516,0.0055787233,0.009065841,0.0024302239,-0.0051639504,-0.003221372,-0.015959918,-0.007844431,-0.0020199446,-0.0065281196,-0.015148491,0.19978204,0.20021598,0.20035166,0.20000114,0.19964924
19618000,19618000,-0.13779654,3.5656893,-2.510106,-1.2532942,0.0024520787,1.2583648,2.5154452,0.0053828736,0.0011620611,-0.004174239,-0.0032601051,0.0026476076,-0.007788866,-0.0035461243,-0.00624589,-0.012156215,-0.013115098,0.19968666,0.20019121,0.20043187,0.20007536,0.1996149
20617000,20617000,-0.2565583,3.6090846,-2.5097284,-1.2530041,0.0021605631,1.2578,2.515295,0.016224507,0.012326935,0.0038772267,0.0025314726,0.010165432,0.0052650394,0.012890898,0.011549008,0.0030957155,-0.0008007721,0.19956842,0.20037036,0.20066102,0.20003735,0.19936281
21620000,21620000,-0.16747557,3.5689592,-2.5097234,-1.2528129,0.0021181894,1.2574265,2.5149505,-0.005095518,-0.0095973695,-0.0054775397,0.0015749827,0.001821404,0.021499893,0.015695341,0.009624098,0.011657407,0.01900332,0.19942501,0.2003829,0.20081258,0.20011804,0.1992615
22620000,22620000,-0.22929962,3.5870554,-2.5095754,-1.2526993,0.0012651184,1.2560081,2.5141501,-0.0092996415,-0.015771067,-0.0128022805,-0.0044961395,-0.0023085366,0.005777768,0.0005361717,-0.0072262455,-0.006820867,0.0012234022,0.1991799,0.20065066,0.20122375,0.20010301,0.19884259
23617000,23617000,-0.19549325,3.5588646,-2.5082543,-1.2510171,0.0009011195,1.2540108,2.5131915,-0.006636586,-0.003093592,0.00097528845,-1.5941449e-05,-0.0047292495,0.009532066,0.0063943714,0.008777607,0.013391359,0.013878906,0.19847146,0.2011007,0.20221373,0.20025912,0.19795497
24617000,24617000,-0.22981222,3.5585482,-2.5067976,-1.2495587,0.0002105567,1.2519764,2.5124798,-0.0054468196,0.013468885,0.0077471295,-0.014678483,-0.022980692,-0.028462717,-0.016200515,0.005492899,0.0068798587,-0.014136281,0.19788666,0.20167582,0.20315777,0.20025943,0.19702032
25616000,25616000,-0.14712793,3.482171,-2.502516,-1.243535,0.00017034456,1.2463962,2.5095363,0.00019092672,0.015412973,0.008684201,-0.010643584,-0.01615788,-0.018801406,-0.0066041644,0.011487291,0.010901446,-0.0078677535,0.19545743,0.2028291,0.20633315,0.20101845,0.19436191
