timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
1583000,0.0,-0.00026631617,-0.0002663161,3000,0,0.014365212,-0.016759245,-9.743205,3000,0
1587000,0.00053263234,-0.0005326324,-0.00026631614,4000,0,0.015562311,-0.010773739,-9.75757,4000,0
1592000,0.0005326321,-0.0005326323,0.0002663161,5000,0,0.007182605,0.0047885743,-9.783905,5000,0
1596000,0.00053263234,-0.00053263234,0.00026631617,4000,0,-0.007182605,0.01197118,-9.799467,4000,0
1603000,0.00053263234,0.00026631617,-0.0007989483,3000,0,0.005985505,0.02154799,-9.830594,3000,0
1607000,0.00026631623,0.00053263234,-0.0005326323,4000,0,-0.002394202,0.028730594,-9.834186,4000,0
1611000,-0.00026631626,0.0002663163,-0.0007989484,4000,0,-0.01316811,0.013168281,-9.842566,4000,0
1621000,-1.1820714e-10,-0.00053263234,-0.00026631603,6000,0,-0.021547815,-0.0047882325,-9.830594,6000,0
1631000,0.00026631614,4.0110235e-11,-0.0002663161,7000,0,-0.03232172,-0.0059853327,-9.781511,7000,0
1636000,-0.0002663161,8.739308e-11,-0.0002663161,5000,0,-0.016759412,0.0059856744,-9.776722,5000,0
1642000,-0.0005326322,0.00026631623,0.0005326322,6000,0,-0.004788404,0.016759582,-9.798271,6000,0
1651000,-7.092429e-11,-6.16281e-11,-0.0005326322,3000,0,-0.004788404,-0.0071824356,-9.770737,3000,0
1659000,0.0,0.0,0.0,3000,0,-0.02633622,-0.0035911314,-9.82341,3000,0
1663000,0.0,-0.00026631617,0.00026631617,4000,0,-0.035913028,0.0047885757,-9.830593,4000,0
1671000,-0.0005326323,0.00053263234,0.00026631623,4000,0,-0.015562311,-0.0047882325,-9.817425,4000,0
1677000,-0.00026631606,-0.0002663161,0.00026631623,6000,0,-0.003591303,-0.0035911314,-9.8198185,6000,0
1688000,0.00026631614,-0.00026631606,-0.0002663161,5000,0,-0.01556231,-0.008379536,-9.783905,5000,0
1696000,-0.0002663161,2.8289524e-11,-0.00026631623,4000,0,0.005985504,1.7032262e-07,-9.758768,4000,0
1703000,0.0,-0.0002663161,-4.648093e-12,5000,0,0.01556231,-0.0023940303,-9.81503,5000,0
1712000,-0.0007989484,-0.0002663162,-0.00026631623,4000,0,0.031124622,0.0023943733,-9.803061,4000,0
1719000,-0.00026631623,-0.00053263217,0.00026631623,3000,0,0.001197101,-0.002394031,-9.785102,3000,0
1728000,0.0002663161,2.3641427e-11,2.3641427e-11,5000,0,0.0035913025,0.0023943721,-9.765948,5000,0
1731000,0.0002663161,-0.0005326322,-0.00026631617,3000,0,0.0,0.013168281,-9.751583,3000,0
1735000,-0.0002663162,-0.0007989484,-0.00026631626,4000,0,-0.005985504,0.021547986,-9.740809,4000,0
1741000,-0.00026631617,-0.0002663161,-5.193095e-11,6000,0,-0.003591303,0.01556248,-9.7324295,6000,0
1744000,0.0,0.0,0.0,3000,0,0.003591303,0.0047885743,-9.759963,3000,0
1755000,0.00053263246,-0.0007989484,0.0007989484,4000,0,0.0023942022,0.009576979,-9.816229,4000,0
1761000,2.1277285e-10,-0.00079894846,-1.5579286e-10,6000,0,-0.005985505,0.008379877,-9.805453,6000,0
1771000,-0.000266316,-0.0002663163,-0.00079894846,3000,0,-0.003591303,0.019153789,-9.847353,3000,0
1775000,1.2411748e-10,0.00053263234,-0.0002663162,4000,0,-0.007182605,0.021547988,-9.84017,4000,0
1779000,1.1820717e-10,0.00079894846,0.00026631617,4000,0,-0.007182605,0.004788575,-9.800665,4000,0
1787000,0.0002663162,1.8993335e-11,0.00026631614,4000,0,-0.011971009,-0.0071824347,-9.794681,4000,0
1792000,0.0,-2.8289518e-11,0.0002663161,5000,0,-0.0035913025,-0.0071824337,-9.788693,5000,0
1800000,0.00026631635,-0.00079894846,0.0005326323,4000,0,0.010773908,-0.011970838,-9.811439,4000,0
1803000,-0.00026631585,-0.00079894846,-0.00053263246,3000,0,0.02633622,-0.009576637,-9.797073,3000,0
1808000,-0.000532632,-0.0005326322,-0.0010652645,5000,0,0.03232172,-0.0011969304,-9.762357,5000,0
1812000,-0.00026631623,-0.0005326324,-0.0007989484,4000,0,0.034715924,0.005985675,-9.75757,4000,0
1821000,1.0638643e-10,0.00079894846,-0.0005326322,6000,0,0.009576808,0.008379878,-9.762359,6000,0
1828000,-0.0002663161,0.0007989484,-0.00053263217,7000,0,0.011971008,0.017956683,-9.752781,7000,0
1836000,-0.0002663161,1.7731068e-11,1.7731068e-11,5000,0,0.020350715,-0.004788233,-9.764751,5000,0
