timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
10012000,10012000,40.15402961052935,116.25948590145185,49.830727,50.048004,-0.0,0.4715431,0.82251656,49.72964,2,0,1,0
10023000,10023000,40.15402961090564,116.2594859017436,49.8307,50.047977,-0.0,0.47155094,0.8097154,49.72951,2,0,1,0
11011000,11011000,40.15402994764155,116.25948589426731,49.831165,50.039707,-0.0,0.36283818,0.6711725,49.73026,2,0,1,0
12013000,12013000,40.1540301387436,116.25948572099243,49.83493,50.034763,-0.0,0.34865955,0.6111395,49.733475,2,0,1,0
13011000,13011000,40.1540301292807,116.25948568020777,49.833225,50.022453,-0.0,0.34594077,0.5793543,49.731934,2,0,1,0
14011000,14011000,40.15403016976138,116.25948580609288,49.83378,50.014393,-0.0,0.3445468,0.55811536,49.733665,2,0,1,0
15011000,15011000,40.15403008065822,116.25948563255295,49.914845,50.086002,-0.0,0.34381586,0.5460714,49.733665,2,0,1,0
16012000,16012000,40.1540300717143,116.25948554545853,50.2006,50.35836,-0.0,0.34407657,0.5389586,49.733665,2,0,1,0
17011000,17011000,40.15403009378615,116.25948564980156,50.40597,50.55296,-0.0,0.34386626,0.533964,49.733665,2,0,1,0
18016000,18016000,40.15403013371778,116.25948553828572,50.554314,50.694874,-0.0,0.3433123,0.5289293,49.733665,2,0,1,0
19011000,19011000,40.15403020177142,116.25948562328571,50.469788,50.607357,-0.0,0.34745213,0.5293603,nan,2,0,0,0
20020000,20020000,40.1540302908371,116.2594855445181,50.48289,50.614815,-0.0,0.34820205,0.52751905,nan,2,0,0,0
21011000,21011000,40.15403019053299,116.25948561499581,50.49863,50.622845,-0.0,0.34723794,0.5258521,nan,2,0,0,0
22011000,22011000,40.154030239290634,116.25948572647202,50.512543,50.633167,-0.0,0.34693363,0.52490646,nan,2,0,0,0
23011000,23011000,40.154030126254604,116.25948575887149,50.52383,50.64211,-0.0,0.34664905,0.52422506,nan,2,0,0,0
24011000,24011000,40.154029971910624,116.25948551556692,50.53389,50.651913,-0.0,0.34635207,0.5237394,nan,2,0,0,0
25013000,25013000,40.15402991762248,116.25948534198797,50.537003,50.65483,-0.0,0.3453214,0.52275205,nan,2,0,0,0
26008000,26008000,40.15403015880045,116.25948539145399,50.54348,50.661716,-0.0,0.34530598,0.5223884,nan,2,0,0,0
27013000,27013000,40.154030205219485,116.25948548183771,50.54936,50.66659,-0.0,0.34574872,0.52195126,nan,2,0,0,0
28011000,28011000,40.15403023667885,116.25948552550592,50.55003,50.667076,-0.0,0.3455914,0.5221308,nan,2,0,0,0
29007000,29007000,40.15402994198903,116.25948561624345,50.54648,50.662132,-0.0,0.34491315,0.5217452,nan,2,0,0,0
30017000,30017000,40.15403001747387,116.25948551285927,50.545536,50.660934,-0.0,0.34521437,0.5221124,nan,2,0,0,0
31011000,31011000,40.15403001040847,116.25948557394702,50.54335,50.65929,-0.0,0.3450465,0.52218336,nan,2,0,0,0
31999000,31999000,40.154030224512276,116.25948559914617,50.540657,50.6553,-0.0,0.34451383,0.5219426,nan,2,0,0,0
33011000,33011000,40.15403025225013,116.2594857443348,50.542667,50.655174,-0.0,0.3449946,0.52147156,nan,2,0,0,0
34013000,34013000,40.15403016322031,116.2594857619406,50.54231,50.65257,-0.0,0.3447691,0.52164245,nan,2,0,0,0
35008000,35008000,40.15403018024382,116.25948561275806,50.54309,50.654217,-0.0,0.3446565,0.52085793,nan,2,0,0,0
36011000,36011000,40.154030058057806,116.25948555713497,50.543114,50.653934,-0.0,0.3447368,0.5220617,nan,2,0,0,0
37011000,37011000,40.15403004665937,116.25948556601392,50.542423,50.652462,-0.0,0.34457788,0.5212048,nan,2,0,0,0
38012000,38012000,40.154030114904884,116.25948543055344,50.540157,50.646214,-0.0,0.34450158,0.52129495,nan,2,0,0,0
39011000,39011000,40.1540301887494,116.25948542988078,50.005814,50.110104,-0.0,0.3443613,0.52139145,nan,2,0,0,0
40013000,40013000,40.1540300396364,116.25948542010394,49.842995,49.94916,-0.0,0.34449705,0.5214513,nan,2,0,0,0
41000000,41000000,40.15403015729858,116.25948550161685,49.846684,49.95254,-0.0,0.34403446,0.5200424,nan,2,0,0,0
42012000,42012000,40.1540302271543,116.2594854031168,49.844585,49.94703,-0.0,0.34596783,0.52026653,49.74238,2,0,1,0
43017000,43017000,40.1540301761087,116.2594854754448,49.84338,49.94419,-0.0,0.3455052,0.5187598,49.742676,2,0,1,0
44012000,44012000,40.15403016273423,116.25948551796579,49.844444,49.94512,-0.0,0.3452081,0.5185069,49.742256,2,0,1,0
