timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
728000,728000,0,nan,nan,3.8840682e-08,2.7375205e-07,-1.7920055e-07,0.0,0.0,0.0,-1.0436305e-05,4.6276255e-05,-5.1406125e-05,-5.2972267e-05,2.9806979e-05,7.255859e-05,0.0,-0.00813608,-0.00486882,-0.0071913004,0.123215824,0.123213165,nan,0.1,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1003000,1003000,0,nan,nan,0.00017194472,-0.00023441204,0.0026845543,0.0,0.0,0.0,0.0013033762,-0.0014832353,0.003793679,0.0059833047,2.9806979e-05,7.255859e-05,0.0,-0.009647368,0.032133307,0.041889023,0.12322884,0.123213165,nan,0.1,0.8244995,1.4300722,4.3781614,0.45297348,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1503000,1503000,0,nan,nan,0.0015068094,-0.00058349804,0.0074267588,0.0,0.0,0.0,0.0039339727,-0.0004779721,0.009666568,0.011424522,2.9806979e-05,7.255859e-05,0.0,0.013420856,-0.0013521297,0.019162891,0.12326741,0.123213165,nan,0.1,0.80810004,0.9194553,1.8586152,0.46985972,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2003000,2003000,0,nan,nan,0.0019923754,0.0004939028,0.013515071,0.0,0.0,0.0,0.005371386,0.0013071304,0.015199472,0.016208582,2.9806979e-05,7.255859e-05,0.0,-0.018067472,-0.013564147,0.0047706068,0.123254746,0.123213165,nan,0.1,0.541578,0.7543922,1.2804626,0.49692324,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2497000,2497000,0,nan,nan,0.0017377266,0.00025427865,0.018847736,0.0,0.0,0.0,0.0018116988,-0.0015435375,0.019692332,0.017626712,2.9806979e-05,7.255859e-05,0.0,0.01320757,0.0068245353,0.0033359972,0.12321159,0.123213165,nan,0.1,0.63214695,0.71214706,1.537043,0.5248582,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3000000,3000000,0,nan,nan,-0.00056374294,-0.0011633282,0.021309787,0.0,0.0,0.0,-0.0026002508,-0.0030314235,0.02171537,0.01432899,2.9806979e-05,7.255859e-05,0.0,-0.016760822,0.0006655601,0.043573126,0.12322886,0.123213165,nan,0.1,0.52219564,0.73970616,1.2658151,0.54864615,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3500000,3500000,0,nan,nan,-0.0013016975,-0.0014786905,0.024190774,0.0,0.0,0.0,-0.0013937654,-0.0034109878,0.023616703,0.012503564,2.9806979e-05,7.255859e-05,0.0,0.017063797,-0.011611321,0.0019781291,0.12320966,0.123213165,nan,0.1,0.59973663,0.7634194,1.2645394,0.5505589,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3999000,3999000,0,nan,nan,-3.9207105e-05,-0.0007750194,0.026533341,0.0,0.0,0.0,0.0022854414,0.0005241967,0.02109384,0.0077874167,2.9806979e-05,7.255859e-05,0.0,0.00832829,0.036483016,-0.015459956,0.12317905,0.123213165,nan,0.1,0.68845433,0.8045759,1.3013588,0.5479021,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4497000,4484000,0,nan,nan,0.001292611,0.0017876424,0.022013562,0.0,0.0,0.0,0.0014500608,0.006850732,0.015004777,-0.0026765259,2.9806979e-05,7.255859e-05,0.0,-0.013218279,0.019095046,-0.048071146,0.1232145,0.123213165,nan,0.1,0.53329676,0.80035645,1.0285226,0.5233248,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5003000,4988000,0,nan,nan,0.0004330953,0.0036925361,0.02225618,0.0,0.0,0.0,-0.00035957497,0.005649321,0.011859401,-0.00288956,2.9806979e-05,7.255859e-05,0.0,0.00991792,0.0005787766,0.0443168,0.12318146,0.123213165,nan,0.1,0.60997224,0.8207272,1.0551496,0.50867885,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
