timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
10012000,10012000,40.15402961063359,116.2594859015075,49.830757,50.048004,-0.0,0.4715431,0.8234349,49.72968,2,0,1,0
10023000,10023000,40.154029611002564,116.25948590179533,49.83073,50.047977,-0.0,0.47155094,0.8105742,49.72955,2,0,1,0
11011000,11011000,40.15402994756382,116.25948589426123,49.8312,50.03971,-0.0,0.36283916,0.6714977,49.730297,2,0,1,0
12013000,12013000,40.154030138786624,116.25948572104726,49.83497,50.034767,-0.0,0.34866157,0.6113019,49.733513,2,0,1,0
13011000,13011000,40.154030129287264,116.25948568023301,49.83326,50.022453,-0.0,0.3459422,0.57944596,49.73197,2,0,1,0
14011000,14011000,40.154030170475885,116.25948580674338,49.833763,50.014343,-0.0,0.34460765,0.55821043,49.7337,2,0,1,0
15011000,15011000,40.15403008079905,116.25948563250817,49.91476,50.085896,-0.0,0.3438359,0.54613066,49.7337,2,0,1,0
16003000,16003000,40.154030071860326,116.25948554665656,50.198456,50.35816,-0.0,0.34823456,0.54052275,49.7337,2,0,1,0
17011000,17011000,40.15403009434258,116.25948564953511,50.405964,50.55297,-0.0,0.3439225,0.5340153,49.7337,2,0,1,0
18016000,18016000,40.15403013407991,116.25948553814618,50.554382,50.694958,-0.0,0.3433367,0.52896774,49.7337,2,0,1,0
19011000,19011000,40.154030201936486,116.25948562317816,50.46984,50.607418,-0.0,0.3474627,0.52938974,nan,2,0,0,0
20020000,20020000,40.1540302906399,116.25948554395262,50.48296,50.614883,-0.0,0.34823978,0.52754647,nan,2,0,0,0
21011000,21011000,40.15403019111387,116.25948561730877,50.498684,50.6229,-0.0,0.34743336,0.52590454,nan,2,0,0,0
22015000,22015000,40.15403023906961,116.25948572599967,50.51269,50.633305,-0.0,0.34703624,0.524953,nan,2,0,0,0
23011000,23011000,40.15403012633031,116.25948575911352,50.523952,50.642212,-0.0,0.3467182,0.52427185,nan,2,0,0,0
24011000,24011000,40.15402997181313,116.25948551582665,50.534027,50.652023,-0.0,0.3463991,0.5237888,nan,2,0,0,0
25003000,25003000,40.15402991505201,116.25948534231819,50.53711,50.6549,-0.0,0.34501565,0.5224932,nan,2,0,0,0
26008000,26008000,40.154030159010276,116.2594853919703,50.543606,50.661797,-0.0,0.3453346,0.5224337,nan,2,0,0,0
27013000,27013000,40.15403020543903,116.25948548206428,50.549477,50.666656,-0.0,0.3457577,0.52198553,nan,2,0,0,0
28011000,28011000,40.154030236950014,116.25948552579365,50.55013,50.667114,-0.0,0.3455931,0.5221642,nan,2,0,0,0
29007000,29007000,40.1540299422934,116.25948561644951,50.546562,50.662155,-0.0,0.34491032,0.5217727,nan,2,0,0,0
30017000,30017000,40.154030017564665,116.25948551294265,50.545605,50.660942,-0.0,0.3452112,0.52213264,nan,2,0,0,0
31011000,31011000,40.154030010449844,116.25948557396511,50.54341,50.659286,-0.0,0.34504703,0.5221979,nan,2,0,0,0
32003000,32003000,40.154030224827096,116.25948559918777,50.540737,50.655315,-0.0,0.34451246,0.5219555,nan,2,0,0,0
33015000,33015000,40.154030251819215,116.25948574415656,50.542736,50.655178,-0.0,0.3449949,0.52148515,nan,2,0,0,0
34013000,34013000,40.154030163945805,116.25948576151374,50.542313,50.65251,-0.0,0.34481555,0.5216723,nan,2,0,0,0
35008000,35008000,40.154030179350286,116.25948561290622,50.543167,50.654236,-0.0,0.34432808,0.5215502,nan,2,0,0,0
36011000,36011000,40.15403005920784,116.25948555724524,50.54306,50.653835,-0.0,0.34442326,0.5217766,nan,2,0,0,0
37011000,37011000,40.15403004598239,116.25948556546285,50.542385,50.652386,-0.0,0.3446339,0.52125585,nan,2,0,0,0
38012000,38012000,40.154030114139786,116.25948543012437,50.54015,50.646175,-0.0,0.34452268,0.5213404,nan,2,0,0,0
39011000,39011000,40.15403018864374,116.25948542932173,50.00542,50.109676,-0.0,0.34438777,0.5214366,nan,2,0,0,0
40013000,40013000,40.15403003986948,116.25948541980563,49.84281,49.948975,-0.0,0.34453744,0.5214861,nan,2,0,0,0
41000000,41000000,40.15403015745132,116.25948550166227,49.846622,49.952488,-0.0,0.34405273,0.52006906,nan,2,0,0,0
42012000,42012000,40.154030227261714,116.25948540316617,49.844532,49.946987,-0.0,0.345975,0.5202872,49.74231,2,0,1,0
43017000,43017000,40.154030176072816,116.25948547549353,49.843327,49.944153,-0.0,0.34552395,0.5187762,49.74261,2,0,1,0
44012000,44012000,40.15403016273239,116.2594855179736,49.84439,49.945087,-0.0,0.3452164,0.51851964,49.742195,2,0,1,0
