timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
1003000,1003000,0.99810296,-1.3022266e-05,-0.00026681818,0.06156762,0.0007495489,-0.0009562711,0.0019949004,2.8819364e-05,-6.9042166e-05,0.0011720068,-2.7739954e-11,-1.1268432e-11,1.5060954e-14,0.0,0.0,1.5565341e-08,0.27737173,-6.7357178e-09,0.47322586,0.0,0.0,0.0,0.0,0.0,6.5681343e-06,0.002652585,0.002652586,0.001726142,9.584149,9.584149,0.20518498,0.3398997,0.3398997,2.0451064,9.999993e-07,9.999993e-07,9.892832e-07,4.0000004e-06,4.0000004e-06,3.9999964e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2003000,2003000,0.998102,-2.7100892e-05,-0.00020420433,0.061581723,0.002699577,0.00150398,0.0142891705,0.0005318791,0.00021296124,0.011346315,4.0228088e-09,-3.949414e-07,-3.9736305e-11,0.0,0.0,7.169892e-08,0.27737173,-6.7357178e-09,0.47322586,0.0,0.0,0.0,0.0,0.0,4.105562e-06,0.0051129577,0.005112963,0.0010784183,0.81979245,0.8197921,0.24693272,0.14665335,0.14665335,0.5691076,9.63255e-07,9.63255e-07,5.9137466e-07,4.0000004e-06,4.0000004e-06,3.987845e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3000000,3000000,0.9981023,-7.6268516e-06,1.4925585e-05,0.061578922,-0.0018623675,-0.0023542005,0.018339803,-0.00016270176,-0.00032282816,0.015214827,-4.013209e-07,-1.4576791e-06,6.591841e-11,0.0,0.0,9.074766e-06,0.27737173,-6.7357178e-09,0.47322586,0.0,0.0,0.0,0.0,0.0,3.5193098e-06,0.003691303,0.0036913077,0.000924592,0.8011442,0.80114377,0.30101258,0.13634415,0.13634415,0.5471652,5.481814e-07,5.481816e-07,2.0351182e-07,4.0000004e-06,4.0000004e-06,3.801122e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3999000,3999000,0.9981034,0.0001448684,1.5823724e-05,0.06156124,0.0021151039,0.00051326083,0.018372439,0.0002786547,-0.00040206325,0.020516986,-1.3879038e-06,-8.1328125e-07,2.263619e-10,0.0,0.0,2.6013378e-05,0.27737173,-6.7357178e-09,0.47322586,0.0,0.0,0.0,0.0,0.0,2.7058934e-06,0.0026506954,0.0026506968,0.0007113195,0.8467674,0.8467674,0.30019674,0.23698466,0.23698469,0.6473424,2.7802625e-07,2.7802653e-07,7.798728e-08,4.0000004e-06,4.0000004e-06,3.2000073e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5003000,4988000,0.9981033,5.8333997e-05,0.00022835628,0.06156173,-0.000117348056,0.0049831406,0.011940591,0.00017190228,0.0017232328,0.019910604,-5.441381e-07,-1.8001784e-06,1.2951296e-10,0.0,0.0,4.2062817e-05,0.27737173,-6.7357178e-09,0.47322586,0.0,0.0,0.0,0.0,0.0,2.148325e-06,0.0014048225,0.0014048263,0.00056473375,0.5566705,0.5566701,0.25875416,0.18603308,0.18603306,0.67359316,1.05868565e-07,1.0586889e-07,3.69508e-08,4.0000004e-06,4.0000004e-06,2.419298e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6003000,5992000,0.99810123,-0.00010593279,0.0003048581,0.0615941,-0.003218236,-0.0030272373,0.010224368,-0.00074124354,-0.00053802016,0.014978984,3.5196985e-07,-1.7063459e-06,1.256849e-11,0.0,0.0,5.7942725e-05,0.27737173,-6.7357178e-09,0.47322586,0.0,0.0,0.0,0.0,0.0,1.768802e-06,0.00066879473,0.00066880026,0.0004647818,0.36117002,0.36116925,0.20769636,0.14829329,0.1482932,0.620275,3.5592112e-08,3.5592123e-08,2.0139778e-08,4.0000004e-06,4.0000004e-06,1.7010933e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6999000,6999000,0.9999995,-5.9797287e-05,0.00028461165,-0.000938009,-0.0045634974,-0.0010173667,0.005023867,-0.0015978869,-0.0006570121,0.018533984,-1.1985706e-07,-8.9735477e-07,2.3878702e-10,0.0,0.0,6.173281e-05,0.27512378,-0.034621295,0.47299206,0.0,0.0,0.0,0.0,0.0,1.4710814e-06,0.00030418538,0.00030418826,0.0017647699,0.21021125,0.21021001,0.14262134,0.12858883,0.12858868,0.58940375,1.2471321e-08,1.247114e-08,1.2775314e-08,4.0000004e-06,4.0000004e-06,1.414548e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7998000,7998000,0.9999982,-9.026899e-05,0.00023235954,-0.0019023527,-0.009181873,-0.0023067382,0.003076665,-0.003113902,-0.0007040542,0.015753768,-1.8868954e-07,-9.406229e-08,4.31716e-07,0.0,0.0,6.2241874e-05,0.27512378,-0.034621295,0.47299206,0.0,0.0,0.0,0.0,0.0,1.3923329e-06,0.00028032204,0.0002803231,0.0003961259,0.14359263,0.1435919,0.100088336,0.09362015,0.09362001,0.5296603,5.767081e-09,5.766892e-09,1.2641208e-08,4.0000004e-06,4.0000004e-06,1.41017e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8995000,8995000,0.99999875,-2.0650421e-05,-3.1939773e-05,-0.0016123097,-0.0042883605,-0.0017323422,0.0054540113,-0.0030108748,-0.0013102116,0.01582941,-2.974719e-07,4.122979e-07,4.2181057e-08,0.0,0.0,6.377273e-05,0.27512378,-0.034621295,0.47299206,0.0,0.0,0.0,0.0,0.0,1.3855475e-06,0.0001267062,0.0001267052,0.00025632884,0.14893903,0.14893895,0.1038319,0.09229678,0.09229671,0.48001337,4.8198525e-09,4.819687e-09,1.2009479e-08,4.0000004e-06,4.0000004e-06,1.3714898e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9996000,9996000,0.9999992,1.4570977e-05,-8.851837e-05,-0.001306205,0.0016416061,-0.00076136686,-0.0017854869,-0.0007090693,-0.00044278655,0.014581015,-3.2172343e-07,4.3340324e-07,-7.6681624e-07,0.0,0.0,6.623122e-05,0.27512378,-0.034621295,0.47299206,0.0,0.0,0.0,0.0,0.0,1.3851361e-06,5.0297538e-05,5.029565e-05,0.00022245372,0.08571404,0.0857145,0.122681946,0.0805439,0.08054394,0.46852311,4.804503e-09,4.80434e-09,1.0742172e-08,4.0000004e-06,4.0000004e-06,1.2544862e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
11000000,11000000,0.99999946,2.865864e-05,-0.00011930191,-0.0010781621,-0.0009893344,-0.0011899548,-0.004274063,0.026427316,0.042388164,0.011425918,-4.849522e-07,3.7038737e-07,-1.4484598e-06,0.0,0.0,7.103243e-05,0.27512378,-0.034621295,0.47299206,0.0,0.0,0.0,0.0,0.0,1.3860596e-06,6.590236e-05,6.589964e-05,0.00021787945,0.015478078,0.015478348,0.020012625,0.022989258,0.022989267,0.27919576,4.441855e-09,4.441737e-09,9.02619e-09,4.0000004e-06,4.0000004e-06,1.0778745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
12003000,12003000,0.99999934,0.00011364295,-7.287342e-05,-0.0011347933,0.000785713,-0.003988386,-0.006004058,0.041356698,0.02400479,0.007607795,-9.973724e-07,-1.1151459e-07,-9.4056475e-07,0.0,0.0,6.377188e-05,0.27512378,-0.034621295,0.47299206,0.0,0.0,0.0,0.0,0.0,1.3868715e-06,4.5247703e-05,4.5247005e-05,0.00021741437,0.01657744,0.016577628,0.018959941,0.017358145,0.017358167,0.20943853,3.0671206e-09,3.0670964e-09,7.160354e-09,4.0000004e-06,4.0000004e-06,7.540661e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
13001000,13001000,0.9999996,0.0002952005,-2.2295782e-05,-0.0008754627,0.00027896644,0.0017745532,0.00090726465,0.045211475,0.02440951,0.0092393225,-1.5148211e-06,-3.62353e-07,-1.5493213e-06,0.0,0.0,4.807812e-05,0.27512378,-0.034621295,0.47299206,0.0,0.0,0.0,0.0,0.0,1.386944e-06,3.0231422e-05,3.0231227e-05,0.00021467899,0.014506775,0.014506817,0.018534394,0.016379165,0.01637918,0.17441998,1.9682076e-09,1.9682036e-09,5.4850395e-09,4.0000004e-06,4.0000004e-06,4.4751e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
