timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
515000,515000,0.0001222289,0.0003051689,0.0011156615
524000,524000,-0.00031932656,0.0005455784,-0.00027512558
532000,532000,-0.000106668136,0.00035693336,-0.00088102696
536000,536000,-0.0001802387,-0.00014500928,-0.0005528745
548000,548000,-8.3803425e-05,6.817567e-05,8.193624e-05
556000,556000,-0.0001726098,0.00012699644,-0.00047958782
572000,572000,-8.0086545e-05,-0.0005002407,0.000146725
580000,580000,-0.0006477238,-7.499472e-05,0.00081607176
591000,591000,-0.00046634895,-0.0004503228,0.00042948674
595000,595000,-3.6712838e-05,-0.00037682068,-0.00017745438
607000,607000,-0.00028576286,2.802833e-05,-8.044728e-05
623000,619000,0.0003024767,-0.00044398996,4.1464788e-05
628000,628000,-0.0004942422,0.0006268499,-4.776796e-06
631000,631000,-0.0006109274,3.4498284e-05,-4.0210857e-06
647000,647000,0.00032911455,0.0004142124,0.000487737
656000,656000,0.00035158749,-4.37088e-05,7.7667435e-05
667000,667000,-3.4161385e-05,3.9462393e-06,-0.00049574464
676000,676000,-0.0006811276,0.0006861243,0.0001234004
683000,683000,-0.00065915444,-2.5647982e-05,-6.6037624e-05
696000,696000,-0.0004170337,0.00019673056,0.00087603676
712000,712000,-0.00064417167,0.00026526686,-0.0001765384
716000,716000,-0.0006712542,-0.0004576976,-3.129449e-05
728000,728000,-0.00032843545,0.0004255362,0.00067997817
735000,735000,-0.0005982265,-3.2049375e-05,0.00031058086
748000,748000,-0.00014167278,0.00068792363,-0.00061258464
757000,757000,-0.00018261162,0.00046362885,0.00015236341
773000,773000,0.00022838985,0.0006028381,-0.00015934136
777000,777000,-0.0005706237,0.0010242667,9.116913e-05
783000,783000,-0.00071085,0.0009459972,0.0002738506
795000,795000,-3.468606e-05,0.00058526447,0.0003586115
807000,807000,7.533963e-07,3.6007234e-05,0.00025531868
820000,820000,-0.00038245885,-0.00019835451,-0.00030291552
831000,831000,-0.0001915824,-6.648578e-05,0.00020552939
835000,835000,-0.00016511313,-0.00046624846,0.00031899213
848000,848000,1.4127415e-05,0.00082013255,0.00016509382
856000,856000,7.5751113e-06,-0.00012725327,-0.00047522085
871000,871000,0.00058139896,0.000299301,-0.0005389181
877000,877000,0.00056544814,0.0001293838,-0.00032912035
887000,887000,-0.0006446665,0.00016910912,-0.00063493336
896000,896000,-0.00029814662,0.0003846354,-0.00045786274
908000,908000,0.0011961693,0.00016021128,0.0002424145
920000,920000,0.00085996505,0.00019111104,0.0010624356
923000,923000,0.0005650694,-0.00020884025,0.00094561744
935000,935000,4.1274536e-05,-0.00075844466,-8.959528e-05
948000,948000,-0.0002270752,-0.00025614537,-0.0006856294
956000,956000,-0.00086818857,-0.00033916527,2.935275e-05
967000,967000,8.154249e-05,0.0005205164,0.00019788815
975000,975000,-0.0004836567,7.425011e-05,0.0010541029
988000,988000,-0.00082816486,0.0003768762,0.00029780282
996000,996000,0.00017293675,0.0004467239,0.0009529852
1007000,1007000,0.00046553064,-4.0909526e-05,-0.0011597796
1010000,1010000,0.00022327031,-3.3779947e-05,-0.0009948439
1028000,1028000,-0.00021722136,-0.00048689626,0.00033178754
1036000,1036000,-9.27043e-05,0.00021213182,-2.575637e-05
1047000,1047000,0.0006944809,0.00017596746,0.00039538022
1056000,1056000,0.000947305,0.00020627522,-0.00018367714
1068000,1068000,-8.976615e-05,-0.00020500553,0.00011145887
1076000,1076000,-0.0004880836,0.0007108687,-2.545185e-05
1092000,1092000,-0.00033992995,-0.00025734212,-0.00038225364
1096000,1096000,0.0001562954,-0.00018522191,0.00012088271
1108000,1108000,0.0007080481,-0.000266443,0.00071190123
1112000,1112000,-2.0709675e-05,-0.0006689809,-1.7280003e-05
1127000,1127000,-0.0004539267,0.00010507606,-4.4067983e-05
1136000,1136000,-0.0005649067,-0.00032385942,-0.00015970673
1148000,1148000,5.264241e-05,2.8355109e-05,-0.00046606205
1157000,1157000,-0.00019284716,0.0002091654,-0.000207706
1165000,1165000,-0.00049253687,0.00048519476,0.0003462431
1180000,1180000,-7.821029e-05,0.00036668137,0.000499262
1191000,1191000,0.0007227667,-0.0006340786,0.00021585482
1197000,1197000,0.00068297674,-0.00022481615,4.5761375e-05
1208000,1208000,-0.00084286585,-3.2068037e-05,0.00026923767
1216000,1216000,-7.813133e-05,-8.838715e-05,-0.00021212116
1231000,1231000,-0.00047918613,0.00039073481,0.0003081664
1236000,1236000,-0.0003919044,0.00010480228,-7.270846e-05
