timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
20484000,20476000,197644,0.2761779,-0.034425773,0.47257647,0
20996000,20987400,197644,0.27413198,-0.033720132,0.4756627,0
21503000,21494500,197644,0.27304316,-0.03633802,0.47395396,0
21988000,21979600,197644,0.2750208,-0.03351676,0.47404838,0
22492000,22480500,197644,0.27607983,-0.03396838,0.47247186,0
23000000,22992500,197644,0.27564466,-0.03359641,0.4722195,0
23496000,23487400,197644,0.27693483,-0.03322232,0.4737167,0
23987000,23980750,197644,0.27629185,-0.03365007,0.47349748,0
24503000,24495400,197644,0.27864596,-0.030793864,0.4717289,0
24993000,24983000,197644,0.27671015,-0.031234708,0.47235316,0
25488000,25479200,197644,0.27466875,-0.03259107,0.47446653,0
25985000,25974750,197644,0.27396232,-0.031885136,0.47369274,0
26499000,26489333,197644,0.27305922,-0.034796163,0.47235465,0
26992000,26984750,197644,0.2730417,-0.03287227,0.4719648,0
27492000,27483400,197644,0.27489147,-0.03468528,0.47421312,0
28000000,27991600,197644,0.27378306,-0.032423325,0.47335988,0
28504000,28495800,197644,0.2765991,-0.033782493,0.4734315,0
29001000,28992000,197644,0.2755745,-0.032918613,0.4730525,0
29500000,29487714,197644,0.27674472,-0.034214273,0.47421843,0
29988000,29979200,197644,0.27533254,-0.032460485,0.471484,0
30491000,30481400,197644,0.27484974,-0.03425605,0.4727861,0
31000000,30991600,197644,0.27589688,-0.034272682,0.4737328,0
31503000,31495000,197644,0.27544203,-0.034455366,0.47381505,0
31999000,31988400,197644,0.27364933,-0.03606151,0.47498807,0
32496000,32487400,197644,0.27321455,-0.03316572,0.47419554,0
33004000,32995600,197644,0.27497903,-0.03508391,0.47255984,0
33491000,33480200,197644,0.27499557,-0.036382828,0.47347385,0
33988000,33977250,197644,0.27438185,-0.03510064,0.47213462,0
34491000,34483400,197644,0.27496177,-0.03350526,0.47250748,0
34991000,34980200,197644,0.27323672,-0.034645777,0.47346327,0
35483000,35473750,197644,0.2743268,-0.035777338,0.47337237,0
35988000,35979800,197644,0.277613,-0.03392829,0.47131544,0
36483000,36475200,197644,0.27607352,-0.032855686,0.47120753,0
36988000,36979600,197644,0.27490252,-0.03632873,0.47232175,0
37483000,37474800,197644,0.2762608,-0.031803068,0.47174594,0
37992000,37981000,197644,0.27611923,-0.033969373,0.472246,0
38493000,38485250,197644,0.26888236,-0.061778072,0.47354573,0
38987000,38980500,197644,0.27472615,-0.029975139,0.47317877,0
39483000,39475400,197644,0.27653646,-0.03246207,0.4719541,0
39984000,39978000,197644,0.2790551,-0.0296532,0.4730346,0
40496000,40487400,197644,0.277778,-0.0316353,0.47447783,0
40988000,40979600,197644,0.27673584,-0.030008895,0.47362098,0
41504000,41495600,197644,0.27493307,-0.030938594,0.47420168,0
41992000,41981600,197644,0.27745816,-0.029844338,0.4744497,0
42496000,42487000,197644,0.27513018,-0.02938801,0.47275433,0
43003000,42995000,197644,0.27604815,-0.02959759,0.47285458,0
43492000,43477833,197644,0.27552968,-0.02984836,0.47256145,0
44003000,43991400,197644,0.27444634,-0.030015374,0.47173128,0
