timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
6972000,6972000,0.99801415,-0.00015297857,0.00031457478,0.06298926,0.9980174,3.679653e-11,-3.072117e-11,0.06293979,1
6977000,6977000,0.998014,-0.00015292845,0.0003128143,0.06299203,0.9980174,3.679653e-11,-3.072117e-11,0.06293979,1
7473000,7473000,0.9999991,-0.00014304953,0.0002583512,-0.0013279108,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
7971000,7971000,0.9999979,-0.00017926384,0.00024030407,-0.0020061193,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
8472000,8472000,0.9999984,-0.00013119752,0.000126451,-0.0018179822,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
8972000,8972000,0.9999984,-6.3283405e-05,-3.254197e-05,-0.0018202909,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
9476000,9476000,0.999999,7.589024e-06,-0.00012958789,-0.0014873113,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
9968000,9968000,0.999999,1.8051556e-05,-0.00016860892,-0.0014193067,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
10476000,10476000,0.9999992,1.7014196e-05,-0.0002157107,-0.0012109317,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
10975000,10975000,0.99999946,3.0930572e-05,-0.0001734519,-0.0010866656,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
11471000,11471000,0.99999946,8.1165264e-05,-0.00030519557,-0.0010733724,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
11971000,11971000,0.99999934,0.0001048363,-0.00018298799,-0.0011381104,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
12471000,12471000,0.99999946,0.00026052754,-2.6789949e-05,-0.0010031799,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
12972000,12972000,0.9999996,0.00034464634,-9.7973585e-05,-0.00086890656,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
13472000,13472000,0.9999997,0.00034084654,-9.915526e-05,-0.00079397764,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
13967000,13967000,0.9999998,5.10094e-05,8.951822e-05,-0.0007444588,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
14472000,14472000,0.9999992,-0.0009249795,0.000535268,-0.0006582443,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
14972000,14972000,1.0,-0.00022701472,0.0002964006,3.3551998e-05,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
15472000,15472000,0.99999976,0.00018811885,-0.00034139614,0.0005660561,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
15972000,15972000,0.99999976,0.00070986483,0.00012864768,0.00015911469,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
16476000,16476000,0.99999976,0.00041990148,-0.0006673075,-0.00015213549,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
16964000,16964000,1.0,-0.0002961531,0.000119716424,-0.00019209091,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
17472000,17472000,0.9999999,2.2496093e-05,0.0006378674,-0.00018516905,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
17972000,17972000,0.9999994,0.00088721846,0.0005783469,-0.00029582827,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
18472000,18472000,1.0,0.00036637977,0.0001660266,-0.0002647569,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
18976000,18976000,0.9999995,-0.000735691,0.00059034483,-0.00018789276,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
19472000,19472000,0.9999994,-0.00028099597,0.0011179121,-0.00021170135,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
19968000,19968000,0.9999993,0.0005700679,0.0010860744,-0.00025019184,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
20472000,20472000,0.9999998,0.00051177136,-0.00027807103,-0.00033524656,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
20974000,20974000,1.0,-0.0002557144,-0.00020593608,-0.00013841204,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
21463000,21463000,0.9999991,-0.0013843846,5.721184e-06,-0.00020638663,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
21972000,21972000,0.9999998,2.5752443e-05,0.0005749699,-0.000284748,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
22476000,22476000,0.9999998,-0.00037755113,-0.00025706316,-0.00048377592,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
22975000,22975000,0.9999996,-0.00046920584,-0.000806235,-0.0002965416,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
23471000,23471000,0.99999845,0.0012357389,-0.0012205812,-0.000317985,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
23973000,23973000,0.9999973,0.0015196173,-0.0017377731,-0.0003505144,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
24477000,24477000,0.99999607,0.0020591035,-0.0018849748,-0.0003010505,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
24963000,24963000,0.9999972,0.0018852334,-0.0014519229,-0.00023430667,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
25475000,25475000,0.9999999,0.0005324671,0.0004072874,-8.713556e-05,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
25975000,25975000,0.9999989,0.00093643565,0.0012058424,-2.0393896e-05,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
26472000,26472000,0.9999988,0.00034699068,0.0015287583,-0.00010829528,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
26977000,26977000,0.99999994,0.00014554257,0.00042834907,-0.00014284714,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
27475000,27475000,1.0,-3.5307562e-06,0.00021823985,-0.000118303564,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
27973000,27973000,0.9999999,1.7694985e-05,0.0006037695,-6.760689e-05,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
28472000,28472000,0.9999994,-0.00064835406,-0.00087834167,-3.5537483e-05,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
28980000,28980000,0.999998,-0.0001007171,-0.0020174936,-3.812098e-05,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
29472000,29472000,0.99999815,0.00035237864,-0.0018798262,1.4562371e-05,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
29971000,29971000,0.9999996,0.0009527351,-0.00024225801,-0.00011888569,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
30472000,30472000,0.99999994,0.0002799426,0.0002157572,-3.6885267e-05,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
30977000,30977000,0.99999964,0.00023321985,-0.0009037825,0.00013062122,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
31468000,31468000,0.99999976,0.0002635387,0.0006492967,2.6675498e-05,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
31976000,31976000,0.9999995,3.8349233e-05,0.00095004577,7.7788965e-05,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
32471000,32471000,0.9999989,-0.0003273694,0.001438551,0.00014286269,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
32976000,32976000,0.99999976,-0.0006527314,0.00046808762,0.0001264839,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
33475000,33475000,0.9999993,-0.0011319191,-0.00027966063,9.469615e-05,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
33973000,33973000,0.9999999,-0.00056549656,-0.0002828071,-1.7888351e-05,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
34475000,34475000,0.99999964,0.0009319312,-0.0002322225,0.00014986361,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
34976000,34976000,0.99999976,0.00063238956,0.00018523494,0.00016373688,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
35477000,35477000,0.9999999,0.0002445445,0.00040678462,2.2064907e-05,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
35972000,35972000,0.9999994,0.00049371406,-0.0010508221,0.00016486914,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
36475000,36475000,0.99999976,0.00036718254,-0.0006471603,0.000116163974,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
36964000,36964000,0.99999976,0.00032206188,-0.0006506643,8.611981e-05,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
37475000,37475000,0.9999994,0.0008503711,-0.0006981473,7.5944474e-05,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
37968000,37968000,0.9999994,0.0011527999,9.2445494e-05,2.4400631e-05,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
38473000,38473000,0.9992977,-0.008883921,0.0023745524,0.036325615,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
38972000,38972000,0.9999863,0.0042809243,5.4283926e-05,0.0030504204,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
39472000,39472000,0.99997556,0.00020279229,-5.628983e-05,-0.0069981134,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
39972000,39972000,0.9999794,0.00089424883,-0.0005747577,-0.0063305884,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
40472000,40472000,0.9999812,0.0011250429,-0.0008638116,-0.0059750127,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
40972000,40972000,0.9999831,0.00081059773,-0.0006195388,-0.0057417927,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
41468000,41468000,0.99998313,0.00051089935,-0.0002710097,-0.005787913,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
41975000,41975000,0.9999831,0.00023857538,-0.00013197999,-0.005815556,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
42476000,42476000,0.99998313,0.0002562041,1.1358732e-05,-0.00580402,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
42976000,42976000,0.9999829,0.00023986344,-6.523669e-06,-0.005842481,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
43475000,43475000,0.9999828,0.00019019336,3.8483586e-06,-0.0058692624,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
43972000,43972000,0.99998295,0.0002394438,-8.029388e-06,-0.0058361525,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
44477000,44477000,0.9999829,0.00022890783,8.719055e-06,-0.0058576306,0.9979402,-1.8189896e-11,-2.637535e-11,-0.06415179,2
