timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
787000,787000,1.5856911e-11,4.300614e-06,0.009457146,9.730483e-06,0.0005231892,3.0929157e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
800000,800000,1.5649634e-11,4.3126925e-06,0.009662946,1.30360695e-05,0.0004713125,4.3871223e-06,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
980000,980000,1.827701e-11,4.836581e-06,0.011430983,7.304592e-05,0.0003974619,0.0018111088,512,0,1.394369,1.5657496,0.0,nan,nan,0.0018450449,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1183000,1183000,1.9266363e-11,5.1302486e-06,0.01222034,1.9522908e-05,0.00022972938,0.0028795584,512,0,1.2424777,1.2406553,0.0,nan,nan,4.6070025e-05,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1393000,1393000,1.9862846e-11,5.502953e-06,0.013519515,3.0263707e-06,0.00027983438,0.0014914116,512,0,1.0212944,1.019179,0.0,nan,nan,0.002752615,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1587000,1587000,2.0895665e-11,5.7840252e-06,0.015049907,2.7592696e-06,0.0005644399,0.0006562276,512,0,0.8256053,0.891258,0.0,nan,nan,0.00071575126,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1792000,1792000,2.0537983e-11,5.952539e-06,0.014339324,1.2125866e-05,0.0006102922,0.00097458,512,0,0.7448169,0.8115441,0.0,nan,nan,7.528787e-05,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1983000,1983000,2.1340374e-11,6.0034663e-06,0.013225537,4.0107545e-05,0.0008163857,0.00097049505,512,0,0.69879305,0.76052004,0.0,nan,nan,4.6181864e-05,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2188000,2188000,2.5552092e-11,6.2954273e-06,0.014082274,8.867463e-05,0.001126224,0.0015461541,512,0,0.6870019,0.7306238,0.0,nan,nan,0.00069996226,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2397000,2397000,2.5826747e-11,6.449824e-06,0.0146959415,0.0001308672,0.0014325309,0.0022567005,512,0,0.6941401,0.715046,0.0,nan,nan,0.00066458323,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2592000,2592000,2.6034924e-11,6.5192394e-06,0.014527681,0.00015938486,0.0019376975,0.0039911945,512,0,0.6965357,0.7072733,0.0,nan,nan,0.0026258726,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
