timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
787000,787000,0,nan,nan,3.499149e-07,-1.3263745e-07,-2.3443268e-07,0.0,0.0,0.0,6.0425e-05,-6.0533413e-05,-0.00013792932,-0.00013638691,0.0001381897,-6.980299e-06,0.0,-0.01880714,-0.014023449,-0.038327646,0.12563184,0.12563077,nan,0.100001715,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1003000,1003000,0,nan,nan,6.9357564e-05,4.6391444e-05,0.005996435,0.0,0.0,0.0,0.00052001,0.00050761626,0.0036396906,0.008963474,0.0001381897,-6.980299e-06,0.0,-0.012544187,0.03845509,0.0419151,0.12564874,0.12563077,nan,0.10132357,0.6639713,1.5660043,4.37285,0.45196974,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1503000,1503000,0,nan,nan,0.00086019153,0.0007804995,0.014162598,0.0,0.0,0.0,0.0019335756,0.0036067914,0.009295971,0.0157316,0.0001381897,-6.980299e-06,0.0,0.010460862,0.004917013,0.019159166,0.12568654,0.12563077,nan,0.1,0.715865,0.94878876,1.7951227,0.4673623,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2003000,2003000,0,nan,nan,0.0009457732,0.0026427882,0.020859007,0.0,0.0,0.0,0.0029458303,0.0064153294,0.014822992,0.019095136,0.0001381897,-6.980299e-06,0.0,-0.020611994,-0.007856459,0.004776567,0.125674,0.12563077,nan,0.1,0.72301733,0.76391333,1.5103105,0.49382365,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2497000,2497000,0,nan,nan,0.0007033278,0.0024975955,0.026190253,0.0,0.0,0.0,-5.507779e-05,0.0027918892,0.019417103,0.019369205,0.0001381897,-6.980299e-06,0.0,0.012074109,0.010200488,0.0033713875,0.12563083,0.12563077,nan,0.1,0.58285415,0.7115267,1.462263,0.52138835,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2987000,2987000,0,nan,nan,-0.0009503184,0.00014427892,0.02861304,0.0,0.0,0.0,-0.0026997314,-0.001611431,0.021372205,0.0153780915,0.0001381897,-6.980299e-06,0.0,-0.021162787,0.030953893,-0.011834315,0.12564279,0.12563077,nan,0.1,0.69146675,0.7320328,1.5608037,0.5452386,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3500000,3500000,0,nan,nan,-0.0009874908,-0.0018974365,0.031772695,0.0,0.0,0.0,-0.00041592884,-0.0050484412,0.023753433,0.013500504,0.0001381897,-6.980299e-06,0.0,0.018644659,-0.014533935,0.0020846725,0.12562892,0.12563077,nan,0.1,0.5452611,0.7594747,1.1866834,0.5504721,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3999000,3999000,0,nan,nan,0.0007416664,-0.0023055538,0.03435805,0.0,0.0,0.0,0.0038848275,-0.0026721454,0.021391764,0.008699474,0.0001381897,-6.980299e-06,0.0,0.009988809,0.0328863,-0.015339504,0.12559827,0.12563077,nan,0.1,0.6239123,0.8016393,1.2181568,0.5490566,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4497000,4484000,0,nan,nan,0.0023115128,-0.0001742293,0.029881962,0.0,0.0,0.0,0.0032884602,0.0032246069,0.015319945,-0.0020358483,0.0001381897,-6.980299e-06,0.0,-0.011511303,0.015556881,-0.04800409,0.12563367,0.12563077,nan,0.1,0.68572754,0.79906833,1.2419316,0.52541685,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5003000,4988000,0,nan,nan,0.0013156952,0.0017382578,0.030218014,0.0,0.0,0.0,0.0011470676,0.0022199564,0.012212287,-0.0023675628,0.0001381897,-6.980299e-06,0.0,0.011186681,-0.0023835634,0.04439652,0.1256007,0.12563077,nan,0.1,0.55136275,0.8203632,0.9875855,0.5110205,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
