timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
795000,-30,32767,32767,32767,0,32767
800000,-50,32767,32767,32767,32767,32767
803000,-30,32767,32767,32767,32767,32767
807000,-40,32767,32767,32767,32767,32767
813000,-60,32767,32767,32767,32767,32767
820000,-70,32767,32767,32767,32767,32767
823000,-30,32767,32767,32767,-30,32767
831000,-80,32767,32767,32767,32767,32767
835000,-40,32767,32767,0,32767,32767
840000,-50,32767,32767,32767,32767,32767
843000,-30,32767,32767,32767,-30,32767
848000,-50,32767,32767,32767,32767,32767
852000,-40,32767,32767,32767,32767,32767
856000,-40,32767,32767,32767,32767,32767
859000,-30,32767,32767,32767,32767,32767
863000,-40,32767,32767,32767,32767,32767
871000,-80,32767,32767,32767,-80,32767
877000,-60,32767,32767,32767,32767,32767
883000,-60,32767,32767,32767,32767,32767
887000,-40,32767,32767,32767,-40,32767
892000,-50,32767,32767,-50,32767,32767
896000,-40,32767,32767,32767,32767,32767
899000,-30,32767,32767,32767,32767,32767
903000,-40,32767,32767,32767,32767,32767
908000,-50,32767,32767,32767,-50,32767
912000,-40,32767,32767,32767,32767,32767
920000,-80,32767,32767,32767,32767,32767
923000,-30,32767,32767,32767,0,32767
927000,-40,32767,32767,32767,32767,32767
931000,-40,32767,32767,32767,32767,32767
935000,-40,32767,32767,32767,32767,32767
943000,-80,32767,32767,0,0,32767
948000,-50,32767,32767,32767,32767,32767
952000,-40,32767,32767,32767,32767,32767
956000,-40,32767,32767,32767,32767,32767
959000,-30,32767,32767,32767,32767,32767
963000,-40,32767,32767,32767,0,32767
967000,-40,32767,32767,32767,32767,32767
971000,-40,32767,32767,32767,32767,32767
975000,-40,32767,32767,32767,32767,32767
980000,-50,32767,32767,32767,32767,32767
983000,-30,32767,32767,32767,32767,32767
988000,-50,32767,32767,32767,-50,32767
992000,-40,32767,32767,32767,32767,32767
996000,-40,32767,32767,32767,32767,32767
999000,-30,32767,32767,-30,32767,32767
1003000,-40,32767,32767,32767,32767,32767
1007000,-40,32767,32767,32767,-40,32767
1010000,0,32767,32767,32767,32767,32767
1015000,32767,32767,32767,32767,32767,32767
1020000,-50,32767,32767,32767,32767,32767
1023000,-30,32767,32767,32767,0,32767
1028000,-50,32767,32767,32767,32767,32767
1032000,-40,32767,32767,32767,32767,32767
1036000,-40,32767,32767,32767,32767,32767
1039000,-30,32767,32767,32767,32767,32767
1043000,-40,32767,32767,32767,32767,32767
1047000,-40,32767,32767,32767,-40,32767
1052000,0,32767,32767,-50,32767,32767
1056000,32767,32767,32767,32767,32767,32767
1058000,-20,32767,32767,32767,32767,32767
1063000,-50,32767,32767,32767,0,32767
1068000,-50,32767,32767,32767,32767,32767
1072000,0,32767,32767,32767,32767,32767
1076000,32767,32767,32767,32767,32767,32767
1079000,-30,32767,32767,32767,32767,32767
1084000,-50,32767,32767,32767,0,32767
1092000,0,32767,32767,32767,32767,32767
1096000,32767,32767,32767,32767,32767,32767
1101000,-50,32767,32767,32767,32767,32767
1108000,-70,32767,32767,-70,0,32767
1112000,-40,32767,32767,32767,32767,32767
1116000,-40,32767,32767,32767,32767,32767
1119000,-30,32767,32767,32767,32767,32767
1123000,-40,32767,32767,32767,32767,32767
1127000,-40,32767,32767,32767,32767,32767
1130000,0,32767,32767,32767,0,32767
1136000,32767,32767,32767,32767,32767,32767
1139000,-30,32767,32767,32767,32767,32767
1143000,-40,32767,32767,32767,32767,32767
1148000,-50,32767,32767,32767,32767,32767
1152000,-40,32767,32767,32767,32767,32767
1157000,-50,32767,32767,-50,-50,32767
1165000,-80,32767,32767,32767,32767,32767
1173000,-80,32767,32767,32767,32767,32767
1180000,-70,32767,32767,32767,-70,32767
1183000,-30,32767,32767,32767,32767,32767
1191000,-80,32767,32767,32767,32767,32767
1197000,-60,32767,32767,32767,32767,32767
1203000,-60,32767,32767,0,-60,32767
1208000,-50,32767,32767,32767,32767,32767
1212000,-40,32767,32767,32767,32767,32767
1216000,-40,32767,32767,32767,32767,32767
1220000,0,32767,32767,32767,0,32767
1223000,32767,32767,32767,32767,32767,32767
1231000,-80,32767,32767,32767,32767,32767
1236000,32767,32767,32767,32767,32767,32767
1239000,-30,32767,32767,32767,32767,32767
1243000,-40,32767,32767,32767,32767,32767
1248000,-50,32767,32767,32767,-50,32767
1252000,-40,32767,32767,32767,32767,32767
1256000,-40,32767,32767,32767,32767,32767
1260000,-40,32767,32767,-40,32767,32767
1263000,-30,32767,32767,32767,0,32767
1268000,-50,32767,32767,32767,32767,32767
1271000,32767,32767,32767,32767,32767,32767
1275000,-40,32767,32767,32767,32767,32767
1279000,-40,32767,32767,32767,32767,32767
1283000,-40,32767,32767,32767,0,32767
1287000,-40,32767,32767,32767,32767,32767
1292000,-50,32767,32767,32767,32767,32767
1296000,-40,32767,32767,32767,32767,32767
1299000,0,32767,32767,32767,32767,32767
1303000,32767,32767,32767,32767,32767,32767
1308000,-50,32767,32767,32767,-50,32767
1311000,-30,32767,32767,-30,32767,32767
1317000,-60,32767,32767,32767,32767,32767
1321000,-40,32767,32767,32767,32767,32767
1324000,-30,32767,32767,32767,32767,32767
1331000,-70,32767,32767,32767,-70,32767
1335000,-40,32767,32767,32767,32767,32767
1341000,-60,32767,32767,32767,32767,32767
1344000,-30,32767,32767,32767,32767,32767
1351000,-70,32767,32767,32767,-70,32767
1355000,-40,32767,32767,32767,32767,32767
1360000,-50,32767,32767,32767,32767,32767
1363000,-30,32767,32767,-30,32767,32767
1368000,-50,32767,32767,32767,0,32767
1371000,-30,32767,32767,32767,32767,32767
1375000,-40,32767,32767,32767,32767,32767
1380000,-50,32767,32767,32767,32767,32767
1383000,-30,32767,32767,32767,32767,32767
1388000,-50,32767,32767,32767,32767,32767
1393000,-50,32767,32767,32767,-50,32767
1397000,-40,32767,32767,32767,32767,32767
1403000,-60,32767,32767,32767,32767,32767
1408000,32767,32767,32767,32767,0,32767
1412000,-40,32767,32767,0,32767,32767
1416000,-40,32767,32767,32767,32767,32767
1419000,-30,32767,32767,32767,32767,32767
1424000,-50,32767,32767,32767,32767,32767
1432000,-80,32767,32767,32767,0,32767
1435000,-30,32767,32767,32767,32767,32767
1439000,-40,32767,32767,32767,32767,32767
1447000,-80,32767,32767,32767,32767,32767
1451000,-40,32767,32767,32767,32767,32767
1456000,-50,32767,32767,32767,0,32767
1461000,-50,32767,32767,32767,32767,32767
1464000,-30,32767,32767,32767,32767,32767
1471000,-70,32767,32767,-70,32767,32767
1480000,-90,32767,32767,32767,32767,32767
1483000,-30,32767,32767,32767,-30,32767
1487000,-40,32767,32767,32767,32767,32767
1492000,32767,32767,32767,32767,32767,32767
1496000,-40,32767,32767,32767,32767,32767
1499000,-30,32767,32767,32767,32767,32767
1503000,-40,32767,32767,32767,0,32767
1508000,-50,32767,32767,32767,32767,32767
1512000,-40,32767,32767,32767,32767,32767
1516000,32767,32767,32767,32767,32767,32767
1519000,-30,32767,32767,-30,32767,32767
1524000,-50,32767,32767,32767,32767,32767
1528000,-40,32767,32767,32767,-40,32767
1532000,-40,32767,32767,32767,32767,32767
1535000,-30,32767,32767,32767,32767,32767
1540000,-50,32767,32767,32767,32767,32767
1543000,-30,32767,32767,32767,32767,32767
1553000,0,32767,32767,32767,0,32767
1559000,0,32767,32767,32767,32767,32767
1563000,32767,32767,32767,32767,32767,32767
1568000,-50,32767,32767,32767,32767,32767
1571000,-30,32767,32767,-30,32767,32767
1576000,-50,32767,32767,32767,0,32767
1580000,-40,32767,32767,32767,32767,32767
1583000,-30,32767,32767,32767,32767,32767
1587000,-40,32767,32767,32767,32767,32767
1592000,-50,32767,32767,32767,32767,32767
1596000,-40,32767,32767,32767,32767,32767
1600000,-40,32767,32767,32767,-40,32767
1603000,0,32767,32767,32767,32767,32767
1607000,32767,32767,32767,32767,32767,32767
1611000,-40,32767,32767,32767,32767,32767
1615000,-40,32767,32767,32767,32767,32767
1621000,-60,32767,32767,32767,32767,32767
1624000,32767,32767,32767,-30,-30,32767
1631000,-70,32767,32767,32767,32767,32767
1636000,0,32767,32767,32767,32767,32767
1642000,32767,32767,32767,32767,32767,32767
1648000,-60,32767,32767,32767,-60,32767
1651000,-30,32767,32767,32767,32767,32767
1656000,-50,32767,32767,32767,32767,32767
1659000,-30,32767,32767,32767,32767,32767
1663000,-40,32767,32767,32767,32767,32767
1667000,-40,32767,32767,32767,-40,32767
1671000,-40,32767,32767,0,32767,32767
1677000,-60,32767,32767,32767,32767,32767
1683000,-60,32767,32767,32767,32767,32767
1688000,-50,32767,32767,32767,-50,32767
1692000,-40,32767,32767,32767,32767,32767
1696000,-40,32767,32767,32767,32767,32767
1698000,-20,32767,32767,32767,32767,32767
1703000,-50,32767,32767,32767,32767,32767
1708000,-50,32767,32767,32767,-50,32767
1712000,0,32767,32767,32767,32767,32767
1716000,32767,32767,32767,32767,32767,32767
1719000,-30,32767,32767,32767,32767,32767
1723000,-40,32767,32767,32767,32767,32767
1728000,-50,32767,32767,-50,-50,32767
1731000,-30,32767,32767,32767,32767,32767
1735000,-40,32767,32767,32767,32767,32767
1741000,32767,32767,32767,32767,32767,32767
1744000,-30,32767,32767,32767,0,32767
1751000,-70,32767,32767,32767,32767,32767
1755000,-40,32767,32767,32767,32767,32767
1761000,-60,32767,32767,32767,32767,32767
1768000,-70,32767,32767,32767,32767,32767
1771000,-30,32767,32767,32767,-30,32767
1775000,-40,32767,32767,32767,32767,32767
1779000,-40,32767,32767,-40,32767,32767
1783000,-40,32767,32767,32767,32767,32767
1787000,-40,32767,32767,32767,32767,32767
1792000,-50,32767,32767,32767,32767,32767
1796000,-40,32767,32767,32767,-40,32767
1800000,-40,32767,32767,32767,32767,32767
1803000,-30,32767,32767,32767,32767,32767
1808000,-50,32767,32767,32767,32767,32767
1812000,-40,32767,32767,32767,32767,32767
1815000,32767,32767,32767,32767,-30,32767
1821000,-60,32767,32767,32767,32767,32767
1828000,-70,32767,32767,0,32767,32767
1831000,-30,32767,32767,32767,32767,32767
1836000,-50,32767,32767,32767,32767,32767
1839000,-30,32767,32767,32767,-30,32767
1843000,-40,32767,32767,32767,32767,32767
1847000,-40,32767,32767,32767,32767,32767
1852000,-50,32767,32767,32767,32767,32767
1856000,-40,32767,32767,32767,32767,32767
1859000,-30,32767,32767,32767,-30,32767
1863000,-40,32767,32767,32767,32767,32767
1868000,-50,32767,32767,32767,32767,32767
1872000,-40,32767,32767,32767,32767,32767
1875000,-30,32767,32767,32767,32767,32767
1879000,-40,32767,32767,32767,32767,32767
1883000,-40,32767,32767,-40,-40,32767
1887000,-40,32767,32767,32767,32767,32767
1893000,-60,32767,32767,32767,32767,32767
1900000,-70,32767,32767,32767,0,32767
1903000,-30,32767,32767,32767,32767,32767
1908000,-50,32767,32767,32767,32767,32767
1913000,32767,32767,32767,32767,32767,32767
1919000,-60,32767,32767,32767,32767,32767
1923000,-40,32767,32767,32767,0,32767
1927000,-40,32767,32767,32767,32767,32767
1931000,-40,32767,32767,32767,32767,32767
1935000,0,32767,32767,-40,32767,32767
1940000,32767,32767,32767,32767,32767,32767
1944000,-40,32767,32767,32767,0,32767
1948000,-40,32767,32767,32767,32767,32767
1951000,-30,32767,32767,32767,32767,32767
1955000,-40,32767,32767,32767,32767,32767
1960000,-50,32767,32767,32767,32767,32767
1964000,-40,32767,32767,32767,32767,32767
1967000,-30,32767,32767,32767,-30,32767
1973000,-60,32767,32767,32767,32767,32767
1979000,-60,32767,32767,32767,32767,32767
1983000,-40,32767,32767,32767,32767,32767
1992000,-90,32767,32767,-90,32767,32767
1995000,-30,32767,32767,32767,-30,32767
1998000,-30,32767,32767,32767,32767,32767
2003000,-50,32767,32767,32767,32767,32767
2008000,-50,32767,32767,32767,32767,32767
2011000,-30,32767,32767,32767,32767,32767
2016000,-50,32767,32767,32767,32767,32767
2019000,-30,32767,32767,32767,-30,32767
2023000,-40,32767,32767,32767,32767,32767
2027000,-40,32767,32767,32767,32767,32767
2032000,-50,32767,32767,32767,32767,32767
2036000,-40,32767,32767,32767,32767,32767
2041000,0,32767,32767,-50,-50,32767
2048000,32767,32767,32767,32767,32767,32767
2052000,-40,32767,32767,32767,32767,32767
2056000,-40,32767,32767,32767,32767,32767
2060000,-40,32767,32767,32767,-40,32767
2064000,-40,32767,32767,32767,32767,32767
2071000,-70,32767,32767,32767,32767,32767
2076000,-50,32767,32767,32767,0,32767
2079000,-30,32767,32767,32767,32767,32767
2084000,32767,32767,32767,32767,32767,32767
2093000,-90,32767,32767,32767,32767,32767
2101000,-80,32767,32767,-80,0,32767
2107000,-60,32767,32767,32767,32767,32767
2111000,-40,32767,32767,32767,32767,32767
2117000,-60,32767,32767,32767,32767,32767
2124000,-70,32767,32767,32767,32767,32767
2128000,-40,32767,32767,32767,-40,32767
2132000,-40,32767,32767,32767,32767,32767
2136000,-40,32767,32767,32767,32767,32767
2139000,-30,32767,32767,32767,32767,32767
2143000,-40,32767,32767,32767,32767,32767
2148000,-50,32767,32767,-50,32767,32767
2152000,0,32767,32767,32767,-40,32767
2155000,32767,32767,32767,32767,32767,32767
2160000,-50,32767,32767,32767,32767,32767
2163000,-30,32767,32767,32767,32767,32767
2168000,-50,32767,32767,32767,0,32767
2171000,-30,32767,32767,32767,32767,32767
2176000,-50,32767,32767,32767,32767,32767
2179000,-30,32767,32767,32767,32767,32767
2183000,-40,32767,32767,32767,32767,32767
2188000,-50,32767,32767,32767,32767,32767
2192000,-40,32767,32767,32767,-40,32767
2196000,-40,32767,32767,32767,32767,32767
2201000,-50,32767,32767,-50,32767,32767
2208000,-70,32767,32767,32767,32767,32767
2211000,32767,32767,32767,32767,-30,32767
2215000,-40,32767,32767,32767,32767,32767
2220000,-50,32767,32767,32767,32767,32767
2223000,-30,32767,32767,32767,32767,32767
2228000,-50,32767,32767,32767,0,32767
2232000,-40,32767,32767,32767,32767,32767
2235000,-30,32767,32767,32767,32767,32767
2239000,-40,32767,32767,32767,32767,32767
2248000,-90,32767,32767,0,0,32767
2251000,0,32767,32767,32767,32767,32767
2255000,32767,32767,32767,32767,32767,32767
2261000,32767,32767,32767,32767,32767,32767
2268000,-70,32767,32767,32767,0,32767
2272000,-40,32767,32767,32767,32767,32767
2277000,-50,32767,32767,32767,32767,32767
2283000,-60,32767,32767,32767,32767,32767
2288000,-50,32767,32767,32767,32767,32767
2291000,-30,32767,32767,32767,-30,32767
2295000,-40,32767,32767,32767,32767,32767
2299000,-40,32767,32767,32767,32767,32767
2302000,-30,32767,32767,-30,32767,32767
2307000,-50,32767,32767,32767,32767,32767
2312000,-50,32767,32767,32767,0,32767
2316000,-40,32767,32767,32767,32767,32767
2319000,-30,32767,32767,32767,32767,32767
2323000,-40,32767,32767,32767,32767,32767
2328000,-50,32767,32767,32767,32767,32767
2331000,-30,32767,32767,32767,32767,32767
2337000,-60,32767,32767,32767,32767,32767
2341000,-40,32767,32767,32767,-40,32767
2348000,-70,32767,32767,32767,32767,32767
2351000,-30,32767,32767,32767,32767,32767
2354000,-30,32767,32767,-30,32767,32767
2360000,-60,32767,32767,32767,0,32767
2363000,-30,32767,32767,32767,32767,32767
2367000,-40,32767,32767,32767,32767,32767
2372000,-50,32767,32767,32767,32767,32767
2379000,32767,32767,32767,32767,32767,32767
2385000,-60,32767,32767,32767,32767,32767
2391000,-60,32767,32767,32767,-60,32767
2397000,-60,32767,32767,32767,32767,32767
2403000,-60,32767,32767,32767,32767,32767
2408000,-50,32767,32767,-50,0,32767
2411000,-30,32767,32767,32767,32767,32767
2415000,-40,32767,32767,32767,32767,32767
2420000,-50,32767,32767,32767,32767,32767
2423000,-30,32767,32767,32767,32767,32767
2427000,-40,32767,32767,32767,32767,32767
2431000,-40,32767,32767,32767,32767,32767
2437000,32767,32767,32767,32767,-60,32767
2443000,-60,32767,32767,32767,32767,32767
2447000,-40,32767,32767,32767,32767,32767
2453000,-60,32767,32767,32767,32767,32767
2459000,-60,32767,32767,-60,-60,32767
2463000,-40,32767,32767,32767,32767,32767
2468000,-50,32767,32767,32767,32767,32767
2472000,-40,32767,32767,32767,32767,32767
2476000,-40,32767,32767,32767,32767,32767
2480000,-40,32767,32767,32767,-40,32767
2483000,-30,32767,32767,32767,32767,32767
2488000,-50,32767,32767,32767,32767,32767
2493000,-50,32767,32767,32767,32767,32767
2497000,-40,32767,32767,32767,32767,32767
2503000,-60,32767,32767,32767,-60,32767
2507000,-40,32767,32767,-40,32767,32767
2511000,-40,32767,32767,32767,32767,32767
2515000,-40,32767,32767,32767,32767,32767
2518000,-30,32767,32767,32767,32767,32767
2523000,-50,32767,32767,32767,-50,32767
2527000,-40,32767,32767,32767,32767,32767
2533000,-60,32767,32767,32767,32767,32767
2539000,-60,32767,32767,32767,0,32767
2547000,-80,32767,32767,32767,32767,32767
2551000,-40,32767,32767,32767,32767,32767
2556000,-50,32767,32767,32767,32767,32767
2561000,-50,32767,32767,-50,32767,32767
2563000,-20,32767,32767,32767,-20,32767
2572000,-90,32767,32767,32767,32767,32767
2577000,-50,32767,32767,32767,32767,32767
2583000,-60,32767,32767,32767,32767,32767
2587000,-40,32767,32767,32767,-40,32767
2592000,-50,32767,32767,32767,32767,32767
2596000,-40,32767,32767,32767,32767,32767
2600000,-40,32767,32767,32767,32767,32767
2603000,-30,32767,32767,32767,0,32767
2608000,-50,32767,32767,32767,32767,32767
2612000,-40,32767,32767,-40,32767,32767
2617000,-50,32767,32767,32767,32767,32767
2624000,-70,32767,32767,32767,32767,32767
2628000,-40,32767,32767,32767,-40,32767
2632000,0,32767,32767,32767,32767,32767
2636000,32767,32767,32767,32767,32767,32767
2640000,-40,32767,32767,32767,32767,32767
2644000,-40,32767,32767,32767,32767,32767
2651000,-70,32767,32767,32767,-70,32767
2657000,-60,32767,32767,32767,32767,32767
2664000,0,32767,32767,0,0,32767
2672000,32767,32767,32767,32767,32767,32767
2676000,32767,32767,32767,32767,32767,32767
2680000,-40,32767,32767,32767,32767,32767
2683000,-30,32767,32767,32767,32767,32767
2688000,-50,32767,32767,32767,0,32767
2693000,-50,32767,32767,32767,32767,32767
2698000,-50,32767,32767,32767,32767,32767
2704000,-60,32767,32767,32767,32767,32767
2711000,-70,32767,32767,32767,0,32767
2715000,-40,32767,32767,0,32767,32767
2719000,-40,32767,32767,32767,32767,32767
2723000,-40,32767,32767,32767,32767,32767
2728000,-50,32767,32767,32767,32767,32767
2733000,-50,32767,32767,32767,0,32767
2738000,-50,32767,32767,32767,32767,32767
2743000,-50,32767,32767,32767,32767,32767
2748000,-50,32767,32767,32767,32767,32767
2751000,-30,32767,32767,32767,32767,32767
2757000,-60,32767,32767,32767,0,32767
2763000,-60,32767,32767,32767,32767,32767
2768000,-50,32767,32767,0,32767,32767
2773000,-50,32767,32767,32767,32767,32767
2780000,-70,32767,32767,32767,0,32767
2784000,-40,32767,32767,32767,32767,32767
2791000,-70,32767,32767,32767,32767,32767
2795000,-40,32767,32767,32767,32767,32767
2799000,-40,32767,32767,32767,32767,32767
2803000,-40,32767,32767,32767,32767,32767
2808000,-50,32767,32767,32767,-50,32767
2812000,-40,32767,32767,32767,32767,32767
2817000,-50,32767,32767,32767,32767,32767
2823000,-60,32767,32767,32767,32767,32767
2828000,-50,32767,32767,-50,-50,32767
2831000,-30,32767,32767,32767,32767,32767
2836000,-50,32767,32767,32767,32767,32767
2839000,-30,32767,32767,32767,32767,32767
2843000,-40,32767,32767,32767,32767,32767
2847000,-40,32767,32767,32767,-40,32767
2851000,-40,32767,32767,32767,32767,32767
2856000,-50,32767,32767,32767,32767,32767
2860000,-40,32767,32767,32767,32767,32767
2863000,-30,32767,32767,32767,0,32767
2868000,-50,32767,32767,32767,32767,32767
2872000,-40,32767,32767,32767,32767,32767
2876000,-40,32767,32767,32767,32767,32767
2881000,-50,32767,32767,-50,32767,32767
2884000,-30,32767,32767,32767,32767,32767
2892000,-80,32767,32767,32767,-80,32767
2895000,-30,32767,32767,32767,32767,32767
2901000,-60,32767,32767,32767,32767,32767
2908000,-70,32767,32767,32767,32767,32767
2911000,-30,32767,32767,32767,-30,32767
2917000,-60,32767,32767,32767,32767,32767
2923000,-60,32767,32767,32767,32767,32767
2931000,-80,32767,32767,32767,32767,32767
2936000,-50,32767,32767,-50,-50,32767
2941000,-50,32767,32767,32767,32767,32767
2948000,-70,32767,32767,32767,32767,32767
2952000,-40,32767,32767,32767,0,32767
2955000,-30,32767,32767,32767,32767,32767
2959000,-40,32767,32767,32767,32767,32767
2964000,-50,32767,32767,32767,32767,32767
2971000,-70,32767,32767,32767,32767,32767
2977000,-60,32767,32767,32767,0,32767
2983000,-60,32767,32767,32767,32767,32767
2987000,-40,32767,32767,-40,32767,32767
2993000,-60,32767,32767,32767,32767,32767
3000000,-70,32767,32767,32767,32767,32767
3003000,-30,32767,32767,32767,-30,32767
3008000,-50,32767,32767,32767,32767,32767
3011000,-30,32767,32767,32767,32767,32767
3015000,-40,32767,32767,32767,32767,32767
3020000,-50,32767,32767,32767,32767,32767
3023000,-30,32767,32767,32767,-30,32767
3031000,-80,32767,32767,32767,32767,32767
3036000,-50,32767,32767,0,32767,32767
3041000,-50,32767,32767,32767,32767,32767
3047000,-60,32767,32767,32767,-60,32767
3052000,32767,32767,32767,32767,32767,32767
3056000,-40,32767,32767,32767,32767,32767
3060000,-40,32767,32767,32767,32767,32767
3063000,-30,32767,32767,32767,32767,32767
3071000,-80,32767,32767,32767,-80,32767
3076000,-50,32767,32767,32767,32767,32767
3078000,-20,32767,32767,32767,32767,32767
3083000,-50,32767,32767,32767,0,32767
3088000,-50,32767,32767,32767,32767,32767
3091000,-30,32767,32767,-30,32767,32767
3095000,0,32767,32767,32767,32767,32767
3100000,32767,32767,32767,32767,32767,32767
3103000,-30,32767,32767,32767,32767,32767
3108000,-50,32767,32767,32767,-50,32767
3111000,-30,32767,32767,32767,32767,32767
3115000,-40,32767,32767,32767,32767,32767
3121000,-60,32767,32767,32767,32767,32767
3128000,-70,32767,32767,32767,32767,32767
3131000,-30,32767,32767,32767,-30,32767
3137000,-60,32767,32767,32767,32767,32767
3144000,-70,32767,32767,32767,32767,32767
3152000,-80,32767,32767,-80,0,32767
3155000,-30,32767,32767,32767,32767,32767
3160000,-50,32767,32767,32767,32767,32767
3163000,-30,32767,32767,32767,32767,32767
3168000,-50,32767,32767,32767,32767,32767
3171000,32767,32767,32767,32767,32767,32767
3176000,-50,32767,32767,32767,0,32767
3179000,-30,32767,32767,32767,32767,32767
3183000,-40,32767,32767,32767,32767,32767
3187000,-40,32767,32767,32767,32767,32767
3191000,-40,32767,32767,32767,32767,32767
3196000,32767,32767,32767,32767,32767,32767
3201000,-50,32767,32767,-50,-50,32767
3208000,0,32767,32767,32767,32767,32767
3212000,32767,32767,32767,32767,32767,32767
3216000,-40,32767,32767,32767,32767,32767
3219000,-30,32767,32767,32767,-30,32767
3224000,0,32767,32767,32767,32767,32767
3232000,0,32767,32767,32767,32767,32767
3235000,32767,32767,32767,32767,32767,32767
3238000,-30,32767,32767,32767,0,32767
3243000,-50,32767,32767,32767,32767,32767
3248000,-50,32767,32767,32767,32767,32767
3252000,-40,32767,32767,-40,32767,32767
3257000,32767,32767,32767,32767,32767,32767
3263000,-60,32767,32767,32767,32767,32767
3267000,-40,32767,32767,32767,-40,32767
3271000,-40,32767,32767,32767,32767,32767
3275000,-40,32767,32767,32767,32767,32767
3283000,-80,32767,32767,32767,32767,32767
3287000,-40,32767,32767,32767,-40,32767
3291000,-40,32767,32767,32767,32767,32767
3295000,-40,32767,32767,32767,32767,32767
3299000,-40,32767,32767,0,32767,32767
3303000,-40,32767,32767,32767,0,32767
3308000,-50,32767,32767,32767,32767,32767
3312000,-40,32767,32767,32767,32767,32767
3316000,-40,32767,32767,32767,32767,32767
3319000,-30,32767,32767,32767,32767,32767
3324000,-50,32767,32767,32767,0,32767
3332000,-80,32767,32767,32767,32767,32767
3335000,-30,32767,32767,32767,32767,32767
3340000,32767,32767,32767,32767,32767,32767
3343000,-30,32767,32767,32767,32767,32767
3347000,-40,32767,32767,32767,32767,32767
3352000,-50,32767,32767,0,-50,32767
3356000,-40,32767,32767,32767,32767,32767
3361000,-50,32767,32767,32767,32767,32767
3368000,-70,32767,32767,32767,32767,32767
3371000,-30,32767,32767,32767,-30,32767
3376000,-50,32767,32767,32767,32767,32767
3379000,32767,32767,32767,32767,32767,32767
3383000,-40,32767,32767,32767,32767,32767
3388000,-50,32767,32767,32767,0,32767
3392000,-40,32767,32767,32767,32767,32767
3395000,-30,32767,32767,32767,32767,32767
3400000,-50,32767,32767,32767,32767,32767
3403000,-30,32767,32767,32767,32767,32767
3407000,-40,32767,32767,-40,32767,32767
3413000,32767,32767,32767,32767,32767,32767
3419000,-60,32767,32767,32767,-60,32767
3424000,-50,32767,32767,32767,32767,32767
3427000,-30,32767,32767,32767,32767,32767
3432000,32767,32767,32767,32767,32767,32767
3437000,-50,32767,32767,32767,0,32767
