timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
1003000,1003000,0.99801743,0.00041227206,-0.0001752505,0.06293663,0.0002394891,0.00032130047,0.0009256527,4.4926815e-06,1.7763776e-05,0.00725547,5.833503e-11,-2.2767739e-11,-5.5195987e-15,0.0,0.0,1.0282234e-08,0.27741575,3.7252903e-09,0.47324148,0.0,0.0,0.0,0.0,0.0,7.798529e-06,0.0025961783,0.0025961788,0.0019608797,9.560917,9.560917,0.20427662,0.22042897,0.22042897,2.4523695,9.999993e-07,9.999993e-07,9.939845e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2003000,2003000,0.99801666,0.00036365993,-0.00012664648,0.06295024,0.0020178305,0.006845343,0.010777272,0.00044956995,0.001797453,0.01715249,1.9649094e-07,-1.2690872e-07,3.4287222e-11,0.0,0.0,-5.819597e-08,0.27741575,3.7252903e-09,0.47324148,0.0,0.0,0.0,0.0,0.0,4.290776e-06,0.0053166267,0.0053166286,0.0010782465,1.1408272,1.140827,0.24386235,0.26139402,0.26139405,0.58356357,9.887971e-07,9.887971e-07,6.2043546e-07,4.0000004e-06,4.0000004e-06,3.990354e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3000000,3000000,0.9980169,-0.00012985374,1.2318635e-05,0.06294656,-0.0023844761,-0.0023363822,0.014071509,-0.0005125393,1.0723399e-05,0.01922547,2.6789983e-06,-9.922959e-07,4.1334897e-11,0.0,0.0,7.166177e-06,0.27741575,3.7252903e-09,0.47324148,0.0,0.0,0.0,0.0,0.0,3.7326029e-06,0.004947347,0.004947347,0.0009382947,1.2408907,1.2408909,0.29873693,0.24848743,0.24848744,0.5412219,6.4274917e-07,6.4274957e-07,2.1689367e-07,4.0000004e-06,4.0000004e-06,3.8232765e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3999000,3999000,0.99801785,-7.118686e-05,-2.8971273e-05,0.06293177,0.0031666353,-0.0022261709,0.014046006,0.0004783772,-0.0010547877,0.023652565,1.1763574e-06,-1.7160879e-07,1.7995418e-11,0.0,0.0,2.0149317e-05,0.27741575,3.7252903e-09,0.47324148,0.0,0.0,0.0,0.0,0.0,2.871027e-06,0.0025050084,0.0025050116,0.0007220641,0.74907696,0.7490764,0.3016274,0.19481611,0.19481607,0.6429815,2.7849816e-07,2.7849853e-07,8.206324e-08,4.0000004e-06,4.0000004e-06,3.2448495e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5003000,4988000,0.9980173,-7.477616e-05,0.00021966998,0.062939756,0.0002802448,0.0029044433,0.008424051,0.00034705343,0.0008118502,0.023320055,8.8640735e-07,-1.5174858e-06,1.756016e-10,0.0,0.0,3.171162e-05,0.27741575,3.7252903e-09,0.47324148,0.0,0.0,0.0,0.0,0.0,2.274788e-06,0.0013003631,0.0013003711,0.0005719745,0.47984892,0.47984803,0.261319,0.14866322,0.14866316,0.6735219,1.0377299e-07,1.0377331e-07,3.8489e-08,4.0000004e-06,4.0000004e-06,2.465251e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6003000,5992000,0.9980165,-0.00017141138,0.00030994942,0.062952705,-0.0031597493,-0.0040691285,0.007121985,-0.00059550453,-0.0008842529,0.018938914,9.773429e-07,-1.4279168e-06,1.2332382e-10,0.0,0.0,4.370531e-05,0.27741575,3.7252903e-09,0.47324148,0.0,0.0,0.0,0.0,0.0,1.8679924e-06,0.00064048,0.0006404847,0.0004697946,0.32815203,0.3281511,0.20990135,0.12617074,0.12617062,0.6215916,3.5540598e-08,3.5540797e-08,2.0828452e-08,4.0000004e-06,4.0000004e-06,1.737059e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6999000,6999000,0.99999934,-0.00010225287,0.0002841464,-0.0011126003,-0.0043691024,-0.002065779,0.0021935254,-0.0013717392,-0.00091993745,0.022664241,2.088249e-07,-5.1655024e-07,-2.7516325e-10,0.0,0.0,4.4302553e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.5885488e-06,0.0003001419,0.0003001435,0.0025714836,0.20706493,0.2070642,0.1771279,0.10984629,0.10984621,0.6034235,1.2162626e-08,1.2162798e-08,1.2653345e-08,4.0000004e-06,4.0000004e-06,1.2200337e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7998000,7998000,0.9999978,-0.00015987974,0.00020353634,-0.0020947347,-0.008721992,-0.0034608827,0.00012705116,-0.0026215706,-0.001069658,0.019711642,-1.7707833e-08,3.2465766e-07,3.5458794e-07,0.0,0.0,4.719774e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4582845e-06,0.000277693,0.00027769338,0.0004222728,0.12709428,0.12709409,0.14878796,0.082445815,0.08244577,0.5852185,5.6637925e-09,5.663979e-09,1.2547435e-08,4.0000004e-06,4.0000004e-06,8.3996093e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8995000,8995000,0.99999857,-7.649003e-05,-5.341894e-05,-0.001717265,-0.005057457,-0.0035438933,0.0018669515,-0.0039695962,-0.0026294205,0.01921754,-1.9959624e-07,8.070877e-07,-5.9551418e-08,0.0,0.0,4.9099053e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4501334e-06,0.00015934113,0.00015934222,0.0002614904,0.18537281,0.18537228,0.12220564,0.12098362,0.12098351,0.5483007,4.7443467e-09,4.74453e-09,1.1987316e-08,4.0000004e-06,4.0000004e-06,5.746637e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9996000,9996000,0.9999991,1.7101353e-05,-0.00015995544,-0.0013649296,0.0028038847,-0.0012633795,-0.0047399476,-0.00044843007,-0.00092565763,0.017435895,-2.532147e-07,8.68443e-07,-9.3873325e-07,0.0,0.0,5.0108498e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4494585e-06,5.8582547e-05,5.8584887e-05,0.00022277891,0.10897529,0.108974606,0.10043103,0.10498603,0.104985945,0.5125812,4.6938573e-09,4.694038e-09,1.0804143e-08,4.0000004e-06,4.0000004e-06,3.967943e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
11000000,11000000,0.9999994,4.199441e-05,-0.00019256725,-0.0011056998,-0.00048977934,-0.001190651,-0.0045558065,0.026560439,0.04238658,0.016339136,-3.7829378e-07,7.3805984e-07,-1.7489323e-06,0.0,0.0,5.074079e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4504054e-06,6.838393e-05,6.838669e-05,0.0002170334,0.015972259,0.015971962,0.016825538,0.023015644,0.023015637,0.29234728,4.4024397e-09,4.4025743e-09,9.143361e-09,4.0000004e-06,4.0000004e-06,3.0780666e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
12003000,12003000,0.9999994,0.00013851102,-0.00013372861,-0.0011129704,0.0013084735,-0.003958107,-0.007315062,0.0414695,0.023965897,0.01287238,-9.127966e-07,7.9307355e-08,-1.3581317e-06,0.0,0.0,4.8820904e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4512815e-06,4.471932e-05,4.4720124e-05,0.000218387,0.016578343,0.016578149,0.012278296,0.017391449,0.017391449,0.2159183,3.2604963e-09,3.260531e-09,7.3162885e-09,4.0000004e-06,4.0000004e-06,2.5522326e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
13001000,13001000,0.99999964,0.00032060235,-6.661591e-05,-0.00082071056,0.00070114876,0.0022356692,-0.0017928183,0.04528688,0.02441327,0.014979733,-1.3832288e-06,-3.4100077e-07,-1.9960403e-06,0.0,0.0,4.07647e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4513364e-06,3.1108404e-05,3.1108553e-05,0.00021557411,0.014502343,0.014502276,0.011739488,0.016384,0.016384004,0.17806976,2.2091258e-09,2.2091269e-09,5.6122316e-09,4.0000004e-06,4.0000004e-06,2.0262654e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
13996000,13996000,0.9999998,6.251617e-05,0.00011747359,-0.0007504265,0.0010986091,0.004141862,0.0011613145,0.047573593,0.031461425,0.01252644,-3.1628608e-07,-8.166778e-07,-1.81185e-06,1.7083416e-05,1.2256397e-05,4.0682877e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4507084e-06,2.4614768e-05,2.4614794e-05,0.00020779562,0.01683926,0.01683925,0.011555455,0.01579195,0.01579195,0.15548386,1.4111652e-09,1.4111594e-09,4.2690593e-09,3.8342387e-06,3.834238e-06,1.535325e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
15000000,15000000,0.99999964,-0.00080686144,0.0004266135,-0.00020338385,-0.0034691072,-0.011222125,-0.2870801,0.039647575,0.020770162,-0.04967737,3.7371268e-07,-8.252701e-07,-1.7714135e-06,-6.8614e-06,3.7779937e-05,9.0818794e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4490491e-06,3.2303393e-05,3.2303433e-05,0.00019536626,0.017165046,0.017164987,0.011146364,0.015535235,0.015535232,0.13994594,1.1372957e-09,1.1372902e-09,3.2344898e-09,2.182616e-06,2.1826154e-06,1.13972156e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
16003000,16003000,0.9999996,0.0008510323,0.00037249373,0.00019332266,0.0020725734,-0.00084392016,-0.25566116,0.04021602,0.01208101,-0.31654075,2.0048688e-07,-7.8616415e-07,-1.2483116e-06,-1.2817262e-05,1.2134705e-05,7.010807e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4474814e-06,5.1213276e-05,5.1213174e-05,0.0001837616,0.012158495,0.012158494,0.010687758,0.015583363,0.015583363,0.13205798,1.0814608e-09,1.0814566e-09,2.4744873e-09,1.6280098e-06,1.6280098e-06,8.4847024e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
16992000,16992000,1.0,-0.0002677412,0.00021994692,-0.00024232623,0.0066217813,0.0051542916,-0.21054891,0.043388616,0.020973476,-0.5272721,3.9747468e-07,-7.5134557e-07,-7.653621e-07,-1.3918587e-05,1.4359845e-05,5.028258e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4469042e-06,7.199835e-05,7.1998045e-05,0.00017037046,0.0098136915,0.009813691,0.01002049,0.015284686,0.0152846845,0.12615682,9.997988e-10,9.997964e-10,1.9113071e-09,1.5582841e-06,1.5582855e-06,6.42322e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
17999000,17999000,0.99999934,0.0007886804,0.00076495745,-0.00032611418,0.0020593435,-0.0012116774,-0.1452629,0.046225358,0.010734439,-0.69493943,4.360444e-07,-1.1847195e-06,-1.3644674e-07,-2.1283495e-05,2.3126526e-05,4.09374e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4460902e-06,8.358606e-05,8.358587e-05,0.00015841296,0.009985185,0.009985171,0.009388749,0.0151172215,0.01511722,0.122182764,8.098249e-10,8.098247e-10,1.5005972e-09,1.5129825e-06,1.5129821e-06,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
18993000,18993000,0.9999994,-0.00072610483,0.0007863345,-0.00022946252,-0.0010795856,0.004204013,0.021522582,0.056412473,0.018567324,-0.63181835,4.7047732e-07,-1.2226752e-06,3.5033572e-08,-2.8031616e-05,1.9094497e-05,3.9455288e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4451066e-06,8.030361e-05,8.0303624e-05,0.00014707758,0.010097358,0.010097374,0.00886034,0.015079601,0.015079599,0.119674794,5.6914456e-10,5.691464e-10,1.190248e-09,1.3392507e-06,1.339247e-06,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
19999000,19999000,0.99999887,0.0005121464,0.0013944581,-0.00024005944,-0.013309059,-0.002258169,-0.007945746,0.06339131,0.013691,-0.63671726,-9.384293e-09,-7.200326e-07,3.4985888e-08,-1.5365444e-05,4.0354316e-05,4.530597e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.444652e-06,6.631394e-05,6.6314184e-05,0.0001401624,0.009778851,0.00977892,0.008527773,0.015210314,0.015210314,0.118500456,3.5852582e-10,3.5852715e-10,9.703017e-10,1.0820244e-06,1.0820211e-06,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
20999000,20999000,1.0,-1.8441e-05,-7.975689e-05,-0.000101751546,-0.010434003,0.005969689,-0.013617545,0.056784846,0.022216514,-0.6492621,-6.745705e-07,4.1319436e-07,-3.6955706e-07,3.2385142e-05,6.721012e-05,4.5622015e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4439996e-06,5.142674e-05,5.1426563e-05,0.00013214852,0.0092218015,0.009221818,0.008274482,0.015080768,0.015080768,0.117114566,2.2310674e-10,2.2310503e-10,7.9618107e-10,8.533586e-07,8.533601e-07,5.000045e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
21996000,21996000,0.99999994,-0.000120119716,0.0004812639,-0.00025810854,-0.008280611,-0.01191489,-0.01380787,0.05996287,0.031893108,-0.66369,-1.0382744e-06,7.9238765e-07,-7.923247e-07,4.7073372e-05,8.065707e-05,4.6270296e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4438376e-06,4.0067895e-05,4.006794e-05,0.00012418404,0.008476692,0.008476586,0.00811603,0.01499523,0.0149952285,0.11504525,1.4554044e-10,1.4553883e-10,6.583503e-10,6.8838153e-07,6.8838216e-07,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
23000000,23000000,0.99999964,-0.0006256388,-0.00050322246,-0.00026766403,-0.015046894,-0.01777106,-0.0073129237,0.046945333,0.02924756,-0.6754319,-1.5164114e-06,7.878691e-07,-1.1470121e-06,4.683732e-05,0.000103075035,4.5213175e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4434455e-06,3.2208e-05,3.2207634e-05,0.000117110394,0.0078114504,0.0078113833,0.00805681,0.014915224,0.014915221,0.11434395,1.01671886e-10,1.01670644e-10,5.508372e-10,5.772573e-07,5.772551e-07,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
24003000,24003000,0.99999756,0.001521818,-0.001555729,-0.0002831763,-0.0026509862,-0.0146489665,-0.005238839,0.025805121,0.0071239774,-0.6875737,-1.261438e-06,5.325813e-07,-1.4390996e-06,3.4878536e-05,8.873291e-05,4.7326397e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4431133e-06,2.6881253e-05,2.6881979e-05,0.000111782494,0.0072946935,0.007294784,0.0080401655,0.0148303695,0.014830369,0.11386139,7.6009976e-11,7.600914e-11,4.6869547e-10,5.0322336e-07,5.032194e-07,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
25003000,25003000,0.99999624,0.002173209,-0.0016199474,-0.0002581531,0.019039266,0.0072287126,0.00079562515,0.023059117,-0.007982389,-0.68917644,-9.787075e-07,2.6899045e-07,-1.3923543e-06,2.1356396e-05,7.3942356e-05,4.4991888e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4425864e-06,2.3150747e-05,2.3151528e-05,0.000106462176,0.0067851166,0.0067850887,0.007970512,0.014482778,0.014482782,0.112850346,6.018002e-11,6.017814e-11,4.021218e-10,4.530722e-07,4.5307112e-07,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
25997000,25997000,0.99999887,0.0011526904,0.001001556,-2.9237017e-05,0.020953441,0.0145626785,-0.0012489855,0.05019294,-0.0028226855,-0.6973212,-7.032977e-07,7.726453e-08,-1.4414696e-06,9.277109e-06,5.8143054e-05,4.7611247e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4418093e-06,2.0300691e-05,2.0300136e-05,0.00010181103,0.0064271595,0.006427091,0.007992263,0.014485001,0.014485002,0.11249409,4.9570282e-11,4.956768e-11,3.480098e-10,4.152205e-07,4.152226e-07,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
27000000,27000000,0.9999996,0.00021516084,0.0009042984,-0.00020959188,-0.012819207,0.015522726,0.0057999417,0.055474043,0.0068027233,-0.70405424,-4.973185e-07,-8.405482e-08,-1.1644736e-06,5.6987957e-08,4.6765068e-05,5.1678584e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4413471e-06,1.8562856e-05,1.8562527e-05,9.789547e-05,0.006239968,0.0062402575,0.008077761,0.014640241,0.014640229,0.11309312,4.272322e-11,4.2720702e-11,3.0325537e-10,3.914284e-07,3.9143146e-07,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
28000000,28000000,0.9999999,-6.955378e-05,0.00064227526,-6.977217e-05,-0.010418356,0.008778763,0.007454185,0.061954785,0.012422214,-0.7028757,-3.8323577e-07,1.3842048e-07,-9.967628e-07,1.1851941e-05,4.060393e-05,5.380345e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4407326e-06,1.7364428e-05,1.7364242e-05,9.331781e-05,0.006054026,0.006054224,0.008078316,0.014588211,0.014588225,0.11225286,3.7950847e-11,3.794839e-11,2.6456293e-10,3.7524666e-07,3.7525072e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
28996000,28996000,0.9999982,-0.00015283219,-0.0018896321,-6.0591017e-05,-0.010025066,-0.0031961524,0.0028936192,0.024287442,0.018323064,-0.69947374,-3.4570678e-07,1.6083948e-08,-8.42472e-07,5.2427026e-06,3.8719696e-05,5.459115e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4403589e-06,1.6410724e-05,1.6410055e-05,8.9291e-05,0.0059677856,0.0059678154,0.008037192,0.01435761,0.014357638,0.11185265,3.438314e-11,3.4380623e-11,2.3323288e-10,3.6305786e-07,3.6306326e-07,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
29996000,29996000,0.9999994,0.000990909,-0.00059902394,-0.00012871357,0.02382412,-0.00015910692,0.0021391585,0.036453295,0.012046621,-0.6982958,-3.6611686e-07,4.625415e-08,-7.4788886e-07,6.836763e-06,3.969412e-05,5.556625e-05,0.2751119,-0.034619797,0.47317892,0.0,0.0,0.0,0.0,0.0,1.4400578e-06,1.5608422e-05,1.5608119e-05,8.6026404e-05,0.0058850134,0.005885315,0.008051521,0.014348248,0.014348271,0.11191714,3.1597693e-11,3.1595202e-11,2.0748449e-10,3.530463e-07,3.5305288e-07,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
